...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_GloVe_c_m,SemDis_MEAN,SemDis_factor
15,16,creative,6 Create a DIY photo booth by decorating the box and adding props and a camera,create a diy photo booth by decorating the box and adding props and a camera,box,box,0.89381,1.08317,1.06501,0.96882,1.22311,1.04678,-0.05632
16,17,creative,7 Use it as a storage container by adding dividers and labeling different sections,use it as a storage container by adding dividers and labeling different sections,box,box,1.09218,0.83702,0.94587,0.96595,1.23057,1.01432,-0.00115
17,18,creative,8 Turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,box,box,0.8512299999999999,0.8587,0.91678,0.9688,0.77983,0.87507,-0.2303
18,19,creative,9 Use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,box,box,1.06222,0.93467,1.07424,0.9688,0.77478,0.96294,0.07322
19,20,creative,10 Create a DIY cardboard arcade game by cutting out holes and adding different challenges and prizes,create a diy cardboard arcade game by cutting out holes and adding different challenges and prizes,box,box,1.16662,0.96776,1.07307,0.96882,0.77685,0.99062,-0.04904
20,21,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.83796,1.08408,0.94063,0.9688,0.77644,0.92158,0.00733
21,22,creative,2 Use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,box,box,0.89046,1.06854,0.95247,0.9688,0.77729,0.93151,-0.03012
22,23,creative,3 Create a DIY pinball machine by cutting holes in the box and adding obstacles and a marble,create a diy pinball machine by cutting holes in the box and adding obstacles and a marble,box,box,0.91392,1.0812,1.10945,0.9688,1.22465,1.0596,0.06771
23,24,creative,4 Turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,box,box,0.86643,0.90312,1.06499,0.9688,0.77681,0.91603,0.26742
24,25,creative,5 Use it as a cat playhouse by cutting out holes and adding toys and scratching posts,use it as a cat playhouse by cutting out holes and adding toys and scratching posts,box,box,0.93626,1.05491,0.98717,0.9688,0.85152,0.95973,-0.04787
25,26,creative,6 Create a DIY photo booth by decorating the box and adding props and a camera,create a diy photo booth by decorating the box and adding props and a camera,box,box,0.89381,1.08317,1.06501,0.96882,1.22311,1.04678,-0.05632
26,27,creative,7 Use it as a storage container by adding dividers and labeling different sections,use it as a storage container by adding dividers and labeling different sections,box,box,1.09218,0.83702,0.94587,0.96595,1.23057,1.01432,-0.00115
27,28,creative,8 Turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,box,box,0.8512299999999999,0.8587,0.91678,0.9688,0.77983,0.87507,-0.2303
28,29,creative,9 Use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,box,box,1.06222,0.93467,1.07424,0.9688,0.77478,0.96294,0.07322
29,30,creative,10 Create a DIY cardboard arcade game by cutting out holes and adding different challenges and prizes,create a diy cardboard arcade game by cutting out holes and adding different challenges and prizes,box,box,1.16662,0.96776,1.07307,0.96882,0.77685,0.99062,-0.04904
30,31,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.83796,1.08408,0.94063,0.9688,0.77644,0.92158,0.00733
31,32,creative,2 Use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,box,box,0.89046,1.06854,0.95247,0.9688,0.77729,0.93151,-0.03012
32,33,creative,3 Create a DIY pinball machine by cutting holes in the box and adding obstacles and a marble,create a diy pinball machine by cutting holes in the box and adding obstacles and a marble,box,box,0.91392,1.0812,1.10945,0.9688,1.22465,1.0596,0.06771
33,34,creative,4 Turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,box,box,0.86643,0.90312,1.06499,0.9688,0.77681,0.91603,0.26742
34,35,creative,5 Use it as a cat playhouse by cutting out holes and adding toys and scratching posts,use it as a cat playhouse by cutting out holes and adding toys and scratching posts,box,box,0.93626,1.05491,0.98717,0.9688,0.85152,0.95973,-0.04787
35,36,creative,6 Create a DIY photo booth by decorating the box and adding props and a camera,create a diy photo booth by decorating the box and adding props and a camera,box,box,0.89381,1.08317,1.06501,0.96882,1.22311,1.04678,-0.05632
36,37,creative,7 Use it as a storage container by adding dividers and labeling different sections,use it as a storage container by adding dividers and labeling different sections,box,box,1.09218,0.83702,0.94587,0.96595,1.23057,1.01432,-0.00115
37,38,creative,8 Turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,box,box,0.8512299999999999,0.8587,0.91678,0.9688,0.77983,0.87507,-0.2303
38,39,creative,9 Use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,box,box,1.06222,0.93467,1.07424,0.9688,0.77478,0.96294,0.07322
39,40,creative,10 Create a DIY cardboard arcade game by cutting out holes and adding different challenges and prizes,create a diy cardboard arcade game by cutting out holes and adding different challenges and prizes,box,box,1.16662,0.96776,1.07307,0.96882,0.77685,0.99062,-0.04904
40,41,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.83796,1.08408,0.94063,0.9688,0.77644,0.92158,0.00733
41,42,creative,2 Use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,box,box,0.89046,1.06854,0.95247,0.9688,0.77729,0.93151,-0.03012
42,43,creative,3 Create a DIY pinball machine by cutting holes in the box and adding obstacles and a marble,create a diy pinball machine by cutting holes in the box and adding obstacles and a marble,box,box,0.91392,1.0812,1.10945,0.9688,1.22465,1.0596,0.06771
43,44,creative,4 Turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,box,box,0.86643,0.90312,1.06499,0.9688,0.77681,0.91603,0.26742
44,45,creative,5 Use it as a cat playhouse by cutting out holes and adding toys and scratching posts,use it as a cat playhouse by cutting out holes and adding toys and scratching posts,box,box,0.93626,1.05491,0.98717,0.9688,0.85152,0.95973,-0.04787
45,46,creative,6 Create a DIY photo booth by decorating the box and adding props and a camera,create a diy photo booth by decorating the box and adding props and a camera,box,box,0.89381,1.08317,1.06501,0.96882,1.22311,1.04678,-0.05632
46,47,creative,7 Use it as a storage container by adding dividers and labeling different sections,use it as a storage container by adding dividers and labeling different sections,box,box,1.09218,0.83702,0.94587,0.96595,1.23057,1.01432,-0.00115
47,48,creative,8 Turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,box,box,0.8512299999999999,0.8587,0.91678,0.9688,0.77983,0.87507,-0.2303
48,49,creative,9 Use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,box,box,1.06222,0.93467,1.07424,0.9688,0.77478,0.96294,0.07322
49,50,creative,10 Create a DIY cardboard arcade game by cutting out holes and adding different challenges and prizes,create a diy cardboard arcade game by cutting out holes and adding different challenges and prizes,box,box,1.16662,0.96776,1.07307,0.96882,0.77685,0.99062,-0.04904
50,51,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.83796,1.08408,0.94063,0.9688,0.77644,0.92158,0.00733
51,52,creative,2 Use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,box,box,0.89046,1.06854,0.95247,0.9688,0.77729,0.93151,-0.03012
52,53,creative,3 Create a DIY pinball machine by cutting holes in the box and adding obstacles and a marble,create a diy pinball machine by cutting holes in the box and adding obstacles and a marble,box,box,0.91392,1.0812,1.10945,0.9688,1.22465,1.0596,0.06771
53,54,creative,4 Turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,box,box,0.86643,0.90312,1.06499,0.9688,0.77681,0.91603,0.26742
54,55,creative,5 Use it as a cat playhouse by cutting out holes and adding toys and scratching posts,use it as a cat playhouse by cutting out holes and adding toys and scratching posts,box,box,0.93626,1.05491,0.98717,0.9688,0.85152,0.95973,-0.04787
55,56,creative,6 Create a DIY photo booth by decorating the box and adding props and a camera,create a diy photo booth by decorating the box and adding props and a camera,box,box,0.89381,1.08317,1.06501,0.96882,1.22311,1.04678,-0.05632
56,57,creative,7 Use it as a storage container by adding dividers and labeling different sections,use it as a storage container by adding dividers and labeling different sections,box,box,1.09218,0.83702,0.94587,0.96595,1.23057,1.01432,-0.00115
57,58,creative,8 Turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,box,box,0.8512299999999999,0.8587,0.91678,0.9688,0.77983,0.87507,-0.2303
58,59,creative,9 Use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,box,box,1.06222,0.93467,1.07424,0.9688,0.77478,0.96294,0.07322
59,60,creative,10 Create a DIY cardboard arcade game by cutting out holes and adding different challenges and prizes,create a diy cardboard arcade game by cutting out holes and adding different challenges and prizes,box,box,1.16662,0.96776,1.07307,0.96882,0.77685,0.99062,-0.04904
60,61,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.83796,1.08408,0.94063,0.9688,0.77644,0.92158,0.00733
61,62,creative,2 Use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,box,box,0.89046,1.06854,0.95247,0.9688,0.77729,0.93151,-0.03012
62,63,creative,3 Create a DIY pinball machine by cutting holes in the box and adding obstacles and a marble,create a diy pinball machine by cutting holes in the box and adding obstacles and a marble,box,box,0.91392,1.0812,1.10945,0.9688,1.22465,1.0596,0.06771
63,64,creative,4 Turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,box,box,0.86643,0.90312,1.06499,0.9688,0.77681,0.91603,0.26742
64,65,creative,5 Use it as a cat playhouse by cutting out holes and adding toys and scratching posts,use it as a cat playhouse by cutting out holes and adding toys and scratching posts,box,box,0.93626,1.05491,0.98717,0.9688,0.85152,0.95973,-0.04787
65,66,creative,6 Create a DIY photo booth by decorating the box and adding props and a camera,create a diy photo booth by decorating the box and adding props and a camera,box,box,0.89381,1.08317,1.06501,0.96882,1.22311,1.04678,-0.05632
66,67,creative,7 Use it as a storage container by adding dividers and labeling different sections,use it as a storage container by adding dividers and labeling different sections,box,box,1.09218,0.83702,0.94587,0.96595,1.23057,1.01432,-0.00115
67,68,creative,8 Turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,box,box,0.8512299999999999,0.8587,0.91678,0.9688,0.77983,0.87507,-0.2303
68,69,creative,9 Use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,box,box,1.06222,0.93467,1.07424,0.9688,0.77478,0.96294,0.07322
69,70,creative,10 Create a DIY cardboard arcade game by cutting out holes and adding different challenges and prizes,create a diy cardboard arcade game by cutting out holes and adding different challenges and prizes,box,box,1.16662,0.96776,1.07307,0.96882,0.77685,0.99062,-0.04904
70,71,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.83796,1.08408,0.94063,0.9688,0.77644,0.92158,0.00733
71,72,creative,2 Use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,box,box,0.89046,1.06854,0.95247,0.9688,0.77729,0.93151,-0.03012
72,73,creative,3 Create a DIY pinball machine by cutting holes in the box and adding obstacles and a marble,create a diy pinball machine by cutting holes in the box and adding obstacles and a marble,box,box,0.91392,1.0812,1.10945,0.9688,1.22465,1.0596,0.06771
73,74,creative,4 Turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,box,box,0.86643,0.90312,1.06499,0.9688,0.77681,0.91603,0.26742
74,75,creative,5 Use it as a cat playhouse by cutting out holes and adding toys and scratching posts,use it as a cat playhouse by cutting out holes and adding toys and scratching posts,box,box,0.93626,1.05491,0.98717,0.9688,0.85152,0.95973,-0.04787
75,76,creative,6 Create a DIY photo booth by decorating the box and adding props and a camera,create a diy photo booth by decorating the box and adding props and a camera,box,box,0.89381,1.08317,1.06501,0.96882,1.22311,1.04678,-0.05632
76,77,creative,7 Use it as a storage container by adding dividers and labeling different sections,use it as a storage container by adding dividers and labeling different sections,box,box,1.09218,0.83702,0.94587,0.96595,1.23057,1.01432,-0.00115
77,78,creative,8 Turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,box,box,0.8512299999999999,0.8587,0.91678,0.9688,0.77983,0.87507,-0.2303
78,79,creative,9 Use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,box,box,1.06222,0.93467,1.07424,0.9688,0.77478,0.96294,0.07322
79,80,creative,10 Create a DIY cardboard arcade game by cutting out holes and adding different challenges and prizes,create a diy cardboard arcade game by cutting out holes and adding different challenges and prizes,box,box,1.16662,0.96776,1.07307,0.96882,0.77685,0.99062,-0.04904
80,81,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.83796,1.08408,0.94063,0.9688,0.77644,0.92158,0.00733
81,82,creative,2 Use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,box,box,0.89046,1.06854,0.95247,0.9688,0.77729,0.93151,-0.03012
82,83,creative,3 Create a DIY pinball machine by cutting holes in the box and adding obstacles and a marble,create a diy pinball machine by cutting holes in the box and adding obstacles and a marble,box,box,0.91392,1.0812,1.10945,0.9688,1.22465,1.0596,0.06771
83,84,creative,4 Turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,box,box,0.86643,0.90312,1.06499,0.9688,0.77681,0.91603,0.26742
84,85,creative,5 Use it as a cat playhouse by cutting out holes and adding toys and scratching posts,use it as a cat playhouse by cutting out holes and adding toys and scratching posts,box,box,0.93626,1.05491,0.98717,0.9688,0.85152,0.95973,-0.04787
85,86,creative,6 Create a DIY photo booth by decorating the box and adding props and a camera,create a diy photo booth by decorating the box and adding props and a camera,box,box,0.89381,1.08317,1.06501,0.96882,1.22311,1.04678,-0.05632
86,87,creative,7 Use it as a storage container by adding dividers and labeling different sections,use it as a storage container by adding dividers and labeling different sections,box,box,1.09218,0.83702,0.94587,0.96595,1.23057,1.01432,-0.00115
87,88,creative,8 Turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,box,box,0.8512299999999999,0.8587,0.91678,0.9688,0.77983,0.87507,-0.2303
88,89,creative,9 Use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,box,box,1.06222,0.93467,1.07424,0.9688,0.77478,0.96294,0.07322
89,90,creative,10 Create a DIY cardboard arcade game by cutting out holes and adding different challenges and prizes,create a diy cardboard arcade game by cutting out holes and adding different challenges and prizes,box,box,1.16662,0.96776,1.07307,0.96882,0.77685,0.99062,-0.04904
90,91,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.83796,1.08408,0.94063,0.9688,0.77644,0.92158,0.00733
91,92,creative,2 Use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,box,box,0.89046,1.06854,0.95247,0.9688,0.77729,0.93151,-0.03012
92,93,creative,3 Create a DIY pinball machine by cutting holes in the box and adding obstacles and a marble,create a diy pinball machine by cutting holes in the box and adding obstacles and a marble,box,box,0.91392,1.0812,1.10945,0.9688,1.22465,1.0596,0.06771
93,94,creative,4 Turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,box,box,0.86643,0.90312,1.06499,0.9688,0.77681,0.91603,0.26742
94,95,creative,5 Use it as a cat playhouse by cutting out holes and adding toys and scratching posts,use it as a cat playhouse by cutting out holes and adding toys and scratching posts,box,box,0.93626,1.05491,0.98717,0.9688,0.85152,0.95973,-0.04787
95,96,creative,6 Create a DIY photo booth by decorating the box and adding props and a camera,create a diy photo booth by decorating the box and adding props and a camera,box,box,0.89381,1.08317,1.06501,0.96882,1.22311,1.04678,-0.05632
96,97,creative,7 Use it as a storage container by adding dividers and labeling different sections,use it as a storage container by adding dividers and labeling different sections,box,box,1.09218,0.83702,0.94587,0.96595,1.23057,1.01432,-0.00115
97,98,creative,8 Turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,box,box,0.8512299999999999,0.8587,0.91678,0.9688,0.77983,0.87507,-0.2303
98,99,creative,9 Use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,box,box,1.06222,0.93467,1.07424,0.9688,0.77478,0.96294,0.07322
99,100,creative,10 Create a DIY cardboard arcade game by cutting out holes and adding different challenges and prizes,create a diy cardboard arcade game by cutting out holes and adding different challenges and prizes,box,box,1.16662,0.96776,1.07307,0.96882,0.77685,0.99062,-0.04904
100,101,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.83796,1.08408,0.94063,0.9688,0.77644,0.92158,0.00733
101,102,creative,2 Use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,box,box,0.89046,1.06854,0.95247,0.9688,0.77729,0.93151,-0.03012
102,103,creative,3 Create a DIY pinball machine by cutting holes in the box and adding obstacles and a marble,create a diy pinball machine by cutting holes in the box and adding obstacles and a marble,box,box,0.91392,1.0812,1.10945,0.9688,1.22465,1.0596,0.06771
103,104,creative,4 Turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,box,box,0.86643,0.90312,1.06499,0.9688,0.77681,0.91603,0.26742
104,105,creative,5 Use it as a cat playhouse by cutting out holes and adding toys and scratching posts,use it as a cat playhouse by cutting out holes and adding toys and scratching posts,box,box,0.93626,1.05491,0.98717,0.9688,0.85152,0.95973,-0.04787
105,106,creative,6 Create a DIY photo booth by decorating the box and adding props and a camera,create a diy photo booth by decorating the box and adding props and a camera,box,box,0.89381,1.08317,1.06501,0.96882,1.22311,1.04678,-0.05632
106,107,creative,7 Use it as a storage container by adding dividers and labeling different sections,use it as a storage container by adding dividers and labeling different sections,box,box,1.09218,0.83702,0.94587,0.96595,1.23057,1.01432,-0.00115
107,108,creative,8 Turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,box,box,0.8512299999999999,0.8587,0.91678,0.9688,0.77983,0.87507,-0.2303
108,109,creative,9 Use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,box,box,1.06222,0.93467,1.07424,0.9688,0.77478,0.96294,0.07322
109,110,creative,10 Create a DIY cardboard arcade game by cutting out holes and adding different challenges and prizes,create a diy cardboard arcade game by cutting out holes and adding different challenges and prizes,box,box,1.16662,0.96776,1.07307,0.96882,0.77685,0.99062,-0.04904
110,111,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.83796,1.08408,0.94063,0.9688,0.77644,0.92158,0.00733
111,112,creative,2 Use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,box,box,0.89046,1.06854,0.95247,0.9688,0.77729,0.93151,-0.03012
112,113,creative,3 Create a DIY pinball machine by cutting holes in the box and adding obstacles and a marble,create a diy pinball machine by cutting holes in the box and adding obstacles and a marble,box,box,0.91392,1.0812,1.10945,0.9688,1.22465,1.0596,0.06771
113,114,creative,4 Turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,box,box,0.86643,0.90312,1.06499,0.9688,0.77681,0.91603,0.26742
114,115,creative,5 Use it as a cat playhouse by cutting out holes and adding toys and scratching posts,use it as a cat playhouse by cutting out holes and adding toys and scratching posts,box,box,0.93626,1.05491,0.98717,0.9688,0.85152,0.95973,-0.04787
115,116,creative,6 Create a DIY photo booth by decorating the box and adding props and a camera,create a diy photo booth by decorating the box and adding props and a camera,box,box,0.89381,1.08317,1.06501,0.96882,1.22311,1.04678,-0.05632
116,117,creative,7 Use it as a storage container by adding dividers and labeling different sections,use it as a storage container by adding dividers and labeling different sections,box,box,1.09218,0.83702,0.94587,0.96595,1.23057,1.01432,-0.00115
117,118,creative,8 Turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,turn it into a cardboard castle by cutting out turrets and decorating with paint and glitter,box,box,0.8512299999999999,0.8587,0.91678,0.9688,0.77983,0.87507,-0.2303
118,119,creative,9 Use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows on a wall,box,box,1.06222,0.93467,1.07424,0.9688,0.77478,0.96294,0.07322
119,120,creative,10 Create a DIY cardboard arcade game by cutting out holes and adding different challenges and prizes,create a diy cardboard arcade game by cutting out holes and adding different challenges and prizes,box,box,1.16662,0.96776,1.07307,0.96882,0.77685,0.99062,-0.04904
120,121,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.83796,1.08408,0.94063,0.9688,0.77644,0.92158,0.00733
121,122,creative,2 Use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,box,box,0.89046,1.06854,0.95247,0.9688,0.77729,0.93151,-0.03012
122,123,creative,3 Create a DIY pinball machine by cutting holes in the box and adding obstacles and a marble,create a diy pinball machine by cutting holes in the box and adding obstacles and a marble,box,box,0.91392,1.0812,1.10945,0.9688,1.22465,1.0596,0.06771
123,124,creative,4 Turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,turn it into a puppet theater by cutting out a window and decorating the inside with curtains and props,box,box,0.86643,0.90312,1.06499,0.9688,0.77681,0.91603,0.26742
124,125,creative,5 Use it as a cat playhouse by cutting out holes and adding toys and scratching posts,use it as a cat playhouse by cutting out holes and adding toys and scratching posts,box,box,0.93626,1.05491,0.98717,0.9688,0.85152,0.95973,-0.04787
