...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_GloVe_c_m,SemDis_MEAN,SemDis_factor
14,15,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.04224
15,16,creative,6 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.06144
16,17,creative,7 A book can be used as a makeshift weight for exercise,a book can be used as a makeshift weight for exercise,book,book,0.91522,1.00251,0.95742,0.96599,0.78327,0.92488,-0.09455
17,18,creative,8 Pages from a book can be used to create a unique collage or art piece,pages from a book can be used to create a unique collage or art piece,book,book,1.11637,1.0153,0.98148,0.96613,1.21693,1.05924,0.06808
18,19,creative,9 A book can be used as a makeshift pillow or cushion,a book can be used as a makeshift pillow or cushion,book,book,0.91211,1.00321,0.87569,0.96607,0.75324,0.90206,-0.10869
19,20,creative,10 Pages from a book can be used to create a unique and personalized journal or scrapbook,pages from a book can be used to create a unique and personalized journal or scrapbook,book,book,1.0439,0.97985,1.04443,0.96613,0.76319,0.9595,-0.05181
20,21,creative,1 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,0.01139
21,22,creative,2 Pages from a book can be folded into origami shapes to create unique decorations,pages from a book can be folded into origami shapes to create unique decorations,book,book,1.09795,0.98956,0.96115,0.96614,1.30861,1.06468,0.07062
22,23,creative,3 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,0.93991,1.04382,1.07342,0.96616,1.20089,1.04484,0.01895
23,24,creative,4 Pages from a book can be cut into strips and woven into a basket,pages from a book can be cut into strips and woven into a basket,book,book,0.8531,0.93387,1.04472,0.96613,1.03624,0.96681,-0.07808
24,25,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.04224
25,26,creative,6 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.06144
26,27,creative,7 A book can be used as a makeshift weight for exercise,a book can be used as a makeshift weight for exercise,book,book,0.91522,1.00251,0.95742,0.96599,0.78327,0.92488,-0.09455
27,28,creative,8 Pages from a book can be used to create a unique collage or art piece,pages from a book can be used to create a unique collage or art piece,book,book,1.11637,1.0153,0.98148,0.96613,1.21693,1.05924,0.06808
28,29,creative,9 A book can be used as a makeshift phone or tablet stand,a book can be used as a makeshift phone or tablet stand,book,book,1.14106,0.94395,1.0299,0.96612,1.21806,1.05982,0.06107
29,30,creative,10 Pages from a book can be used to create a unique and personalized journal or scrapbook,pages from a book can be used to create a unique and personalized journal or scrapbook,book,book,1.0439,0.97985,1.04443,0.96613,0.76319,0.9595,-0.05181
30,31,creative,1 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,0.01139
31,32,creative,2 Pages from a book can be folded into origami shapes to create unique decorations,pages from a book can be folded into origami shapes to create unique decorations,book,book,1.09795,0.98956,0.96115,0.96614,1.30861,1.06468,0.07062
32,33,creative,3 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,0.93991,1.04382,1.07342,0.96616,1.20089,1.04484,0.01895
33,34,creative,4 Pages from a book can be cut into strips and woven into a basket,pages from a book can be cut into strips and woven into a basket,book,book,0.8531,0.93387,1.04472,0.96613,1.03624,0.96681,-0.07808
34,35,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.04224
35,36,creative,6 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.06144
36,37,creative,7 A book can be used as a makeshift weight for exercise,a book can be used as a makeshift weight for exercise,book,book,0.91522,1.00251,0.95742,0.96599,0.78327,0.92488,-0.09455
37,38,creative,8 Pages from a book can be used to create a unique collage or art piece,pages from a book can be used to create a unique collage or art piece,book,book,1.11637,1.0153,0.98148,0.96613,1.21693,1.05924,0.06808
38,39,creative,9 A book can be used as a makeshift pillow or cushion,a book can be used as a makeshift pillow or cushion,book,book,0.91211,1.00321,0.87569,0.96607,0.75324,0.90206,-0.10869
39,40,creative,10 Pages from a book can be used to create a unique and personalized journal or scrapbook,pages from a book can be used to create a unique and personalized journal or scrapbook,book,book,1.0439,0.97985,1.04443,0.96613,0.76319,0.9595,-0.05181
40,41,creative,1 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,0.01139
41,42,creative,2 Pages from a book can be folded into origami shapes to create unique decorations,pages from a book can be folded into origami shapes to create unique decorations,book,book,1.09795,0.98956,0.96115,0.96614,1.30861,1.06468,0.07062
42,43,creative,3 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,0.93991,1.04382,1.07342,0.96616,1.20089,1.04484,0.01895
43,44,creative,4 Pages from a book can be cut into strips and woven into a basket,pages from a book can be cut into strips and woven into a basket,book,book,0.8531,0.93387,1.04472,0.96613,1.03624,0.96681,-0.07808
44,45,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.04224
45,46,creative,6 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.06144
46,47,creative,7 A book can be used as a makeshift weight for exercise,a book can be used as a makeshift weight for exercise,book,book,0.91522,1.00251,0.95742,0.96599,0.78327,0.92488,-0.09455
47,48,creative,8 Pages from a book can be used to create a unique collage or art piece,pages from a book can be used to create a unique collage or art piece,book,book,1.11637,1.0153,0.98148,0.96613,1.21693,1.05924,0.06808
48,49,creative,9 A book can be used as a makeshift phone or tablet stand,a book can be used as a makeshift phone or tablet stand,book,book,1.14106,0.94395,1.0299,0.96612,1.21806,1.05982,0.06107
49,50,creative,10 Pages from a book can be used to create a unique and personalized journal or scrapbook,pages from a book can be used to create a unique and personalized journal or scrapbook,book,book,1.0439,0.97985,1.04443,0.96613,0.76319,0.9595,-0.05181
50,51,creative,1 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,0.01139
51,52,creative,2 Pages from a book can be folded into origami shapes to create unique decorations,pages from a book can be folded into origami shapes to create unique decorations,book,book,1.09795,0.98956,0.96115,0.96614,1.30861,1.06468,0.07062
52,53,creative,3 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,0.93991,1.04382,1.07342,0.96616,1.20089,1.04484,0.01895
53,54,creative,4 Pages from a book can be cut into strips and woven into a basket,pages from a book can be cut into strips and woven into a basket,book,book,0.8531,0.93387,1.04472,0.96613,1.03624,0.96681,-0.07808
54,55,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.04224
55,56,creative,6 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.06144
56,57,creative,7 A book can be used as a makeshift weight for exercise,a book can be used as a makeshift weight for exercise,book,book,0.91522,1.00251,0.95742,0.96599,0.78327,0.92488,-0.09455
57,58,creative,8 Pages from a book can be used to create a unique collage or art piece,pages from a book can be used to create a unique collage or art piece,book,book,1.11637,1.0153,0.98148,0.96613,1.21693,1.05924,0.06808
58,59,creative,9 A book can be used as a makeshift pillow or cushion,a book can be used as a makeshift pillow or cushion,book,book,0.91211,1.00321,0.87569,0.96607,0.75324,0.90206,-0.10869
59,60,creative,10 Pages from a book can be used to create a unique and personalized journal or scrapbook,pages from a book can be used to create a unique and personalized journal or scrapbook,book,book,1.0439,0.97985,1.04443,0.96613,0.76319,0.9595,-0.05181
60,61,creative,1 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,0.01139
61,62,creative,2 Pages from a book can be folded into origami shapes to create unique decorations,pages from a book can be folded into origami shapes to create unique decorations,book,book,1.09795,0.98956,0.96115,0.96614,1.30861,1.06468,0.07062
62,63,creative,3 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,0.93991,1.04382,1.07342,0.96616,1.20089,1.04484,0.01895
63,64,creative,4 Pages from a book can be cut into strips and woven into a basket,pages from a book can be cut into strips and woven into a basket,book,book,0.8531,0.93387,1.04472,0.96613,1.03624,0.96681,-0.07808
64,65,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.04224
65,66,creative,6 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.06144
66,67,creative,7 A book can be used as a makeshift weight for exercise,a book can be used as a makeshift weight for exercise,book,book,0.91522,1.00251,0.95742,0.96599,0.78327,0.92488,-0.09455
67,68,creative,8 Pages from a book can be used to create a unique collage or art piece,pages from a book can be used to create a unique collage or art piece,book,book,1.11637,1.0153,0.98148,0.96613,1.21693,1.05924,0.06808
68,69,creative,9 A book can be used as a makeshift pillow or cushion,a book can be used as a makeshift pillow or cushion,book,book,0.91211,1.00321,0.87569,0.96607,0.75324,0.90206,-0.10869
69,70,creative,10 Pages from a book can be used to create a unique and personalized journal or scrapbook,pages from a book can be used to create a unique and personalized journal or scrapbook,book,book,1.0439,0.97985,1.04443,0.96613,0.76319,0.9595,-0.05181
70,71,creative,1 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,0.01139
71,72,creative,2 Pages from a book can be folded into origami shapes to create unique decorations,pages from a book can be folded into origami shapes to create unique decorations,book,book,1.09795,0.98956,0.96115,0.96614,1.30861,1.06468,0.07062
72,73,creative,3 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,0.93991,1.04382,1.07342,0.96616,1.20089,1.04484,0.01895
73,74,creative,4 Pages from a book can be cut into strips and woven into a basket,pages from a book can be cut into strips and woven into a basket,book,book,0.8531,0.93387,1.04472,0.96613,1.03624,0.96681,-0.07808
74,75,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.04224
75,76,creative,6 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.06144
76,77,creative,7 A book can be used as a makeshift weight for exercise,a book can be used as a makeshift weight for exercise,book,book,0.91522,1.00251,0.95742,0.96599,0.78327,0.92488,-0.09455
77,78,creative,8 Pages from a book can be used to create a unique collage or art piece,pages from a book can be used to create a unique collage or art piece,book,book,1.11637,1.0153,0.98148,0.96613,1.21693,1.05924,0.06808
78,79,creative,9 A book can be used as a makeshift phone or tablet stand,a book can be used as a makeshift phone or tablet stand,book,book,1.14106,0.94395,1.0299,0.96612,1.21806,1.05982,0.06107
79,80,creative,10 Pages from a book can be used to create a unique and personalized journal or scrapbook,pages from a book can be used to create a unique and personalized journal or scrapbook,book,book,1.0439,0.97985,1.04443,0.96613,0.76319,0.9595,-0.05181
80,81,creative,1 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,0.01139
81,82,creative,2 Pages from a book can be folded into origami shapes to create unique decorations,pages from a book can be folded into origami shapes to create unique decorations,book,book,1.09795,0.98956,0.96115,0.96614,1.30861,1.06468,0.07062
82,83,creative,3 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,0.93991,1.04382,1.07342,0.96616,1.20089,1.04484,0.01895
83,84,creative,4 Pages from a book can be cut into strips and woven into a basket,pages from a book can be cut into strips and woven into a basket,book,book,0.8531,0.93387,1.04472,0.96613,1.03624,0.96681,-0.07808
84,85,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.04224
85,86,creative,6 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.06144
86,87,creative,7 A book can be used as a makeshift weight for exercise,a book can be used as a makeshift weight for exercise,book,book,0.91522,1.00251,0.95742,0.96599,0.78327,0.92488,-0.09455
87,88,creative,8 Pages from a book can be used to create a unique collage or art piece,pages from a book can be used to create a unique collage or art piece,book,book,1.11637,1.0153,0.98148,0.96613,1.21693,1.05924,0.06808
88,89,creative,9 A book can be used as a makeshift phone or tablet stand,a book can be used as a makeshift phone or tablet stand,book,book,1.14106,0.94395,1.0299,0.96612,1.21806,1.05982,0.06107
89,90,creative,10 Pages from a book can be used to create unique bookmarks or paper flowers,pages from a book can be used to create unique bookmarks or paper flowers,book,book,1.09225,1.01132,1.0421,0.96613,0.7558400000000001,0.97353,-0.02748
90,91,creative,1 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,0.01139
91,92,creative,2 Pages from a book can be folded into origami shapes to create unique decorations,pages from a book can be folded into origami shapes to create unique decorations,book,book,1.09795,0.98956,0.96115,0.96614,1.30861,1.06468,0.07062
92,93,creative,3 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,0.93991,1.04382,1.07342,0.96616,1.20089,1.04484,0.01895
93,94,creative,4 Pages from a book can be cut into strips and woven into a basket,pages from a book can be cut into strips and woven into a basket,book,book,0.8531,0.93387,1.04472,0.96613,1.03624,0.96681,-0.07808
94,95,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.04224
95,96,creative,6 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.06144
96,97,creative,7 A book can be used as a makeshift weight for exercise,a book can be used as a makeshift weight for exercise,book,book,0.91522,1.00251,0.95742,0.96599,0.78327,0.92488,-0.09455
97,98,creative,8 Pages from a book can be used to create a unique collage or art piece,pages from a book can be used to create a unique collage or art piece,book,book,1.11637,1.0153,0.98148,0.96613,1.21693,1.05924,0.06808
98,99,creative,9 A book can be used as a makeshift pillow or cushion,a book can be used as a makeshift pillow or cushion,book,book,0.91211,1.00321,0.87569,0.96607,0.75324,0.90206,-0.10869
99,100,creative,10 Pages from a book can be used to create a unique and personalized journal or scrapbook,pages from a book can be used to create a unique and personalized journal or scrapbook,book,book,1.0439,0.97985,1.04443,0.96613,0.76319,0.9595,-0.05181
100,101,creative,1 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,0.01139
101,102,creative,2 Pages from a book can be folded into origami shapes to create unique decorations,pages from a book can be folded into origami shapes to create unique decorations,book,book,1.09795,0.98956,0.96115,0.96614,1.30861,1.06468,0.07062
102,103,creative,3 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,0.93991,1.04382,1.07342,0.96616,1.20089,1.04484,0.01895
103,104,creative,4 Pages from a book can be cut into strips and woven into a basket,pages from a book can be cut into strips and woven into a basket,book,book,0.8531,0.93387,1.04472,0.96613,1.03624,0.96681,-0.07808
104,105,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.04224
105,106,creative,6 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.06144
106,107,creative,7 A book can be used as a makeshift weight for exercise,a book can be used as a makeshift weight for exercise,book,book,0.91522,1.00251,0.95742,0.96599,0.78327,0.92488,-0.09455
107,108,creative,8 Pages from a book can be used to create a unique collage or art piece,pages from a book can be used to create a unique collage or art piece,book,book,1.11637,1.0153,0.98148,0.96613,1.21693,1.05924,0.06808
108,109,creative,9 A book can be used as a makeshift pillow or cushion,a book can be used as a makeshift pillow or cushion,book,book,0.91211,1.00321,0.87569,0.96607,0.75324,0.90206,-0.10869
109,110,creative,10 Pages from a book can be used to create a unique and personalized journal or scrapbook,pages from a book can be used to create a unique and personalized journal or scrapbook,book,book,1.0439,0.97985,1.04443,0.96613,0.76319,0.9595,-0.05181
110,111,creative,1 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,0.01139
111,112,creative,2 Pages from a book can be folded into origami shapes to create unique decorations,pages from a book can be folded into origami shapes to create unique decorations,book,book,1.09795,0.98956,0.96115,0.96614,1.30861,1.06468,0.07062
112,113,creative,3 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,0.93991,1.04382,1.07342,0.96616,1.20089,1.04484,0.01895
113,114,creative,4 Pages from a book can be cut into strips and woven into a basket,pages from a book can be cut into strips and woven into a basket,book,book,0.8531,0.93387,1.04472,0.96613,1.03624,0.96681,-0.07808
114,115,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.04224
115,116,creative,6 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.06144
116,117,creative,7 A book can be used as a makeshift weight for exercise,a book can be used as a makeshift weight for exercise,book,book,0.91522,1.00251,0.95742,0.96599,0.78327,0.92488,-0.09455
117,118,creative,8 Pages from a book can be used to create a unique collage or art piece,pages from a book can be used to create a unique collage or art piece,book,book,1.11637,1.0153,0.98148,0.96613,1.21693,1.05924,0.06808
118,119,creative,9 A book can be used as a makeshift pillow or cushion,a book can be used as a makeshift pillow or cushion,book,book,0.91211,1.00321,0.87569,0.96607,0.75324,0.90206,-0.10869
119,120,creative,10 Pages from a book can be used to create a unique and personalized journal or scrapbook,pages from a book can be used to create a unique and personalized journal or scrapbook,book,book,1.0439,0.97985,1.04443,0.96613,0.76319,0.9595,-0.05181
120,121,creative,1 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,0.01139
121,122,creative,2 Pages from a book can be folded into origami shapes to create unique decorations,pages from a book can be folded into origami shapes to create unique decorations,book,book,1.09795,0.98956,0.96115,0.96614,1.30861,1.06468,0.07062
122,123,creative,3 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,0.93991,1.04382,1.07342,0.96616,1.20089,1.04484,0.01895
123,124,creative,4 Pages from a book can be cut into strips and woven into a basket,pages from a book can be cut into strips and woven into a basket,book,book,0.8531,0.93387,1.04472,0.96613,1.03624,0.96681,-0.07808
124,125,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.04224
125,126,creative,6 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.06144
126,127,creative,7 A book can be used as a makeshift weight for exercise,a book can be used as a makeshift weight for exercise,book,book,0.91522,1.00251,0.95742,0.96599,0.78327,0.92488,-0.09455
127,128,creative,8 Pages from a book can be used to create a unique collage or art piece,pages from a book can be used to create a unique collage or art piece,book,book,1.11637,1.0153,0.98148,0.96613,1.21693,1.05924,0.06808
128,129,creative,9 A book can be used as a makeshift phone or tablet stand,a book can be used as a makeshift phone or tablet stand,book,book,1.14106,0.94395,1.0299,0.96612,1.21806,1.05982,0.06107
129,130,creative,10 Pages from a book can be used to create unique bookmarks or paper flowers,pages from a book can be used to create unique bookmarks or paper flowers,book,book,1.09225,1.01132,1.0421,0.96613,0.7558400000000001,0.97353,-0.02748
130,131,creative,1 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,0.01139
131,132,creative,2 Pages from a book can be folded into origami shapes to create unique decorations,pages from a book can be folded into origami shapes to create unique decorations,book,book,1.09795,0.98956,0.96115,0.96614,1.30861,1.06468,0.07062
132,133,creative,3 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,0.93991,1.04382,1.07342,0.96616,1.20089,1.04484,0.01895
133,134,creative,4 Pages from a book can be cut into strips and woven into a basket,pages from a book can be cut into strips and woven into a basket,book,book,0.8531,0.93387,1.04472,0.96613,1.03624,0.96681,-0.07808
134,135,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.04224
135,136,creative,6 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.06144
136,137,creative,7 A book can be used as a makeshift weight for exercise,a book can be used as a makeshift weight for exercise,book,book,0.91522,1.00251,0.95742,0.96599,0.78327,0.92488,-0.09455
137,138,creative,8 Pages from a book can be used to create a unique collage or art piece,pages from a book can be used to create a unique collage or art piece,book,book,1.11637,1.0153,0.98148,0.96613,1.21693,1.05924,0.06808
138,139,creative,9 A book can be used as a makeshift pillow or cushion,a book can be used as a makeshift pillow or cushion,book,book,0.91211,1.00321,0.87569,0.96607,0.75324,0.90206,-0.10869
139,140,creative,10 Pages from a book can be used to create a unique and personalized journal or scrapbook,pages from a book can be used to create a unique and personalized journal or scrapbook,book,book,1.0439,0.97985,1.04443,0.96613,0.76319,0.9595,-0.05181
140,141,creative,1 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,0.01139
141,142,creative,2 Pages from a book can be folded into origami shapes to create unique decorations,pages from a book can be folded into origami shapes to create unique decorations,book,book,1.09795,0.98956,0.96115,0.96614,1.30861,1.06468,0.07062
142,143,creative,3 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,0.93991,1.04382,1.07342,0.96616,1.20089,1.04484,0.01895
143,144,creative,4 Pages from a book can be cut into strips and woven into a basket,pages from a book can be cut into strips and woven into a basket,book,book,0.8531,0.93387,1.04472,0.96613,1.03624,0.96681,-0.07808
144,145,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.04224
145,146,creative,6 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.06144
146,147,creative,7 A book can be used as a makeshift weight for exercise,a book can be used as a makeshift weight for exercise,book,book,0.91522,1.00251,0.95742,0.96599,0.78327,0.92488,-0.09455
147,148,creative,8 Pages from a book can be used to create a unique collage or art piece,pages from a book can be used to create a unique collage or art piece,book,book,1.11637,1.0153,0.98148,0.96613,1.21693,1.05924,0.06808
148,149,creative,9 A book can be used as a makeshift pillow or cushion,a book can be used as a makeshift pillow or cushion,book,book,0.91211,1.00321,0.87569,0.96607,0.75324,0.90206,-0.10869
149,150,creative,10 Pages from a book can be used to create a unique and personalized journal or scrapbook,pages from a book can be used to create a unique and personalized journal or scrapbook,book,book,1.0439,0.97985,1.04443,0.96613,0.76319,0.9595,-0.05181
