...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_GloVe_c_m,SemDis_MEAN,SemDis_factor
43,44,creative,4 Turn it into a lantern by punching holes in the sides and adding a candle or LED light,turn it into a lantern by punching holes in the sides and adding a candle or led light,tin can,tin can,0.9326,1.04218,1.03393,0.80093,0.35917,0.83376,0.02063
44,45,creative,5 Use it as a planter by filling it with soil and planting herbs or flowers,use it as a planter by filling it with soil and planting herbs or flowers,tin can,tin can,1.01474,0.8284,0.9418,0.80094,0.36033000000000004,0.78924,-0.07598
45,46,creative,6 Turn it into a mini grill by cutting off the top and adding charcoal and a grill grate,turn it into a mini grill by cutting off the top and adding charcoal and a grill grate,tin can,tin can,0.92851,0.96086,1.05379,0.80093,0.36221000000000003,0.82126,0.01551
46,47,creative,7 Use it as a cookie cutter by removing the top and bottom and cutting out shapes with the can,use it as a cookie cutter by removing the top and bottom and cutting out shapes with the can,tin can,tin can,1.0531,0.96885,0.99523,0.80093,1.27668,1.01896,0.01959
47,48,creative,8 Create a drum by covering the top and bottom with fabric or paper and adding drumsticks,create a drum by covering the top and bottom with fabric or paper and adding drumsticks,tin can,tin can,0.84874,1.04026,0.99671,0.80093,1.66071,1.06947,-3.3e-4
48,49,creative,9 Use it as a vase by painting it and adding flowers or branches,use it as a vase by painting it and adding flowers or branches,tin can,tin can,0.8978,1.00606,1.055,0.80094,0.29890000000000005,0.81174,0.0188
49,50,creative,10 Turn it into a game by cutting out holes and playing bean bag toss or ring toss,turn it into a game by cutting out holes and playing bean bag toss or ring toss,tin can,tin can,1.13954,1.18807,1.0393,0.80094,1.63737,1.16104,0.12644
50,51,creative,1 Turn it into a birdhouse by cutting a hole in the side and adding a perch,turn it into a birdhouse by cutting a hole in the side and adding a perch,tin can,tin can,1.09418,1.15606,1.01349,0.80093,1.5621,1.12535,0.08946
51,52,creative,2 Use it as a pencil holder by decorating it with paint or wrapping paper,use it as a pencil holder by decorating it with paint or wrapping paper,tin can,tin can,1.05993,0.95885,1.06156,0.80093,0.30662999999999996,0.83758,0.04811
52,53,creative,3 Create a wind chime by attaching strings and bells to the bottom of the can,create a wind chime by attaching strings and bells to the bottom of the can,tin can,tin can,0.82163,0.96794,0.95808,0.80094,1.62351,1.03442,-0.05097
53,54,creative,4 Turn it into a lantern by punching holes in the sides and adding a candle or LED light,turn it into a lantern by punching holes in the sides and adding a candle or led light,tin can,tin can,0.9326,1.04218,1.03393,0.80093,0.35917,0.83376,0.02063
54,55,creative,5 Use it as a planter by filling it with soil and planting herbs or flowers,use it as a planter by filling it with soil and planting herbs or flowers,tin can,tin can,1.01474,0.8284,0.9418,0.80094,0.36033000000000004,0.78924,-0.07598
55,56,creative,6 Turn it into a drum by covering the top with a piece of fabric or leather and using drumsticks,turn it into a drum by covering the top with a piece of fabric or leather and using drumsticks,tin can,tin can,0.8506199999999999,0.96146,0.996,0.80093,0.30749000000000004,0.7833,-0.04361
56,57,creative,7 Create a minigarden by filling the can with soil and adding small plants or succulents,create a minigarden by filling the can with soil and adding small plants or succulents,tin can,tin can,0.85153,1.04611,0.97964,0.80096,1.6663299999999999,1.06891,-0.01049
57,58,creative,8 Use it as a cookie cutter by removing the top and bottom and cutting shapes into the sides,use it as a cookie cutter by removing the top and bottom and cutting shapes into the sides,tin can,tin can,0.93759,0.98797,1.01035,0.80094,0.71712,0.89079,-7.9e-4
58,59,creative,9 Turn it into a piggy bank by cutting a slot in the top and decorating it with paint or stickers,turn it into a piggy bank by cutting a slot in the top and decorating it with paint or stickers,tin can,tin can,0.93754,1.0187,0.95089,0.80093,0.36219999999999997,0.81405,-0.04296
59,60,creative,10 Create a DIY speaker by cutting a hole in the side and inserting a smartphone or MP3 player,create a diy speaker by cutting a hole in the side and inserting a smartphone or mp player,tin can,tin can,0.97598,1.05821,0.98212,0.80093,0.398,0.84305,-0.00263
60,61,creative,1 Turn it into a birdhouse by cutting a hole in the side and adding a perch,turn it into a birdhouse by cutting a hole in the side and adding a perch,tin can,tin can,1.09418,1.15606,1.01349,0.80093,1.5621,1.12535,0.08946
61,62,creative,2 Use it as a pencil holder by decorating it with paint or wrapping paper,use it as a pencil holder by decorating it with paint or wrapping paper,tin can,tin can,1.05993,0.95885,1.06156,0.80093,0.30662999999999996,0.83758,0.04811
62,63,creative,3 Create a wind chime by attaching strings and bells to the bottom of the can,create a wind chime by attaching strings and bells to the bottom of the can,tin can,tin can,0.82163,0.96794,0.95808,0.80094,1.62351,1.03442,-0.05097
63,64,creative,4 Turn it into a lantern by punching holes in the sides and adding a candle or LED light,turn it into a lantern by punching holes in the sides and adding a candle or led light,tin can,tin can,0.9326,1.04218,1.03393,0.80093,0.35917,0.83376,0.02063
64,65,creative,5 Use it as a planter by filling it with soil and planting herbs or flowers,use it as a planter by filling it with soil and planting herbs or flowers,tin can,tin can,1.01474,0.8284,0.9418,0.80094,0.36033000000000004,0.78924,-0.07598
65,66,creative,6 Turn it into a drum by covering the top with a piece of fabric or leather and using drumsticks,turn it into a drum by covering the top with a piece of fabric or leather and using drumsticks,tin can,tin can,0.8506199999999999,0.96146,0.996,0.80093,0.30749000000000004,0.7833,-0.04361
66,67,creative,7 Create a minigarden by filling the can with soil and adding small plants or succulents,create a minigarden by filling the can with soil and adding small plants or succulents,tin can,tin can,0.85153,1.04611,0.97964,0.80096,1.6663299999999999,1.06891,-0.01049
67,68,creative,8 Use it as a cookie cutter by removing the top and bottom and cutting shapes into the sides,use it as a cookie cutter by removing the top and bottom and cutting shapes into the sides,tin can,tin can,0.93759,0.98797,1.01035,0.80094,0.71712,0.89079,-7.9e-4
68,69,creative,9 Turn it into a piggy bank by cutting a slot in the top and decorating it with paint or stickers,turn it into a piggy bank by cutting a slot in the top and decorating it with paint or stickers,tin can,tin can,0.93754,1.0187,0.95089,0.80093,0.36219999999999997,0.81405,-0.04296
69,70,creative,10 Create a DIY speaker by cutting a hole in the side and inserting a smartphone or MP3 player,create a diy speaker by cutting a hole in the side and inserting a smartphone or mp player,tin can,tin can,0.97598,1.05821,0.98212,0.80093,0.398,0.84305,-0.00263
70,71,creative,1 Turn it into a birdhouse by cutting a hole in the side and adding a perch,turn it into a birdhouse by cutting a hole in the side and adding a perch,tin can,tin can,1.09418,1.15606,1.01349,0.80093,1.5621,1.12535,0.08946
71,72,creative,2 Use it as a pencil holder by decorating it with paint or wrapping paper,use it as a pencil holder by decorating it with paint or wrapping paper,tin can,tin can,1.05993,0.95885,1.06156,0.80093,0.30662999999999996,0.83758,0.04811
72,73,creative,3 Create a wind chime by attaching strings and bells to the bottom of the can,create a wind chime by attaching strings and bells to the bottom of the can,tin can,tin can,0.82163,0.96794,0.95808,0.80094,1.62351,1.03442,-0.05097
73,74,creative,4 Turn it into a lantern by punching holes in the sides and adding a candle or LED light,turn it into a lantern by punching holes in the sides and adding a candle or led light,tin can,tin can,0.9326,1.04218,1.03393,0.80093,0.35917,0.83376,0.02063
74,75,creative,5 Use it as a planter by filling it with soil and planting herbs or flowers,use it as a planter by filling it with soil and planting herbs or flowers,tin can,tin can,1.01474,0.8284,0.9418,0.80094,0.36033000000000004,0.78924,-0.07598
75,76,creative,6 Turn it into a drum by covering the top with a piece of fabric or leather and using drumsticks,turn it into a drum by covering the top with a piece of fabric or leather and using drumsticks,tin can,tin can,0.8506199999999999,0.96146,0.996,0.80093,0.30749000000000004,0.7833,-0.04361
76,77,creative,7 Create a minigarden by filling the can with soil and adding small plants or succulents,create a minigarden by filling the can with soil and adding small plants or succulents,tin can,tin can,0.85153,1.04611,0.97964,0.80096,1.6663299999999999,1.06891,-0.01049
77,78,creative,8 Use it as a cookie cutter by removing the top and bottom and cutting shapes into the sides,use it as a cookie cutter by removing the top and bottom and cutting shapes into the sides,tin can,tin can,0.93759,0.98797,1.01035,0.80094,0.71712,0.89079,-7.9e-4
78,79,creative,9 Turn it into a piggy bank by cutting a slot in the top and decorating it with paint or stickers,turn it into a piggy bank by cutting a slot in the top and decorating it with paint or stickers,tin can,tin can,0.93754,1.0187,0.95089,0.80093,0.36219999999999997,0.81405,-0.04296
79,80,creative,10 Create a DIY speaker by cutting a hole in the side and inserting a smartphone or MP3 player,create a diy speaker by cutting a hole in the side and inserting a smartphone or mp player,tin can,tin can,0.97598,1.05821,0.98212,0.80093,0.398,0.84305,-0.00263
80,81,creative,1 Turn it into a birdhouse by cutting a hole in the side and adding a perch,turn it into a birdhouse by cutting a hole in the side and adding a perch,tin can,tin can,1.09418,1.15606,1.01349,0.80093,1.5621,1.12535,0.08946
81,82,creative,2 Use it as a pencil holder by decorating it with paint or wrapping paper,use it as a pencil holder by decorating it with paint or wrapping paper,tin can,tin can,1.05993,0.95885,1.06156,0.80093,0.30662999999999996,0.83758,0.04811
82,83,creative,3 Create a wind chime by attaching strings and bells to the bottom of the can,create a wind chime by attaching strings and bells to the bottom of the can,tin can,tin can,0.82163,0.96794,0.95808,0.80094,1.62351,1.03442,-0.05097
83,84,creative,4 Turn it into a lantern by punching holes in the sides and adding a candle or LED light,turn it into a lantern by punching holes in the sides and adding a candle or led light,tin can,tin can,0.9326,1.04218,1.03393,0.80093,0.35917,0.83376,0.02063
84,85,creative,5 Use it as a planter by filling it with soil and planting herbs or flowers,use it as a planter by filling it with soil and planting herbs or flowers,tin can,tin can,1.01474,0.8284,0.9418,0.80094,0.36033000000000004,0.78924,-0.07598
85,86,creative,6 Turn it into a drum by covering the top with a piece of fabric or leather and using drumsticks,turn it into a drum by covering the top with a piece of fabric or leather and using drumsticks,tin can,tin can,0.8506199999999999,0.96146,0.996,0.80093,0.30749000000000004,0.7833,-0.04361
86,87,creative,7 Create a minigarden by filling the can with soil and adding small plants or succulents,create a minigarden by filling the can with soil and adding small plants or succulents,tin can,tin can,0.85153,1.04611,0.97964,0.80096,1.6663299999999999,1.06891,-0.01049
87,88,creative,8 Use it as a cookie cutter by removing the top and bottom and cutting shapes into the sides,use it as a cookie cutter by removing the top and bottom and cutting shapes into the sides,tin can,tin can,0.93759,0.98797,1.01035,0.80094,0.71712,0.89079,-7.9e-4
88,89,creative,9 Turn it into a piggy bank by cutting a slot in the top and decorating it with paint or stickers,turn it into a piggy bank by cutting a slot in the top and decorating it with paint or stickers,tin can,tin can,0.93754,1.0187,0.95089,0.80093,0.36219999999999997,0.81405,-0.04296
89,90,creative,10 Create a DIY speaker by cutting a hole in the side and inserting a smartphone or MP3 player,create a diy speaker by cutting a hole in the side and inserting a smartphone or mp player,tin can,tin can,0.97598,1.05821,0.98212,0.80093,0.398,0.84305,-0.00263
90,91,creative,1 Turn it into a birdhouse by cutting a hole in the side and adding a perch,turn it into a birdhouse by cutting a hole in the side and adding a perch,tin can,tin can,1.09418,1.15606,1.01349,0.80093,1.5621,1.12535,0.08946
91,92,creative,2 Use it as a pencil holder by decorating it with paint or wrapping paper,use it as a pencil holder by decorating it with paint or wrapping paper,tin can,tin can,1.05993,0.95885,1.06156,0.80093,0.30662999999999996,0.83758,0.04811
92,93,creative,3 Create a wind chime by attaching strings and bells to the bottom of the can,create a wind chime by attaching strings and bells to the bottom of the can,tin can,tin can,0.82163,0.96794,0.95808,0.80094,1.62351,1.03442,-0.05097
93,94,creative,4 Turn it into a lantern by punching holes in the sides and adding a candle or LED light,turn it into a lantern by punching holes in the sides and adding a candle or led light,tin can,tin can,0.9326,1.04218,1.03393,0.80093,0.35917,0.83376,0.02063
94,95,creative,5 Use it as a planter by filling it with soil and planting herbs or flowers,use it as a planter by filling it with soil and planting herbs or flowers,tin can,tin can,1.01474,0.8284,0.9418,0.80094,0.36033000000000004,0.78924,-0.07598
95,96,creative,6 Turn it into a drum by covering the top with a piece of fabric or leather and using drumsticks,turn it into a drum by covering the top with a piece of fabric or leather and using drumsticks,tin can,tin can,0.8506199999999999,0.96146,0.996,0.80093,0.30749000000000004,0.7833,-0.04361
96,97,creative,7 Create a minigarden by filling the can with soil and adding small plants or succulents,create a minigarden by filling the can with soil and adding small plants or succulents,tin can,tin can,0.85153,1.04611,0.97964,0.80096,1.6663299999999999,1.06891,-0.01049
97,98,creative,8 Use it as a cookie cutter by removing the top and bottom and cutting shapes into the sides,use it as a cookie cutter by removing the top and bottom and cutting shapes into the sides,tin can,tin can,0.93759,0.98797,1.01035,0.80094,0.71712,0.89079,-7.9e-4
98,99,creative,9 Turn it into a piggy bank by cutting a slot in the top and decorating it with paint or stickers,turn it into a piggy bank by cutting a slot in the top and decorating it with paint or stickers,tin can,tin can,0.93754,1.0187,0.95089,0.80093,0.36219999999999997,0.81405,-0.04296
99,100,creative,10 Create a DIY speaker by cutting a hole in the side and inserting a smartphone or MP3 player,create a diy speaker by cutting a hole in the side and inserting a smartphone or mp player,tin can,tin can,0.97598,1.05821,0.98212,0.80093,0.398,0.84305,-0.00263
100,101,creative,1 Turn it into a birdhouse by cutting a hole in the side and adding a perch,turn it into a birdhouse by cutting a hole in the side and adding a perch,tin can,tin can,1.09418,1.15606,1.01349,0.80093,1.5621,1.12535,0.08946
101,102,creative,2 Use it as a pencil holder by decorating it with paint or wrapping paper,use it as a pencil holder by decorating it with paint or wrapping paper,tin can,tin can,1.05993,0.95885,1.06156,0.80093,0.30662999999999996,0.83758,0.04811
102,103,creative,3 Create a wind chime by attaching strings and bells to the bottom of the can,create a wind chime by attaching strings and bells to the bottom of the can,tin can,tin can,0.82163,0.96794,0.95808,0.80094,1.62351,1.03442,-0.05097
103,104,creative,4 Turn it into a lantern by punching holes in the sides and adding a candle or LED light,turn it into a lantern by punching holes in the sides and adding a candle or led light,tin can,tin can,0.9326,1.04218,1.03393,0.80093,0.35917,0.83376,0.02063
104,105,creative,5 Use it as a planter by filling it with soil and planting herbs or flowers,use it as a planter by filling it with soil and planting herbs or flowers,tin can,tin can,1.01474,0.8284,0.9418,0.80094,0.36033000000000004,0.78924,-0.07598
105,106,creative,6 Turn it into a drum by covering the top with a piece of fabric or leather and using drumsticks,turn it into a drum by covering the top with a piece of fabric or leather and using drumsticks,tin can,tin can,0.8506199999999999,0.96146,0.996,0.80093,0.30749000000000004,0.7833,-0.04361
106,107,creative,7 Create a minigarden by filling the can with soil and adding small plants or succulents,create a minigarden by filling the can with soil and adding small plants or succulents,tin can,tin can,0.85153,1.04611,0.97964,0.80096,1.6663299999999999,1.06891,-0.01049
107,108,creative,8 Use it as a cookie cutter by removing the top and bottom and cutting shapes into the sides,use it as a cookie cutter by removing the top and bottom and cutting shapes into the sides,tin can,tin can,0.93759,0.98797,1.01035,0.80094,0.71712,0.89079,-7.9e-4
108,109,creative,9 Turn it into a piggy bank by cutting a slot in the top and decorating it with paint or stickers,turn it into a piggy bank by cutting a slot in the top and decorating it with paint or stickers,tin can,tin can,0.93754,1.0187,0.95089,0.80093,0.36219999999999997,0.81405,-0.04296
109,110,creative,10 Create a DIY speaker by cutting a hole in the side and inserting a smartphone or MP3 player,create a diy speaker by cutting a hole in the side and inserting a smartphone or mp player,tin can,tin can,0.97598,1.05821,0.98212,0.80093,0.398,0.84305,-0.00263
110,111,creative,1 Turn it into a birdhouse by cutting a hole in the side and adding a perch,turn it into a birdhouse by cutting a hole in the side and adding a perch,tin can,tin can,1.09418,1.15606,1.01349,0.80093,1.5621,1.12535,0.08946
111,112,creative,2 Use it as a pencil holder by decorating it with paint or wrapping paper,use it as a pencil holder by decorating it with paint or wrapping paper,tin can,tin can,1.05993,0.95885,1.06156,0.80093,0.30662999999999996,0.83758,0.04811
112,113,creative,3 Create a wind chime by attaching strings and bells to the bottom of the can,create a wind chime by attaching strings and bells to the bottom of the can,tin can,tin can,0.82163,0.96794,0.95808,0.80094,1.62351,1.03442,-0.05097
113,114,creative,4 Turn it into a lantern by punching holes in the sides and adding a candle or LED light,turn it into a lantern by punching holes in the sides and adding a candle or led light,tin can,tin can,0.9326,1.04218,1.03393,0.80093,0.35917,0.83376,0.02063
114,115,creative,5 Use it as a planter by filling it with soil and planting herbs or flowers,use it as a planter by filling it with soil and planting herbs or flowers,tin can,tin can,1.01474,0.8284,0.9418,0.80094,0.36033000000000004,0.78924,-0.07598
115,116,creative,6 Turn it into a drum by covering the top with a piece of fabric or leather and using drumsticks,turn it into a drum by covering the top with a piece of fabric or leather and using drumsticks,tin can,tin can,0.8506199999999999,0.96146,0.996,0.80093,0.30749000000000004,0.7833,-0.04361
116,117,creative,7 Create a minigarden by filling the can with soil and adding small plants or succulents,create a minigarden by filling the can with soil and adding small plants or succulents,tin can,tin can,0.85153,1.04611,0.97964,0.80096,1.6663299999999999,1.06891,-0.01049
117,118,creative,8 Use it as a cookie cutter by removing the top and bottom and cutting shapes into the sides,use it as a cookie cutter by removing the top and bottom and cutting shapes into the sides,tin can,tin can,0.93759,0.98797,1.01035,0.80094,0.71712,0.89079,-7.9e-4
118,119,creative,9 Turn it into a piggy bank by cutting a slot in the top and decorating it with paint or stickers,turn it into a piggy bank by cutting a slot in the top and decorating it with paint or stickers,tin can,tin can,0.93754,1.0187,0.95089,0.80093,0.36219999999999997,0.81405,-0.04296
119,120,creative,10 Create a DIY speaker by cutting a hole in the side and inserting a smartphone or MP3 player,create a diy speaker by cutting a hole in the side and inserting a smartphone or mp player,tin can,tin can,0.97598,1.05821,0.98212,0.80093,0.398,0.84305,-0.00263
120,121,creative,1 Turn it into a birdhouse by cutting a hole in the side and adding a perch,turn it into a birdhouse by cutting a hole in the side and adding a perch,tin can,tin can,1.09418,1.15606,1.01349,0.80093,1.5621,1.12535,0.08946
121,122,creative,2 Use it as a pencil holder by decorating it with paint or wrapping paper,use it as a pencil holder by decorating it with paint or wrapping paper,tin can,tin can,1.05993,0.95885,1.06156,0.80093,0.30662999999999996,0.83758,0.04811
122,123,creative,3 Create a wind chime by attaching strings and bells to the bottom of the can,create a wind chime by attaching strings and bells to the bottom of the can,tin can,tin can,0.82163,0.96794,0.95808,0.80094,1.62351,1.03442,-0.05097
123,124,creative,4 Turn it into a lantern by punching holes in the sides and adding a candle or LED light,turn it into a lantern by punching holes in the sides and adding a candle or led light,tin can,tin can,0.9326,1.04218,1.03393,0.80093,0.35917,0.83376,0.02063
