item,SemDis_glove_c_m
rope,0.68955
rope,0.74018
rope,0.80498
rope,0.82305
rope,0.86519
rope,1.02209
rope,0.57341
rope,0.58655
rope,0.74881
rope,0.78295
rope,0.88772
rope,0.93323
rope,0.96029
rope,1.0521
rope,1.08815
rope,1.10253
rope,0.74881
rope,0.86517
rope,0.90533
rope,1.02975
rope,1.10128
rope,0.65667
rope,0.87709
rope,1.04294
rope,1.05434
rope,0.85661
rope,1.09796
rope,1.10972999999999
rope,0.475659999999999
rope,0.65375
rope,0.69179
rope,0.74018
rope,0.74881
rope,0.76149
rope,0.85746
rope,0.6687
rope,0.68721
rope,0.82305
rope,0.84333
rope,0.86207
rope,0.8853
rope,1.01989
rope,1.112
rope,0.62784
rope,0.64956
rope,0.68721
rope,0.70806
rope,0.74018
rope,0.79369
rope,0.80498
rope,0.86519
rope,0.81982
rope,0.93323
rope,1.00944
rope,1.03771
rope,0.74018
rope,0.82092
rope,0.85941
rope,0.86702
rope,0.88069
rope,0.88188
rope,0.96204
rope,1.00346
rope,1.03777
rope,1.1218
rope,1.14487
rope,0.87954
rope,0.88981
rope,1.11121
rope,1.11848
rope,0.475659999999999
rope,0.60708
rope,0.64956
rope,0.68838
rope,0.74018
rope,0.79383
rope,0.79818
rope,0.87985
rope,0.98556
rope,1.07032
rope,0.60708
rope,0.62784
rope,0.68721
rope,0.78383
rope,0.79369
rope,0.86519
rope,0.91646
rope,1.00892
rope,1.01271
rope,1.01931
rope,1.02287
rope,1.0521
rope,1.05549
rope,0.60708
rope,0.64956
rope,0.68721
rope,0.74881
rope,0.78295
rope,0.80498
rope,1.01048
rope,1.06835
rope,1.08815
rope,0.88658
rope,0.88806
rope,0.8954
rope,1.11177
rope,1.11197
rope,1.11453
rope,1.11967
rope,0.475659999999999
rope,0.53904
rope,0.54653
rope,0.60708
rope,0.75475
rope,0.76678
rope,0.88772
rope,0.93883
rope,0.95031
rope,0.96262
rope,1.07318
rope,0.79383
rope,0.87219
rope,0.89773
rope,0.99096
rope,1.06436
rope,1.10407
rope,0.57054
rope,0.60708
rope,0.64956
rope,0.68721
rope,0.74018
rope,0.85581
rope,1.08815
rope,1.12983
rope,0.64988
rope,0.67869
rope,0.86726
rope,0.88205
rope,1.04722
rope,1.10968
rope,1.14348
rope,0.76149
rope,0.8223
rope,0.95049
rope,0.97802
rope,1.00764
rope,1.12665
rope,0.68721
rope,1.04492
rope,1.0521
rope,1.10137
rope,0.75363
rope,0.76029
rope,0.80814
rope,0.81056
rope,1.04492
rope,1.05122999999999
rope,1.09715
rope,1.14002
rope,0.68721
rope,0.74881
rope,0.79383
rope,0.85581
rope,1.03458
rope,0.89059
rope,0.89318
rope,0.89102
rope,0.90138
rope,0.9017
rope,0.91148
rope,1.10425
rope,1.12002
rope,0.66508
rope,0.6687
rope,0.76353
rope,0.90238
rope,0.98963
rope,1.0404
rope,1.10558
rope,0.76801
rope,0.82305
rope,0.84137
rope,0.87665
rope,1.04622
rope,1.10988
rope,0.74018
rope,0.74286
rope,0.96616
rope,0.98948
rope,1.02155
rope,1.02498
rope,1.02567
rope,1.03212
rope,1.04492
rope,1.09834
rope,0.874379999999999
rope,0.88102
rope,0.8926
rope,0.97177
rope,1.03118
rope,1.11092
rope,0.475659999999999
rope,0.67092
rope,0.74018
rope,0.78243
rope,0.79369
rope,0.85996
rope,0.87689
rope,0.88205
rope,0.94838
rope,1.02124
rope,1.04087
rope,1.10034
rope,0.68721
rope,0.89169
rope,1.0902
rope,1.09084
rope,1.12172
rope,1.16069
rope,0.65667
rope,0.68721
rope,0.7714
rope,1.03792
rope,1.10048
rope,0.562659999999999
rope,0.60708
rope,0.8432
rope,0.85614
rope,0.88087
rope,0.93764
rope,0.98556
rope,1.01248
rope,1.03261
rope,1.03321
rope,1.03322
rope,1.05718
rope,0.475659999999999
rope,0.74018
rope,0.82305
rope,1.02579
rope,1.0698
rope,1.1153
rope,0.68721
rope,0.74018
rope,0.84276
rope,1.05983
rope,1.10334
rope,0.562659999999999
rope,0.65023
rope,0.68721
rope,0.71834
rope,0.76149
rope,0.77517
rope,0.82305
rope,0.84512
rope,0.85922
rope,0.89508
rope,0.90603
rope,0.94631
rope,0.95281
rope,0.96106
rope,1.01064
rope,1.01506
rope,1.02579
rope,1.03594
rope,1.043
rope,1.06218
rope,1.07842
rope,1.09293
rope,1.112
rope,1.11303
rope,1.12354
rope,1.14263
rope,0.475659999999999
rope,0.74018
rope,0.81139
rope,0.8432
rope,0.84885
rope,0.95421
rope,0.68721
rope,0.78295
rope,0.97152
rope,0.64956
rope,0.68721
rope,0.86519
rope,0.8917
rope,0.93323
rope,1.10456
rope,0.64956
rope,0.68955
rope,0.74018
rope,0.81077
rope,0.9647
rope,1.00469
rope,1.00944
rope,0.68721
rope,0.8774
rope,0.87801
rope,0.89629
rope,0.98183
rope,1.06036
rope,1.07724
rope,1.09476
rope,1.1062
rope,1.14845
rope,0.475659999999999
rope,0.60708
rope,0.62784
rope,0.62967
rope,0.72978
rope,0.75475
rope,0.79383
rope,0.85494
rope,0.88772
rope,0.94955
rope,1.02309
rope,1.02579
rope,1.02579
rope,1.04756
rope,1.04902
rope,1.09448
rope,0.69406
rope,0.76801
rope,0.86519
rope,0.88574
rope,0.607159999999999
rope,0.68721
rope,0.70806
rope,0.74598
rope,0.85494
rope,0.86519
rope,0.89713
rope,1.0521
rope,1.06218
rope,1.08815
rope,1.1931
rope,0.83463
rope,0.87978
rope,0.9296
rope,0.93083
rope,1.11943
rope,0.64956
rope,0.88332
rope,0.93821
rope,0.96771
rope,0.98194
rope,0.98737
rope,1.07032
rope,1.09292
rope,1.09653
rope,1.1102
rope,0.60708
rope,0.68721
rope,0.86519
rope,0.88772
rope,1.03857
rope,1.08815
rope,0.64956
rope,0.68721
rope,0.74018
rope,0.74881
rope,0.766699999999999
rope,0.85069
rope,0.87041
rope,0.87706
rope,0.9486
rope,1.12665
rope,0.873769999999999
rope,0.88155
rope,0.90441
rope,0.96251
rope,1.11117
rope,1.11323
rope,0.94775
rope,0.99935
rope,1.01076
rope,1.09815
rope,1.10331
rope,0.64956
rope,0.68721
rope,0.69863
rope,0.80498
rope,1.01969
rope,1.0521
rope,1.14263
rope,0.64956
rope,0.65667
rope,0.66508
rope,0.68721
rope,0.74881
rope,0.91037
rope,0.93323
rope,0.94772
rope,0.95509
rope,1.00949
rope,1.0521
rope,1.05653
rope,0.68721
rope,0.83037
rope,0.85019
rope,0.86274
rope,0.87301
rope,0.88992
rope,0.8913
rope,0.89282
rope,0.9152
rope,0.93694
rope,0.98991
rope,0.99777
rope,1.0419
rope,1.07236
rope,1.07718
rope,1.10082
rope,1.12205
rope,0.68721
rope,0.74018
rope,0.93323
rope,0.94905
rope,0.94941
rope,0.9615
rope,1.03066
rope,1.03458
rope,1.04756
rope,1.0521
rope,0.697319999999999
rope,0.716739999999999
rope,0.88559
rope,0.88847
rope,0.897089999999999
rope,0.923
rope,0.93213
rope,1.01859
rope,1.06245
rope,1.06767
rope,0.57054
rope,0.58895
rope,0.63828
rope,0.65633
rope,0.67869
rope,0.68721
rope,0.717349999999999
rope,0.74018
rope,0.76801
rope,0.82953
rope,0.83269
rope,0.8432
rope,0.84333
rope,0.94088
rope,0.95567
rope,0.97981
rope,0.68721
rope,0.85136
rope,0.80498
rope,0.97278
rope,1.04164
rope,1.04849
rope,1.10985
rope,0.85864
rope,0.93342
rope,1.04332
rope,1.04913
rope,0.62784
rope,0.68721
rope,0.70199
rope,0.70275
rope,0.718569999999999
rope,0.74881
rope,0.75832
rope,0.78295
rope,0.8432
rope,0.90038
rope,0.91417
rope,0.9647
rope,1.0521
rope,1.05473
rope,1.07118
rope,1.10169
rope,0.79369
rope,0.88688
rope,1.07956
rope,1.1202
rope,0.68721
rope,0.74881
rope,0.78295
rope,0.93135
rope,0.98737
rope,1.02437
rope,0.562659999999999
rope,0.60623
rope,0.68721
rope,0.70275
rope,0.78295
rope,0.80533
rope,0.84766
rope,0.8508
rope,0.85155
rope,0.86519
rope,0.87067
rope,0.91373
rope,0.91744
rope,0.92227
rope,0.92862
rope,0.93323
rope,0.93603
rope,0.97754
rope,1.02579
rope,1.04817
rope,1.09834
rope,0.88454
rope,0.893
rope,1.07903
rope,1.11437
rope,0.64988
rope,0.78295
rope,0.83577
rope,0.87083
rope,0.88037
rope,0.93165
rope,1.00944
rope,1.0537
rope,1.09962
rope,1.10286
rope,1.12164
rope,0.707789999999999
rope,0.83269
rope,0.8702
rope,0.88772
rope,1.01919
rope,1.02664
rope,1.05782
rope,1.05987
rope,1.06782
rope,1.08369
rope,0.66508
rope,0.68721
rope,0.72978
rope,0.74881
rope,0.76801
rope,0.79369
rope,0.81277
rope,0.8432
rope,0.90467
rope,0.96029
rope,0.98641
rope,1.03623
rope,1.12096
rope,0.90913
rope,1.12366
rope,1.15351
rope,1.10853
rope,1.11396
rope,0.74018
rope,0.9616
rope,1.06858
rope,0.89194
rope,1.10555
rope,0.87911
rope,0.88209
rope,0.88531
rope,0.89183
rope,1.08824
rope,1.1085
rope,1.11351
rope,0.68721
rope,0.71551
rope,0.99938
rope,1.02504
rope,1.12665
rope,0.88103
rope,0.88397
rope,1.02712
rope,1.0635
rope,0.68721
rope,0.76149
rope,0.86519
rope,0.97981
rope,1.03962
rope,0.68721
rope,0.74484
rope,0.76029
rope,0.785069999999999
rope,1.07032
rope,0.74881
rope,0.75475
rope,0.92034
rope,0.94955
rope,0.97502
rope,0.89873
rope,0.95369
rope,1.127
rope,1.13602
rope,0.897699999999999
rope,0.92338
rope,0.94985
rope,0.97152
rope,0.9793
rope,1.11382
rope,1.12284
rope,0.64956
rope,0.892649999999999
rope,0.89964
rope,0.94794
rope,0.95399
rope,0.96785
rope,0.99339
rope,1.04291
rope,1.06747
rope,1.09356
rope,1.1479
rope,0.91682
rope,1.05412
rope,1.10057
rope,1.10204
rope,0.60708
rope,0.90523
rope,0.97053
rope,1.12267
rope,1.12623
rope,0.68721
rope,0.84333
rope,1.11382
rope,0.562659999999999
rope,0.67309
rope,0.718569999999999
rope,0.79369
rope,0.84826
rope,0.93524
rope,0.97481
rope,1.0871
rope,0.64988
rope,1.00944
rope,0.74018
rope,1.1088
rope,1.11965
rope,0.86519
rope,0.88807
rope,0.99168
rope,1.04369
rope,1.10402
rope,1.11046
rope,0.60708
rope,0.73532
rope,0.74881
rope,0.78295
rope,0.83264
rope,1.08815
rope,1.107
rope,1.15534999999999
rope,0.60708
rope,0.64956
rope,0.67706
rope,0.67869
rope,0.68721
rope,0.78295
rope,0.79383
rope,0.85359
rope,0.98556
rope,1.03087
rope,1.04008
rope,1.0521
rope,1.11106
rope,0.68721
rope,0.84276
rope,1.03579
rope,1.11986
rope,0.67869
rope,0.68721
rope,0.93741
rope,1.00333
rope,1.0521
rope,1.05606
rope,1.1131
rope,1.12163
rope,0.96562
rope,1.03498
rope,1.06555
rope,1.09148
rope,1.09918
rope,1.1072
rope,0.88257
rope,1.10463
rope,1.11827
rope,0.68721
rope,0.74018
rope,0.767919999999999
rope,0.79383
rope,0.82004
rope,1.02437
rope,1.07032
rope,0.87789
rope,0.88411
rope,0.8914
rope,0.89567
rope,0.90032
rope,1.08435
rope,1.09918
rope,1.11835
rope,0.475659999999999
rope,0.68721
rope,0.70275
rope,0.74881
rope,0.78295
rope,0.83544
rope,0.85155
rope,0.86418
rope,0.8702
rope,0.91637
rope,0.91744
rope,0.93323
rope,1.03258
rope,1.03405
rope,1.0521
rope,1.05339
rope,0.57054
rope,0.607159999999999
rope,0.62784
rope,0.647699999999999
rope,0.69697
rope,0.73519
rope,0.75832
rope,0.79369
rope,0.89441
rope,0.89764
rope,0.94001
rope,0.98283
rope,1.00944
rope,1.06552
rope,0.562659999999999
rope,0.64956
rope,0.67869
rope,0.68721
rope,0.82305
rope,0.91373
rope,0.93165
rope,1.00944
rope,0.538559999999999
rope,0.60708
rope,0.62784
rope,0.68955
rope,0.74018
rope,0.82128
rope,0.83149
rope,0.83269
rope,0.84263
rope,0.85581
rope,0.86212
rope,0.88772
rope,0.93186
rope,0.98682
rope,1.09128
rope,1.09834
rope,0.64956
rope,0.70806
rope,0.74018
rope,0.80498
rope,0.98682
rope,1.08947
rope,0.68721
rope,0.80498
rope,0.86263
rope,0.87854
rope,0.87894
rope,0.88265
rope,0.88294
rope,1.05549
rope,1.12238
rope,1.15095
rope,0.65225
rope,0.65667
rope,0.67508
rope,0.74018
rope,0.74881
rope,0.78295
rope,0.79369
rope,0.84512
rope,0.84883
rope,0.86418
rope,0.89978
rope,0.93341
rope,0.93405
rope,0.93477
rope,0.99938
rope,1.07956
rope,0.64956
rope,0.64988
rope,0.717349999999999
rope,0.74018
rope,0.74018
rope,0.79369
rope,0.84449
rope,0.86158
rope,0.95304
rope,1.06808
rope,1.07017
rope,1.07151
rope,1.08046
rope,1.09504
rope,1.09947
rope,0.68721
rope,0.73964
rope,0.74881
rope,0.75099
rope,0.77082
rope,0.80498
rope,0.8157
rope,0.85082
rope,0.85941
rope,0.88772
rope,0.88949
rope,0.98734
rope,1.04985
rope,1.12622
rope,0.78051
rope,0.882209999999999
rope,1.09918
rope,1.12573
rope,0.99838
rope,1.11392
rope,0.68721
rope,0.70395
rope,0.93883
rope,1.01271
rope,0.78295
rope,0.83269
rope,0.8432
rope,1.00091
rope,1.05053
rope,1.0521
rope,1.07481999999999
rope,0.90182
rope,0.92089
rope,1.10866
rope,1.14263
rope,0.60708
rope,0.64956
rope,0.67869
rope,0.70199
rope,0.75475
rope,0.76801
rope,0.81139
rope,1.06714
rope,0.537169999999999
rope,0.62784
rope,0.6947
rope,0.76801
rope,1.01053
rope,1.02437
rope,1.10723
rope,0.84493
rope,0.89158
rope,0.90996
rope,1.0521
rope,1.09741
rope,0.62784
rope,0.64956
rope,0.83423
rope,1.02579
rope,1.04999
rope,0.72783
rope,0.78295
rope,1.02209
rope,1.0521
rope,1.07002
rope,1.10544
rope,0.61637
rope,0.75735
rope,0.76201
rope,0.7714
rope,0.79218
rope,0.86304
rope,0.90703
rope,0.95605
rope,0.99232
rope,1.11671
rope,1.12665
rope,0.66508
rope,1.13861
rope,0.64956
rope,0.68721
rope,0.88772
rope,0.92767
rope,0.93323
rope,0.97306
rope,0.99153
rope,1.0521
rope,0.562659999999999
rope,0.66508
rope,0.68721
rope,0.74343
rope,0.76029
rope,0.79369
rope,1.02579
rope,1.04492
rope,1.0521
rope,1.09834
rope,0.68721
rope,0.85043
rope,0.86992
rope,0.87156
rope,0.93323
rope,0.95673
rope,0.8122
rope,0.89084
rope,0.96841
rope,1.06237
rope,1.07019
rope,1.11382
rope,0.475659999999999
rope,0.60708
rope,0.62784
rope,0.64988
rope,0.74018
rope,0.79369
rope,0.82305
rope,0.85581
rope,1.06622
rope,1.10571
rope,1.11382
rope,0.66614
rope,0.86518
rope,0.86988
rope,0.87497
rope,0.89651
rope,0.9141
rope,0.95509
rope,0.96845
rope,1.08765
rope,1.10554
rope,1.10573
rope,1.1215
rope,1.12874
rope,0.65023
rope,0.70806
rope,0.74018
rope,0.74966
rope,0.78295
rope,0.79405
rope,0.86032
rope,1.02804
rope,0.64988
rope,0.85854
rope,0.98763
rope,1.00658
rope,1.04756
rope,1.05563
rope,1.11551
rope,0.62784
rope,0.68721
rope,0.718569999999999
rope,0.74018
rope,0.74881
rope,0.78451
rope,0.80427
rope,0.8432
rope,0.88772
rope,0.89427
rope,1.0521
rope,0.86849
rope,0.91361
rope,0.95333
rope,1.06223
rope,0.8489
rope,0.86241
rope,0.86465
rope,0.87205
rope,0.89066
rope,0.99729
rope,1.05669
rope,1.07891
rope,1.08935
rope,0.87104
rope,0.87146
rope,0.91319
rope,0.69195
rope,0.722499999999999
rope,0.77082
rope,0.82922
rope,0.87847
rope,0.91751
rope,0.96691
rope,1.02395
rope,1.08002
rope,1.11173
rope,0.562659999999999
rope,0.60708
rope,0.68721
rope,0.68955
rope,0.71302
rope,0.734059999999999
rope,0.7714
rope,0.92574
rope,0.95163
rope,0.96595
rope,0.60708
rope,0.65667
rope,0.74881
rope,0.93247
rope,0.97306
rope,1.02579
rope,0.60708
rope,0.68721
rope,0.74018
rope,0.8432
rope,0.97763
rope,1.00944
rope,1.10365
rope,1.12396
rope,0.644309999999999
rope,0.68838
rope,0.7714
rope,0.85747
rope,0.96771
rope,0.97389
rope,1.05339
rope,0.68721
rope,0.74881
rope,0.86085
rope,0.8906
rope,1.00517
rope,1.02388
rope,1.12208
rope,0.57054
rope,0.64956
rope,0.82953
rope,0.718569999999999
rope,0.74018
rope,0.86263
rope,0.88136
rope,0.99339
rope,1.02986
rope,1.06455
rope,1.09361
rope,1.11366
rope,0.64956
rope,0.68721
rope,0.82128
rope,0.8432
rope,0.85494
rope,1.00944
rope,1.01869
rope,1.07321
rope,1.08904
rope,0.76801
rope,0.82067
rope,0.84876
rope,0.87631
rope,0.87999
rope,0.88794
rope,0.93787
rope,0.96611
rope,1.02911
rope,1.07137
rope,0.57341
rope,0.644309999999999
rope,0.67092
rope,0.68838
rope,0.70517
rope,0.72723
rope,0.74018
rope,0.74484
rope,0.78874
rope,0.9218
rope,1.0188
rope,1.12676
rope,0.475659999999999
rope,0.69195
rope,0.81431
rope,0.8432
rope,0.84663
rope,0.91645
rope,0.99451
rope,1.10023999999999
rope,0.68721
rope,0.74018
rope,0.80498
rope,0.85747
rope,0.86313
rope,0.95984
rope,0.96523
rope,0.97306
rope,1.03175
rope,1.10683
rope,0.55123
rope,0.74
rope,0.74018
rope,0.86774
rope,0.88616
rope,0.90039
rope,1.04008
rope,1.0521
rope,0.67931
rope,0.76019
rope,0.81823
rope,0.90334
rope,1.01446
rope,1.08131
rope,1.09918
rope,1.11487
rope,0.60708
rope,0.74484
rope,0.88772
rope,1.10023999999999
rope,0.62784
rope,0.66508
rope,0.68955
rope,0.70793
rope,0.71302
rope,0.76029
rope,0.80427
rope,0.87631
rope,0.95006
rope,0.99825
rope,1.00224
rope,1.07032
rope,0.83809
rope,0.87159
rope,1.10627
rope,1.13591
rope,0.61673
rope,0.68721
rope,0.74881
rope,0.78295
rope,0.93165
rope,0.74018
rope,0.79369
rope,0.82935
rope,0.8302
rope,0.84137
rope,0.84512
rope,0.86003
rope,1.01675
rope,1.10048
rope,0.76029
rope,0.89472
rope,0.99451
rope,0.99604
rope,1.00446
rope,1.00787
rope,1.0207
rope,1.11321
rope,0.67443
rope,0.74018
rope,0.79383
rope,0.81503
rope,0.873939999999999
rope,0.95027
rope,1.03618
rope,0.475659999999999
rope,0.5117
rope,0.716739999999999
rope,0.74018
rope,1.09624
rope,0.77052
rope,0.94274
rope,0.99361
rope,1.0288
rope,1.06254999999999
rope,1.08822
rope,0.72978
rope,0.79909
rope,0.89613
rope,0.89687
rope,0.90177
rope,1.01041
rope,1.04623
rope,0.68721
rope,0.70517
rope,0.74018
rope,0.74881
rope,0.78874
rope,0.92623
rope,0.9824
rope,1.11652
rope,1.12132
rope,0.785069999999999
rope,0.90152
rope,1.0521
