#response_filtered#solution#eval#RATItems#prompt#response_raw
73#Salad#ring#False#master/toss/finger#73,Salad#
74#Strike#head#False#hammer/gear/hunter#74,Strike#
75#Switch#pen#False#knife/light/pal#75,Switch#
76#Play#play#True#foul/ground/mate#76,Play#
77#Birthday#short#False#change/circuit/cake#77,Birthday#
78#walk#walk#True#way/board/sleep#78,walk#
79#Check#check#True#blank/list/mate#79,Check#
80#Inundation#gate#False#tail/water/flood#80,Inundation#
81#Keyboard#grand#False#marshal/child/piano#81,Keyboard#
82#Sleeve#under#False#cover/arm/wear#82,Sleeve#
83#acid#acid#True#rain/test/stomach#83,acid#
84#Bomb#full#False#time/blown/nelson#84,Bomb#
85#Stock#stock#True#pile/market/room#85,Stock#
86#Trap#trap#True#mouse/bear/sand#86,Trap#
87#Nine#call#False#cat/number/phone#87,Nine#
88#Smoke#powder#False#keg/puff/room#88,Smoke#
89#Long#field#False#trip/house/goal#89,Long#
90#Shade#pitch#False#fork/dark/man#90,Shade#
91#Post#post#True#fence/card/master#91,Post#
92#route#road#False#test/runner/map#92,route#
93#Speed#sky#False#dive/light/rocket#93,Speed#
94#bond#super#False#man/glue/star#94,bond#
95#Root#sweet#False#tooth/potato/heart#95,Root#
96#Driver#terminal#False#illness/bus/computer#96,Driver#
97#Touch#writer#False#type/ghost/screen#97,Touch#
98#Board#black#False#mail/board/lung#98,Board#
99#Cavity#false#False#teeth/arrest/start#99,Cavity#
100#Dig#steam#False#iron/shovel/engine#100,Dig#
101#Legal#suit#False#wet/law/business#101,Legal#
102#Tie#tow#False#rope/truck/line#102,Tie#
103#Rank#base#False#off/military/first#103,Rank#
104#face#table#False#spoon/cloth/card#104,face#
105#Ice#cold#False#cut/cream/war#105,Ice#
106#Chain#key#False#note/chain/master#106,Chain#
107#Razor#after#False#shock/shave/taste#107,Razor#
108#Clock#clock#True#wise/work/tower#108,Clock#
109#Beef#crab#False#grass/king/meat#109,Beef#
110#new#shower#False#baby/spring/cap#110,new#
111#Chocolate#coffee#False#break/bean/cake#111,Chocolate#
112#Out#battle#False#cry/front/ship#112,Out#
113#Up#foot#False#hold/print/stool#113,Up#
114#Jelly#jelly#True#roll/bean/fish#114,Jelly#
115#Drawn#race#False#horse/human/drag#115,Drawn#
116#Can#salad#False#oil/bar/tuna#116,Can#
117#Jump#bell#False#bottom/curve/hop#117,Jump#
118#Cherry#cherry#True#tomato/bomb/picker#118,Cherry#
119#nuts#nut#False#pea/shell/chest#119,nuts#
120#Punch#punch#True#line/fruit/drunk#120,Punch#
121#shell#goose#False#bump/egg/step#121,shell#
122#Power#gun#False#fight/control/machine#122,Power#
123#Bed#rest#False#home/arm/room#123,Bed#
124#Machine#brain#False#child/scan/wash#124,Machine#
125#Cave#brown#False#nose/stone/bear#125,Cave#
126#combination#dead#False#end/line/lock#126,combination#
127#Distance#birth#False#control/place/rate#127,Distance#
128#cocktail#cocktail#True#lounge/hour/napkin#128,cocktail#
129#Crossing#escape#False#artist/hatch/route#129,Crossing#
130#Back#rock#False#pet/bottom/garden#130,Back#
131#Score#running#False#mate/shoes/total#131,Score#
132#Defense#defense#True#self/attorney/spending#132,Defense#
133#Jack#switch#False#board/blade/back#133,Jack#
134#hold#farm#False#land/hand/house#134,hold#
135#Buckle#money#False#hungry/order/belt#135,Buckle#
136#Blade#straight#False#forward/flush/razor#136,Blade#
137#Line#eye#False#shadow/chart/drop#137,Line#
138#Conditions#fair#False#way/ground/weather#138,Conditions#
139#Broadway#broad#False#cast/side/jump#139,Broadway#
140#Door#door#True#back/step/screen#140,Door#
141#Lending#lip#False#reading/service/stick#141,Lending#
142#Power#power#True#over/plant/horse#142,Power#
