#response_filtered#solution#eval#RATItems#prompt#response_raw
72#Red#red#True#carpet/alert/ink#72,Red#
73#Salad#ring#False#master/toss/finger#73,Salad#
74#Tool#head#False#hammer/gear/hunter#74,Tool#
75#Switch#pen#False#knife/light/pal#75,Switch#
76#Play#play#True#foul/ground/mate#76,Play#
77#Short#short#True#change/circuit/cake#77,Short#
78#walk#walk#True#way/board/sleep#78,walk#
79#Check#check#True#blank/list/mate#79,Check#
80#gate#gate#True#tail/water/flood#80,gate#
81#Keys#grand#False#marshal/child/piano#81,Keys#
82#Sleeve#under#False#cover/arm/wear#82,Sleeve#
83#acid#acid#True#rain/test/stomach#83,acid#
84#Bomb#full#False#time/blown/nelson#84,Bomb#
85#Stock#stock#True#pile/market/room#85,Stock#
86#Trap#trap#True#mouse/bear/sand#86,Trap#
87#Nine#call#False#cat/number/phone#87,Nine#
88#Party#powder#False#keg/puff/room#88,Party#
89#Dream#field#False#trip/house/goal#89,Dream#
90#Shadow#pitch#False#fork/dark/man#90,Shadow#
91#Post#post#True#fence/card/master#91,Post#
92#Route#road#False#test/runner/map#92,Route#
93#Launch#sky#False#dive/light/rocket#93,Launch#
94#Adhesive#super#False#man/glue/star#94,Adhesive#
95#Root#sweet#False#tooth/potato/heart#95,Root#
96#Crash#terminal#False#illness/bus/computer#96,Crash#
97#Projection#writer#False#type/ghost/screen#97,Projection#
98#Board#black#False#mail/board/lung#98,Board#
99#Cavity#false#False#teeth/arrest/start#99,Cavity#
100#Dig#steam#False#iron/shovel/engine#100,Dig#
101#Suit#suit#True#wet/law/business#101,Suit#
102#tie#tow#False#rope/truck/line#102,tie#
103#Base#base#True#off/military/first#103,Base#
104#Table#table#True#spoon/cloth/card#104,Table#
105#Cake#cold#False#cut/cream/war#105,Cake#
106#Key#key#True#note/chain/master#106,Key#
107#Razor#after#False#shock/shave/taste#107,Razor#
108#Clock#clock#True#wise/work/tower#108,Clock#
109#Beef#crab#False#grass/king/meat#109,Beef#
110#hat#shower#False#baby/spring/cap#110,hat#
111#bake#coffee#False#break/bean/cake#111,bake#
112#mast#battle#False#cry/front/ship#112,mast#
113#Foot#foot#True#hold/print/stool#113,Foot#
114#Jelly#jelly#True#roll/bean/fish#114,Jelly#
115#Fly#race#False#horse/human/drag#115,Fly#
116#Can#salad#False#oil/bar/tuna#116,Can#
117#Jump#bell#False#bottom/curve/hop#117,Jump#
118#Squad#cherry#False#tomato/bomb/picker#118,Squad#
119#nut#nut#True#pea/shell/chest#119,nut#
120#Punch#punch#True#line/fruit/drunk#120,Punch#
121#Shell#goose#False#bump/egg/step#121,Shell#
122#Power#gun#False#fight/control/machine#122,Power#
123#Isolation#rest#False#home/arm/room#123,Isolation#
124#Machine#brain#False#child/scan/wash#124,Machine#
125#Cave#brown#False#nose/stone/bear#125,Cave#
126#Dead#dead#True#end/line/lock#126,Dead#
127#Rate#birth#False#control/place/rate#127,Rate#
128#cocktail#cocktail#True#lounge/hour/napkin#128,cocktail#
129#Cross#escape#False#artist/hatch/route#129,Cross#
130#Back#rock#False#pet/bottom/garden#130,Back#
131#Lace#running#False#mate/shoes/total#131,Lace#
132#Defense#defense#True#self/attorney/spending#132,Defense#
133#Cutting#switch#False#board/blade/back#133,Cutting#
134#hold#farm#False#land/hand/house#134,hold#
135#HOLE#money#False#hungry/order/belt#135,HOLE#
136#Blade#straight#False#forward/flush/razor#136,Blade#
137#Line#eye#False#shadow/chart/drop#137,Line#
138#Conditions#fair#False#way/ground/weather#138,Conditions#
139#Skip#broad#False#cast/side/jump#139,Skip#
140#Step#door#False#back/step/screen#140,Step#
141#book#lip#False#reading/service/stick#141,book#
142#Power#power#True#over/plant/horse#142,Power#
