#response_filtered#solution#eval#RATItems#prompt#response_raw
72#Red#red#True#carpet/alert/ink#72,Red#
73#Salad#ring#False#master/toss/finger#73,Salad#
74#Head#head#True#hammer/gear/hunter#74,Head#
75#Switch#pen#False#knife/light/pal#75,Switch#
76#Base#play#False#foul/ground/mate#76,Base#
77#Short#short#True#change/circuit/cake#77,Short#
78#room#walk#False#way/board/sleep#78,room#
79#Check#check#True#blank/list/mate#79,Check#
80#Rising#gate#False#tail/water/flood#80,Rising#
81#Key#grand#False#marshal/child/piano#81,Key#
82#Sleeve#under#False#cover/arm/wear#82,Sleeve#
83#Water#acid#False#rain/test/stomach#83,Water#
84#bomb#full#False#time/blown/nelson#84,bomb#
85#Floor#stock#False#pile/market/room#85,Floor#
86#Trap#trap#True#mouse/bear/sand#86,Trap#
87#Nine#call#False#cat/number/phone#87,Nine#
88#Party#powder#False#keg/puff/room#88,Party#
89#Trip#field#False#trip/house/goal#89,Trip#
90#Shadow#pitch#False#fork/dark/man#90,Shadow#
91#Deck#post#False#fence/card/master#91,Deck#
92#case#road#False#test/runner/map#92,case#
93#Launch#sky#False#dive/light/rocket#93,Launch#
94#Super#super#True#man/glue/star#94,Super#
95#Baked#sweet#False#tooth/potato/heart#95,Baked#
96#Crash#terminal#False#illness/bus/computer#96,Crash#
97#sheet#writer#False#type/ghost/screen#97,sheet#
98#side#black#False#mail/board/lung#98,side#
99#Cavity#false#False#teeth/arrest/start#99,Cavity#
100#Dig#steam#False#iron/shovel/engine#100,Dig#
101#Suit#suit#True#wet/law/business#101,Suit#
102#Tow#tow#True#rope/truck/line#102,Tow#
103#Base#base#True#off/military/first#103,Base#
104#Table#table#True#spoon/cloth/card#104,Table#
105#Pie#cold#False#cut/cream/war#105,Pie#
106#Link#key#False#note/chain/master#106,Link#
107#Razor#after#False#shock/shave/taste#107,Razor#
108#Clock#clock#True#wise/work/tower#108,Clock#
109#Beef#crab#False#grass/king/meat#109,Beef#
110#growth#shower#False#baby/spring/cap#110,growth#
111#bake#coffee#False#break/bean/cake#111,bake#
112#Star#battle#False#cry/front/ship#112,Star#
113#Foot#foot#True#hold/print/stool#113,Foot#
114#Jelly#jelly#True#roll/bean/fish#114,Jelly#
115#Sled#race#False#horse/human/drag#115,Sled#
116#Can#salad#False#oil/bar/tuna#116,Can#
117#Jump#bell#False#bottom/curve/hop#117,Jump#
118#Squad#cherry#False#tomato/bomb/picker#118,Squad#
119#Nut#nut#True#pea/shell/chest#119,Nut#
120#Punch#punch#True#line/fruit/drunk#120,Punch#
121#Shell#goose#False#bump/egg/step#121,Shell#
122#Command#gun#False#fight/control/machine#122,Command#
123#Living#rest#False#home/arm/room#123,Living#
124#Machine#brain#False#child/scan/wash#124,Machine#
125#Cave#brown#False#nose/stone/bear#125,Cave#
126#combination#dead#False#end/line/lock#126,combination#
127#keep#birth#False#control/place/rate#127,keep#
128#cocktail#cocktail#True#lounge/hour/napkin#128,cocktail#
129#Cross#escape#False#artist/hatch/route#129,Cross#
130#Behind#rock#False#pet/bottom/garden#130,Behind#
131#Lace#running#False#mate/shoes/total#131,Lace#
132#Defense#defense#True#self/attorney/spending#132,Defense#
133#Game#switch#False#board/blade/back#133,Game#
134#hold#farm#False#land/hand/house#134,hold#
135#Fast#money#False#hungry/order/belt#135,Fast#
136#Blade#straight#False#forward/flush/razor#136,Blade#
137#Line#eye#False#shadow/chart/drop#137,Line#
138#Conditions#fair#False#way/ground/weather#138,Conditions#
139#Double#broad#False#cast/side/jump#139,Double#
140#Door#door#True#back/step/screen#140,Door#
141#Library#lip#False#reading/service/stick#141,Library#
142#Power#power#True#over/plant/horse#142,Power#
