#response_filtered#solution#eval#RATItems#prompt#response_raw
72#Red#red#True#carpet/alert/ink#72,Red#
73#Salad#ring#False#master/toss/finger#73,Salad#
74#head#head#True#hammer/gear/hunter#74,head#
75#Switch#pen#False#knife/light/pal#75,Switch#
76#Play#play#True#foul/ground/mate#76,Play#
77#Electricity#short#False#change/circuit/cake#77,Electricity#
78#walk#walk#True#way/board/sleep#78,walk#
79#Check#check#True#blank/list/mate#79,Check#
80#gate#gate#True#tail/water/flood#80,gate#
81#Keyboard#grand#False#marshal/child/piano#81,Keyboard#
82#Sleeve#under#False#cover/arm/wear#82,Sleeve#
83#acid#acid#True#rain/test/stomach#83,acid#
84#Bomb#full#False#time/blown/nelson#84,Bomb#
85#Stock#stock#True#pile/market/room#85,Stock#
86#Trap#trap#True#mouse/bear/sand#86,Trap#
87#Nine#call#False#cat/number/phone#87,Nine#
88#Smoke#powder#False#keg/puff/room#88,Smoke#
89#Dream#field#False#trip/house/goal#89,Dream#
90#park#pitch#False#fork/dark/man#90,park#
91#post#post#True#fence/card/master#91,post#
92#Road#road#True#test/runner/map#92,Road#
93#Launch#sky#False#dive/light/rocket#93,Launch#
94#Sky#super#False#man/glue/star#94,Sky#
95#Root#sweet#False#tooth/potato/heart#95,Root#
96#Driver#terminal#False#illness/bus/computer#96,Driver#
97#sheet#writer#False#type/ghost/screen#97,sheet#
98#Paddle#black#False#mail/board/lung#98,Paddle#
99#Cavity#false#False#teeth/arrest/start#99,Cavity#
100#dig#steam#False#iron/shovel/engine#100,dig#
101#Suit#suit#True#wet/law/business#101,Suit#
102#Cable#tow#False#rope/truck/line#102,Cable#
103#Base#base#True#off/military/first#103,Base#
104#Table#table#True#spoon/cloth/card#104,Table#
105#Cake#cold#False#cut/cream/war#105,Cake#
106#Link#key#False#note/chain/master#106,Link#
107#Razor#after#False#shock/shave/taste#107,Razor#
108#clock#clock#True#wise/work/tower#108,clock#
109#Beef#crab#False#grass/king/meat#109,Beef#
110#bonnet#shower#False#baby/spring/cap#110,bonnet#
111#Baking#coffee#False#break/bean/cake#111,Baking#
112#Anchor#battle#False#cry/front/ship#112,Anchor#
113#Foot#foot#True#hold/print/stool#113,Foot#
114#Jelly#jelly#True#roll/bean/fish#114,Jelly#
115#Drawn#race#False#horse/human/drag#115,Drawn#
116#Can#salad#False#oil/bar/tuna#116,Can#
117#Jump#bell#False#bottom/curve/hop#117,Jump#
118#Cherry#cherry#True#tomato/bomb/picker#118,Cherry#
119#Nut#nut#True#pea/shell/chest#119,Nut#
120#WALK#punch#False#line/fruit/drunk#120,WALK#
121#Shell#goose#False#bump/egg/step#121,Shell#
122#Power#gun#False#fight/control/machine#122,Power#
123#Front#rest#False#home/arm/room#123,Front#
124#Clean#brain#False#child/scan/wash#124,Clean#
125#Cave#brown#False#nose/stone/bear#125,Cave#
126#combination#dead#False#end/line/lock#126,combination#
127#Rate#birth#False#control/place/rate#127,Rate#
128#cocktail#cocktail#True#lounge/hour/napkin#128,cocktail#
129#Cross#escape#False#artist/hatch/route#129,Cross#
130#back#rock#False#pet/bottom/garden#130,back#
131#Lace#running#False#mate/shoes/total#131,Lace#
132#Power#defense#False#self/attorney/spending#132,Power#
133#sharp#switch#False#board/blade/back#133,sharp#
134#hold#farm#False#land/hand/house#134,hold#
135#Buckle#money#False#hungry/order/belt#135,Buckle#
136#Blade#straight#False#forward/flush/razor#136,Blade#
137#Line#eye#False#shadow/chart/drop#137,Line#
138#Conditions#fair#False#way/ground/weather#138,Conditions#
139#Street#broad#False#cast/side/jump#139,Street#
140#Door#door#True#back/step/screen#140,Door#
141#Public#lip#False#reading/service/stick#141,Public#
142#Power#power#True#over/plant/horse#142,Power#
