#response_filtered#solution#eval#RATItems#prompt#response_raw
72#Red#red#True#carpet/alert/ink#72,Red#
73#Salad#ring#False#master/toss/finger#73,Salad#
74#Head#head#True#hammer/gear/hunter#74,Head#
75#Switch#pen#False#knife/light/pal#75,Switch#
76#Play#play#True#foul/ground/mate#76,Play#
77#short#short#True#change/circuit/cake#77,short#
78#walk#walk#True#way/board/sleep#78,walk#
79#Checkmate#check#False#blank/list/mate#79,Checkmate#
80#stream#gate#False#tail/water/flood#80,stream#
81#Key#grand#False#marshal/child/piano#81,Key#
82#Sleeve#under#False#cover/arm/wear#82,Sleeve#
83#acid#acid#True#rain/test/stomach#83,acid#
84#Bomb#full#False#time/blown/nelson#84,Bomb#
85#Stock#stock#True#pile/market/room#85,Stock#
86#Trap#trap#True#mouse/bear/sand#86,Trap#
87#Nine#call#False#cat/number/phone#87,Nine#
88#Party#powder#False#keg/puff/room#88,Party#
89#Road#field#False#trip/house/goal#89,Road#
90#Shadow#pitch#False#fork/dark/man#90,Shadow#
91#Post#post#True#fence/card/master#91,Post#
92#Case#road#False#test/runner/map#92,Case#
93#Launch#sky#False#dive/light/rocket#93,Launch#
94#Wars#super#False#man/glue/star#94,Wars#
95#Sweet#sweet#True#tooth/potato/heart#95,Sweet#
96#Crash#terminal#False#illness/bus/computer#96,Crash#
97#Touch#writer#False#type/ghost/screen#97,Touch#
98#board#black#False#mail/board/lung#98,board#
99#Cavity#false#False#teeth/arrest/start#99,Cavity#
100#Dig#steam#False#iron/shovel/engine#100,Dig#
101#Firm#suit#False#wet/law/business#101,Firm#
102#Tow#tow#True#rope/truck/line#102,Tow#
103#Base#base#True#off/military/first#103,Base#
104#Table#table#True#spoon/cloth/card#104,Table#
105#Cake#cold#False#cut/cream/war#105,Cake#
106#Link#key#False#note/chain/master#106,Link#
107#Razor#after#False#shock/shave/taste#107,Razor#
108#Clock#clock#True#wise/work/tower#108,Clock#
109#Beef#crab#False#grass/king/meat#109,Beef#
110#bonnet#shower#False#baby/spring/cap#110,bonnet#
111#Chocolate#coffee#False#break/bean/cake#111,Chocolate#
112#deck#battle#False#cry/front/ship#112,deck#
113#out#foot#False#hold/print/stool#113,out#
114#Jelly#jelly#True#roll/bean/fish#114,Jelly#
115#Draw#race#False#horse/human/drag#115,Draw#
116#Can#salad#False#oil/bar/tuna#116,Can#
117#Jump#bell#False#bottom/curve/hop#117,Jump#
118#Squad#cherry#False#tomato/bomb/picker#118,Squad#
119#nut#nut#True#pea/shell/chest#119,nut#
120#Punch#punch#True#line/fruit/drunk#120,Punch#
121#Aisle#goose#False#bump/egg/step#121,Aisle#
122#Command#gun#False#fight/control/machine#122,Command#
123#bed#rest#False#home/arm/room#123,bed#
124#Machine#brain#False#child/scan/wash#124,Machine#
125#Cave#brown#False#nose/stone/bear#125,Cave#
126#combination#dead#False#end/line/lock#126,combination#
127#Exchange#birth#False#control/place/rate#127,Exchange#
128#cocktail#cocktail#True#lounge/hour/napkin#128,cocktail#
129#Cross#escape#False#artist/hatch/route#129,Cross#
130#Rake#rock#False#pet/bottom/garden#130,Rake#
131#lace#running#False#mate/shoes/total#131,lace#
132#Power#defense#False#self/attorney/spending#132,Power#
133#surf#switch#False#board/blade/back#133,surf#
134#hold#farm#False#land/hand/house#134,hold#
135#Buckle#money#False#hungry/order/belt#135,Buckle#
136#Blade#straight#False#forward/flush/razor#136,Blade#
137#Line#eye#False#shadow/chart/drop#137,Line#
138#Conditions#fair#False#way/ground/weather#138,Conditions#
139#Double#broad#False#cast/side/jump#139,Double#
140#door#door#True#back/step/screen#140,door#
141#book#lip#False#reading/service/stick#141,book#
142#power#power#True#over/plant/horse#142,power#
