...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
"34,35,fork,""3.  Use a fork to create a DIY firestarter. By combining two forkfuls of sugar and water, you can create a firestarter that will light up in the presence of oxygen."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35,36,fork,""4.  Use a fork to create a DIY test for blood sugar levels. By using a fork to stimulate the skin on the hand, you can measure the level of sugar in your blood and compare it to a normal range."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36,37,fork,""5.  Use a fork to create a DIY painting. By using a fork to apply paint to a canvas, you can create a unique and colorful painting that is easy to maintain."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37,38,fork,""6.  Use a fork to create a DIY ice cream maker. By using a fork to move ice cream between layers of the Maker, you can create a unique and easy-to-use ice cream maker that requires no power."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38,39,fork,""7.  Use a fork to create a DIY embroidery. By using a fork to draw and embroidery on a fabric, you can create a unique and intricate embroidery that is easy to maintain."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39,40,fork,""8.  Use a fork to create a DIY project for children. By using a fork to create a series of tasks for children to complete, you can create a fun and interactive project that will engage children in learning."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40,41,fork,""9.  Use a fork to create a DIY fire safety演习. By using a fork to simulate a fire and the steps to escape, you can create a fun and interactive fire safety演习 that will help prevent accidents."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41,42,fork,""10. Use a fork to create a DIY musical instrument. By using a fork as a pivot for the strings of an instrument, you can create a unique and creative musical instrument that is easy to maintain."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,43,creative,1  To make a delicious soup without using any noodles,to make a delicious soup without using any noodles,fork,fork,1.04801,0.98768,1.01421,0.9688,0.9414,0.99202,0.01068
43,44,creative,2  To make a DIY salad dressing,to make a diy salad dressing,fork,fork,1.24487,0.85256,1.02665,0.96768,0.95001,1.00835,0.02034
44,45,creative,3  To use as a tool to,to use as a tool to,fork,fork,1.07288,1.02621,1.02798,0.96776,1.05932,1.03083,0.02469
45,46,creative,4  To make a DIY DIY sword,to make a diy diy sword,fork,fork,1.01445,0.92867,0.99515,0.96715,1.0483,0.99074,0.00399
46,47,creative,5  To use as a tool to clean your computer screen,to use as a tool to clean your computer screen,fork,fork,0.98913,0.94291,0.8647199999999999,0.96836,1.05947,0.96492,-0.02342
47,48,creative,6  To make a DIY DIY cleaning implement,to make a diy diy cleaning implement,fork,fork,1.02795,0.94306,1.03446,0.96798,0.94042,0.98277,0.00836
48,49,creative,7  To use as a tool to piercing fish,to use as a tool to piercing fish,fork,fork,1.05705,1.06649,1.07607,0.96774,1.05947,1.04536,0.03696
49,50,creative,8  To make a DIY DIY piercing tool,to make a diy diy piercing tool,fork,fork,0.84666,0.92541,0.99726,0.9722,0.94091,0.93649,0.00618
50,51,creative,9  To use as a tool to push through,to use as a tool to push through,fork,fork,1.03187,0.9756,1.02932,0.96792,1.05942,1.01283,0.02097
51,52,creative,10  To use as a DIY DIY tool to extract teeth,to use as a diy diy tool to extract teeth,fork,fork,0.97404,1.06222,0.96359,0.9679,1.05917,1.00538,0.0021
"52,53,fork,""1.  To make a delicious and unique ice cream treat, use a fork to lift the cream and sugar mixture until it forms a treat shape."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53,54,fork,""2.  To create a DIY sign that reads """"No fork allowed in here"""" you can use a fork to write the message on a board and then install it in the appropriate place."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,55,creative,3  To make a fun and creative use a fork to create a grid of steps and obstacles,to make a fun and creative use a fork to create a grid of steps and obstacles,fork,fork,0.89715,0.88928,0.95042,0.9678599999999999,0.94107,0.92916,-0.02602
"55,56,fork,""4.  To make a DIY painting, use a fork to create a shape or design in the paint and then protect it with a clear coat."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56,57,fork,""5.  To create a DIY musical instrument, use a fork to form the soundboard and strings of a吉他 or小提琴."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57,58,fork,""6.  To make a DIY art installation, use a fork to create a trail of fork shaped艺术品 in a public place."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58,59,fork,""7.  To create a DIY storage solution, use a fork to create a container with a lid that can be easily opened and closed with a fork."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59,60,fork,""8.  To make a DIY weapon, use a fork to make a sharp edge on a board or other material."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60,61,fork,""9.  To make a DIY toy, use a fork to form small objects and fit them together to create a complex toy."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61,62,fork,""10.  To make a DIY medical tool, use a fork to shape and size the tips to be used in a medical procedure."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,63,creative,1  Use a fork to make a DIY meatloaf or meatloaf shape into a DIY object,use a fork to make a diy meatloaf or meatloaf shape into a diy object,fork,fork,0.85859,1.12445,0.88662,0.96787,0.94108,0.95572,-0.0379
63,64,creative,2  Use a fork to create a DIYkig or DIYig,use a fork to create a diykig or diyig,fork,fork,0.80858,0.8512,0.88513,0.96748,0.94052,0.89058,-0.05321
64,65,creative,3  Use a fork to create a DIYkich or DIYich,use a fork to create a diykich or diyich,fork,fork,0.80858,0.8512,0.88513,0.96748,0.94052,0.89058,-0.05321
65,66,creative,4  Use a fork to make a DIYketchup or DIYetchup shape,use a fork to make a diyketchup or diyetchup shape,fork,fork,1.01317,0.93589,1.07753,0.96799,1.05953,1.01082,0.03095
66,67,creative,5  Use a fork to make a DIYkrust or DIYrust shape,use a fork to make a diykrust or diyrust shape,fork,fork,1.01317,0.93589,1.07753,0.96799,1.05953,1.01082,0.03095
67,68,creative,6  Use a fork to make a DIYkume or DIYume shape,use a fork to make a diykume or diyume shape,fork,fork,1.01317,0.93589,1.07753,0.96799,1.05953,1.01082,0.03095
68,69,creative,7  Use a fork to make a DIYkote or DIYote shape,use a fork to make a diykote or diyote shape,fork,fork,1.01317,0.93589,1.07753,0.96799,1.05953,1.01082,0.03095
69,70,creative,8  Use a fork to make a DIYkase or DIYase shape,use a fork to make a diykase or diyase shape,fork,fork,1.01317,0.93589,1.07753,0.96799,1.05953,1.01082,0.03095
70,71,creative,9  Use a fork to make a DIYkneck or DIYneck shape,use a fork to make a diykneck or diyneck shape,fork,fork,1.01317,0.93589,1.07753,0.96799,1.05953,1.01082,0.03095
71,72,creative,10 Use a fork to make a DIYkoji or DIYoji shape,use a fork to make a diykoji or diyoji shape,fork,fork,1.01317,0.93589,1.07753,0.96799,1.05953,1.01082,0.03095
72,73,creative,1 Use a fork to hold a piece of paper to write on it,use a fork to hold a piece of paper to write on it,fork,fork,0.90974,1.00639,0.9191,0.9678599999999999,0.94104,0.94883,-0.02929
73,74,creative,2 Use a fork to hold a slice of pizza to make it easier to eat,use a fork to hold a slice of pizza to make it easier to eat,fork,fork,0.81304,0.89897,1.0749,0.9678599999999999,0.94114,0.93918,-5.2e-4
74,75,creative,3 Use a fork to help you lift a heavy object,use a fork to help you lift a heavy object,fork,fork,0.94339,1.02314,1.08547,0.96934,1.059,1.01607,0.03731
75,76,creative,4 Use a fork to make a delicious for your favorite food,use a fork to make a delicious for your favorite food,fork,fork,0.87882,0.88474,0.9231,0.96783,0.94102,0.9191,-0.03482
76,77,creative,5 Use a fork to make a DIY pickle,use a fork to make a diy pickle,fork,fork,1.27362,0.95955,1.0342500000000001,0.96785,1.05912,1.05888,0.04076
77,78,creative,6 Use a fork to help you tie your shoes,use a fork to help you tie your shoes,fork,fork,0.9007000000000001,0.97062,0.87526,0.96652,0.94095,0.93081,-0.04956
78,79,creative,7 Use a fork to hold a pencil so it's not sharp,use a fork to hold a pencil so its not sharp,fork,fork,0.88532,0.88626,0.9060900000000001,0.9678599999999999,0.94069,0.91724000000000006,-0.03849
79,80,creative,8 Use a fork to help you clean your teeth,use a fork to help you clean your teeth,fork,fork,0.88468,1.15294,0.99938,0.96708,0.94089,0.98899,-0.01016
80,81,creative,9 Use a fork to help you cut up a piece of cake,use a fork to help you cut up a piece of cake,fork,fork,1.03969,1.07562,1.00127,0.96785,1.05895,1.02868,0.01719
81,82,creative,10 Use a fork to help you make a DIY salad dressing,use a fork to help you make a diy salad dressing,fork,fork,0.99562,1.0486,0.91289,0.96812,1.05882,0.99681,-0.00848
"82,83,fork,""1.  To make a delicious and healthy salad, use a fork to dig in the salad greens, then use thetines to dress the greens and top the salad."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83,84,fork,""2.  To make a delicious and easy soup, break down a block of soup mixture into small pieces with a fork, then add the soup to a hotpot."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84,85,fork,""3.  To make a delicious and healthy treat, mix a small amount of sugar, water, and a few drops of essential oil with a fork, then taste and add more sugar or water as needed."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85,86,fork,""4.  To make a delicious and healthy protein shake, blend a banana, milk, and protein powder with a fork in a blender."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86,87,fork,""5.  To make a delicious and healthy甜点， blend a banana, milk, and sugar with a fork in a blender."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87,88,fork,""6.  To make a delicious and healthy smoothie, blend a banana，橙子，胡萝卜，橄榄油，和酸奶 with a fork in a blender."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88,89,fork,""7.  To make a delicious and easy meal, break down a package of frozen dinners into small pieces with a fork, then add the ingredients to a hotpot."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89,90,fork,""8.  To make a delicious and healthy snack, mix a small amount of sugar, water, and a few drops of essential oil with a fork, then taste and add more sugar or water as needed."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90,91,fork,""9.  To make a delicious and easy treat, use a fork to make small slices of paper cut into shape, then add the slices to a fire and light them on fire."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91,92,fork,""10.  To make a delicious and healthy exercise routine, use a fork to make small slices of paper into燃脂燃烧球的形状， then add the燃脂燃烧球 to a hotpot with other exercise equipment and start a fitness routine."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,93,creative,1  Use a fork to create a DIY firework display,use a fork to create a diy firework display,fork,fork,0.92226,1.12362,0.96333,0.96596,1.05907,1.00685,-0.0105
93,94,creative,2  Use a fork to make a DIY sign for your business,use a fork to make a diy sign for your business,fork,fork,0.87998,0.91936,1.00992,0.96788,1.0588,0.96719,0.00169
94,95,creative,3  Use a fork to make a DIY obstacle course for your children,use a fork to make a diy obstacle course for your children,fork,fork,1.02883,1.04971,1.09534,0.9678599999999999,0.94117,1.01658,0.02693
95,96,creative,4  Use a fork to create a DIY painting technique,use a fork to create a diy painting technique,fork,fork,0.94679,1.09383,0.9613700000000001,0.96938,1.05854,1.00598,0.00816
96,97,creative,5  Use a fork to create a DIY salad dressing,use a fork to create a diy salad dressing,fork,fork,1.07837,0.89849,0.96358,0.96882,1.05854,0.99356,0.01006
97,98,creative,6  Use a fork to create a DIY ice cream float,use a fork to create a diy ice cream float,fork,fork,1.09648,1.0755,0.94418,0.96607,0.94116,1.00468,-0.01513
98,99,creative,7  Use a fork to create a DIY puzzle,use a fork to create a diy puzzle,fork,fork,1.06232,0.88133,0.97509,0.96773,0.94148,0.96559,-0.00731
99,100,creative,8  Use a fork to create a DIY dance floor,use a fork to create a diy dance floor,fork,fork,0.94802,1.12369,0.93142,0.96782,1.05877,1.00594,-0.00675
100,101,creative,9  Use a fork to create a DIY storage container,use a fork to create a diy storage container,fork,fork,1.04266,0.88712,0.94757,0.96942,1.05872,0.9811,0.00592
101,102,creative,10 Use a fork to make a DIYKetchup spread,use a fork to make a diyketchup spread,fork,fork,0.80237,0.87864,0.99614,0.96774,0.9407,0.91712,-0.02293
102,103,creative,1  Use a fork to create a unique then use it to eat a,use a fork to create a unique then use it to eat a,fork,fork,1.04694,0.87374,0.92457,0.9678599999999999,0.94107,0.95084,-0.02111
103,104,creative,2  Take a fork and use it to hold a piece of paper so you can write on it with a pen,take a fork and use it to hold a piece of paper so you can write on it with a pen,fork,fork,0.96217,0.98575,1.07273,0.9678599999999999,0.94111,0.98592,0.0137
104,105,creative,3  Use a fork to create a shape out of a piece of paper by cutting it in half and using the two halves to form a letter or design,use a fork to create a shape out of a piece of paper by cutting it in half and using the two halves to form a letter or design,fork,fork,0.92885,0.88994,0.92638,0.9678599999999999,0.94173,0.93095,-0.02955
"105,106,fork,""4.  Use a fork to make a DIY sign that reads """"No food allowed in my home"""""",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,107,creative,5  Use a fork to make a DIY salad dressing container by cutting a shape out of a fork and using the to fit into a container,use a fork to make a diy salad dressing container by cutting a shape out of a fork and using the to fit into a container,fork,fork,0.93276,0.88964,0.92686,0.9678599999999999,0.94114,0.93165,-0.02919
107,108,creative,6  Use a fork to make a DIY ice cream container by cutting a shape out of a fork and using the to fit into an ice cream container,use a fork to make a diy ice cream container by cutting a shape out of a fork and using the to fit into an ice cream container,fork,fork,0.93188,0.89001,1.07302,0.9678599999999999,0.94114,0.96078,0.00827
108,109,creative,7  Use a fork to create a DIY tool to help remove teeth from a Gum,use a fork to create a diy tool to help remove teeth from a gum,fork,fork,0.89149,0.95198,1.07919,0.9678599999999999,1.05879,0.98986,0.02134
109,110,creative,8  Use a fork to create a DIY painting by cutting out a shape with a fork and using the shape to create a painting,use a fork to create a diy painting by cutting out a shape with a fork and using the shape to create a painting,fork,fork,1.10046,0.86258,0.9263,0.9678599999999999,0.94115,0.95967,-0.01671
"110,111,fork,""9.  Use a fork to make a DIY project for children, by cutting out a shape with a fork and using the shape to create a game or puzzle."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111,112,fork,""10. Use a fork to make a DIY handkerchief, by cutting a shape out of a fork and using the边缘 to make a rough shape and then use it to make a handkerchief."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,113,creative,1  Use a fork as a tool to split water into smaller amounts,use a fork as a tool to split water into smaller amounts,fork,fork,0.9293899999999999,0.97921,1.05464,0.96787,1.05895,0.99801,0.01903
113,114,creative,2  Use a fork to make a DIY ice cream stand,use a fork to make a diy ice cream stand,fork,fork,1.11938,1.1215600000000001,1.03879,0.96781,0.9410000000000001,1.03771,0.02171
114,115,creative,3  Use a fork to create a DIY piercing stand,use a fork to create a diy piercing stand,fork,fork,0.86943,0.89874,1.0297,0.96772,1.05852,0.96482,0.00438
115,116,creative,4  Use a fork to create a DIY painting tool,use a fork to create a diy painting tool,fork,fork,0.9484,1.11809,1.00727,0.96712,1.05872,1.01992,0.00884
116,117,creative,5  Use a fork to create a DIY cutting board,use a fork to create a diy cutting board,fork,fork,1.15197,0.89857,0.90204,0.96705,1.05858,0.99564,-0.00923
117,118,creative,6  Use a fork to create a DIY fileterator,use a fork to create a diy fileterator,fork,fork,0.98095,0.88086,0.79864,0.96853,1.05814,0.93742,-0.04227
118,119,creative,7  Use a fork to make a DIY salad dressing,use a fork to make a diy salad dressing,fork,fork,1.08113,0.88187,0.93396,0.96822,1.05863,0.98476,-0.00104
119,120,creative,8  Use a fork to make a DIY soup canner,use a fork to make a diy soup canner,fork,fork,1.20233,0.84903,0.96453,0.96754,0.94196,0.98508,-7.6e-4
120,121,creative,9  Use a fork to make a DIY rolling pin,use a fork to make a diy rolling pin,fork,fork,0.98834,0.89392,0.9212899999999999,0.96768,1.05794,0.96583,-0.01432
121,122,creative,10 Use a fork to make a DIY chain,use a fork to make a diy chain,fork,fork,1.17047,0.87636,0.978,0.96756,0.94123,0.98672,0.00104
122,123,creative,1 Use a fork to create a unique system for your home security system,use a fork to create a unique system for your home security system,fork,fork,0.80284,1.09826,1.0482,0.96794,0.9410000000000001,0.97165,-0.00138
123,124,creative,2 Use a fork to make a DIY which can be easily applied to the affected areas to help treat and prevent,use a fork to make a diy which can be easily applied to the affected areas to help treat and prevent,fork,fork,0.94551,1.06972,0.97954,0.9678599999999999,1.05884,1.00429,0.00389
124,125,creative,3 Use a fork to create a DIY which can be easily filled with water and stored in a small container to help and reduce,use a fork to create a diy which can be easily filled with water and stored in a small container to help and reduce,fork,fork,0.93409,0.91311,0.99165,0.9678599999999999,0.94115,0.94957,-0.0117
125,126,creative,4 Use a fork to create a unique DIY which can be filled with essential oil and stored in a small bottle to give your some extra creativity,use a fork to create a unique diy which can be filled with essential oil and stored in a small bottle to give your some extra creativity,fork,fork,0.91186,0.89891,1.01566,0.9678599999999999,1.05885,0.97063,0.00497
126,127,creative,5 Use a fork to create a DIY which can be easily applied to the surfaces of to help,use a fork to create a diy which can be easily applied to the surfaces of to help,fork,fork,1.09826,1.0872,1.04144,0.9678599999999999,0.9413,1.02721,0.01989
127,128,creative,6 Use a fork to create a DIY which can be easily filled with different types of to help,use a fork to create a diy which can be easily filled with different types of to help,fork,fork,0.9867900000000001,0.97445,0.93992,0.9678599999999999,0.94117,0.96204,-0.01876
128,129,creative,7 Use a fork to create a DIY which can be easily filled with different types of and designed to look like a unique and creative,use a fork to create a diy which can be easily filled with different types of and designed to look like a unique and creative,fork,fork,0.85727,1.11086,0.98985,0.9678599999999999,1.05884,0.99694,7.6e-4
129,130,creative,8 Use a fork to create a DIY which can be easily filled with different types of and designed to help users write with ease and precision,use a fork to create a diy which can be easily filled with different types of and designed to help users write with ease and precision,fork,fork,1.01345,0.97587,0.99381,0.9678599999999999,0.94116,0.97843,-0.00274
130,131,creative,9 Use a fork to create a DIY which can be easily filled with different types of to help users create unique and creative,use a fork to create a diy which can be easily filled with different types of to help users create unique and creative,fork,fork,0.73645,0.89574,1.06713,0.9678599999999999,1.05884,0.9452,0.00398
131,132,creative,10 Use a fork to create a DIY which can be easily filled with different types of and designed to help users create unique and creative,use a fork to create a diy which can be easily filled with different types of and designed to help users create unique and creative,fork,fork,0.77418,0.91793,0.94518,0.9678599999999999,1.05884,0.9328,-0.02358
132,133,creative,1  To create a delicious salad dressing,to create a delicious salad dressing,fork,fork,0.96151,0.97826,1.0141,0.97555,1.04328,0.99454,0.05035
133,134,creative,1 Use a fork as a weapon to defend yourself from,use a fork as a weapon to defend yourself from,fork,fork,0.98056,1.03543,1.09888,0.96789,1.05899,1.02835,0.03642
134,135,creative,2 Coat your food with a fork to make it look more attractive,coat your food with a fork to make it look more attractive,fork,fork,1.06858,0.94465,1.08966,0.96789,1.05942,1.02604,0.03826
135,136,creative,3 Divide your food into smaller pieces with a fork,divide your food into smaller pieces with a fork,fork,fork,0.95984,1.07368,0.8896,0.96624,0.94043,0.96596,-0.03936
136,137,creative,4 Use a fork to play a game of patience or,use a fork to play a game of patience or,fork,fork,0.98117,0.97907,0.9371700000000001,0.96784,1.05895,0.98484,-0.00712
137,138,creative,5 Use a fork to clean your dishes,use a fork to clean your dishes,fork,fork,0.87832,1.09035,0.90588,0.96352,0.94079,0.95577,-0.05564
138,139,creative,6 Use a fork to help you different types of cheese,use a fork to help you different types of cheese,fork,fork,0.96714,1.09817,1.06641,0.96917,1.05896,1.03197,0.03583
139,140,creative,7 Use a fork to help you different types of wine,use a fork to help you different types of wine,fork,fork,0.99047,1.01248,0.96526,0.96792,1.05899,0.99902,0.00234
140,141,creative,8 Use a fork to help you make a cake,use a fork to help you make a cake,fork,fork,0.8347,1.09664,0.88664,0.96809,0.94098,0.94541,-0.03955
141,142,creative,9 Use a fork to help you make a soup,use a fork to help you make a soup,fork,fork,0.7712600000000001,1.00732,0.92826,0.96789,0.94101,0.92315,-0.03789
142,143,creative,10 Use a fork to help you make a salad,use a fork to help you make a salad,fork,fork,0.77063,1.07331,0.95389,0.96836,0.94111,0.94146,-0.02673
143,144,creative,1  Use a fork as a tool to help break down oregano into small enough pieces to be added to a salad,use a fork as a tool to help break down oregano into small enough pieces to be added to a salad,fork,fork,0.96775,1.00043,0.9767,0.9678599999999999,1.05886,0.99432,0.00273
144,145,creative,2  Use a fork to help yourself to a piece of cake or a tasty treat,use a fork to help yourself to a piece of cake or a tasty treat,fork,fork,0.89082,1.06949,1.09388,0.9678599999999999,1.05888,1.01619,0.02884
145,146,creative,3  Use a fork to help yourself to a piece of paper or a pencil,use a fork to help yourself to a piece of paper or a pencil,fork,fork,1.09848,0.96748,1.07965,0.9678599999999999,1.05893,1.03448,0.03862
