...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
82,83,creative,2 Use it to tie your harness for a journey,use it to tie your harness for a journey,rope,rope,0.77747,0.90313,0.98788,0.96095,0.89354,0.90459,-0.04784
83,84,creative,3 Use it to secure a hook or line on a tree,use it to secure a hook or line on a tree,rope,rope,1.05745,0.93039,0.99529,0.96095,0.89381,0.96758,-0.00905
84,85,creative,4 Use it to make a secure connection between two objects,use it to make a secure connection between two objects,rope,rope,0.92911,1.03097,0.86837,0.96091,1.11486,0.98084,-0.00919
85,86,creative,5 Use it to make a DIY,use it to make a diy,rope,rope,1.12743,0.95661,1.06667,0.9607,0.90652,1.00359,0.01846
86,87,creative,6 Use it to tie a to hold a weight together,use it to tie a to hold a weight together,rope,rope,0.9249499999999999,0.95311,1.03573,0.96095,1.11115,0.99718,0.0109
87,88,creative,7 Use it to tie a knot to secure a loop,use it to tie a knot to secure a loop,rope,rope,0.98991,0.91143,1.03299,0.96097,0.90163,0.95939,-0.01169
88,89,creative,8 Use it to tie a knot to secure a loop over a loop,use it to tie a knot to secure a loop over a loop,rope,rope,0.96607,0.98497,0.88124,0.96096,1.10118,0.97888,-0.01058
89,90,creative,9 Use it to make a DIY harness,use it to make a diy harness,rope,rope,0.89308,0.9705,0.9749,0.9608099999999999,1.1,0.97986,-0.00334
90,91,creative,10 Use it to secure a target to a tree,use it to secure a target to a tree,rope,rope,0.96781,0.92027,1.05511,0.96096,0.88884,0.9586,-0.01019
91,92,creative,1  As a fishing rod,as a fishing rod,rope,rope,1.02134,0.92923,0.89955,0.99019,1.10154,0.98837,-0.01905
92,93,creative,2  To tie a DIY knot,to tie a diy knot,rope,rope,0.80873,1.02955,0.83802,0.95564,0.99154,0.9247,-0.04167
93,94,creative,3  To secure a DIY stringer,to secure a diy stringer,rope,rope,0.97893,0.94886,1.00001,0.96532,0.89975,0.95857,-0.01569
94,95,creative,4  To make a DIY harness,to make a diy harness,rope,rope,0.84619,0.96981,0.94978,0.96357,1.10074,0.96602,-0.0148
95,96,creative,5  To secure a DIY tree stand,to secure a diy tree stand,rope,rope,1.0578,1.08167,0.98222,0.96167,0.90485,0.99764,0.01155
96,97,creative,6  As a DIY wind generator,as a diy wind generator,rope,rope,0.98764,1.01958,0.8764,0.96535,1.06772,0.98334,-0.00925
97,98,creative,7  To make a DIY tour guide system,to make a diy tour guide system,rope,rope,0.93399,0.97998,1.02245,0.96237,1.10436,1.00063,0.01205
98,99,creative,8  To secure a DIY loop for a loop,to secure a diy loop for a loop,rope,rope,1.12137,0.92261,0.88317,0.96009,0.9025799999999999,0.95796,-0.02297
99,100,creative,9  To make a DIY wayfinder,to make a diy wayfinder,rope,rope,1.01607,0.96073,0.85138,0.9724,0.9079699999999999,0.94171,-0.0399
100,101,creative,10  As a DIY windsock,as a diy windsock,rope,rope,1.13856,1.06177,1.10919,0.94693,1.05912,1.06311,0.06558
"101,102,rope,""1. As a tool for painting or painting over rough terrain, such as on a hiking trail."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102,103,rope,""2. As a way to secure a weight or weight system to a structure, such as a building or a bridge."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103,104,rope,""3. As a tool for DIY repairs, such as to fix leaks or裂痕 in a car or home."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104,105,rope,""4. As a tool for emergency repairs, such as to fix a broken window or door."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105,106,rope,""5. As a tool for DIY cleaning, such as to clean a car or home."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106,107,rope,""6. As a tool for fishing, such as to catch fish with a net."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,108,creative,7 As a tool for DIY such as to tie a knot in a tree to secure it,as a tool for diy such as to tie a knot in a tree to secure it,rope,rope,1.13512,0.93549,1.10653,0.96095,0.89461,1.00654,0.02257
108,109,creative,8 As a tool for DIY such as to build a DIY house or shed,as a tool for diy such as to build a diy house or shed,rope,rope,0.97401,0.99659,0.96696,0.9609,1.10594,1.00088,0.00921
109,110,creative,9 As a tool for DIY such as to make DIY or DIY,as a tool for diy such as to make diy or diy,rope,rope,0.8621099999999999,1.00009,0.99454,0.96105,0.89546,0.94265,-0.02213
110,111,creative,10 As a tool for DIY such as to build a DIY DIY,as a tool for diy such as to build a diy diy,rope,rope,0.99652,1.00246,0.9817,0.961,0.89538,0.96741,-0.00825
111,112,creative,1 Use a rope to tie a noose around a tree to prevent a climber from scaling it,use a rope to tie a noose around a tree to prevent a climber from scaling it,rope,rope,0.90072,0.9185099999999999,0.84127,0.96095,0.89647,0.90358,-0.05896
112,113,creative,2 Use a rope to fasten a harness to a vehicle to pull it or tow it,use a rope to fasten a harness to a vehicle to pull it or tow it,rope,rope,0.91548,0.93623,1.01691,0.96095,0.89285,0.94448,-0.02103
113,114,creative,3 Use a rope to create a ball for a competition or demo,use a rope to create a ball for a competition or demo,rope,rope,0.83851,1.0532,1.08928,0.96114,1.10498,1.00942,0.02482
114,115,creative,4 Use a rope to create a strong for a DIY project,use a rope to create a strong for a diy project,rope,rope,1.0817,0.99887,1.16445,0.96099,1.10253,1.06171,0.06018
115,116,creative,5 Use a rope to secure a load to a or a building,use a rope to secure a load to a or a building,rope,rope,0.91843,0.96448,0.89847,0.96095,1.10709,0.96988,-0.01524
116,117,creative,6 Use a rope to help you tie your shoes or tow your car,use a rope to help you tie your shoes or tow your car,rope,rope,0.83961,0.91578,0.81358,0.96036,0.89419,0.8847,-0.07204
117,118,creative,7 Use a rope to tie a line to a tree to retrieve a lost object,use a rope to tie a line to a tree to retrieve a lost object,rope,rope,0.8916,0.92883,1.05061,0.96095,0.89469,0.94534,-0.01823
118,119,creative,8 Use a rope to secure a line to a window to prevent entry,use a rope to secure a line to a window to prevent entry,rope,rope,1.0907499999999999,0.9252400000000001,0.96241,0.96099,0.89405,0.96669,-0.01218
119,120,creative,9 Use a rope to tie a harness to a power line to protect yourself from lightning,use a rope to tie a harness to a power line to protect yourself from lightning,rope,rope,0.9308,0.92435,0.87517,0.96095,1.10535,0.95932,-0.02433
120,121,creative,10 Use a rope to secure a DIY project such as a DIY skydiving platform or a tree stand,use a rope to secure a diy project such as a diy skydiving platform or a tree stand,rope,rope,1.16086,0.96937,0.99397,0.96095,1.10399,1.03783,0.03248
121,122,creative,1 Use it to tie your shoes,use it to tie your shoes,rope,rope,1.15151,1.01084,1.11616,0.96094,1.11981,1.07185,0.06287
122,123,creative,2 Use it to help tie your,use it to help tie your,rope,rope,1.00089,1.02389,1.05811,0.96208,1.11777,1.03255,0.03496
123,124,creative,3 Use it to tie your fishing line,use it to tie your fishing line,rope,rope,0.8474200000000001,0.87706,0.84465,0.9651,0.88886,0.88462,-0.07306
124,125,creative,4 Use it to tie your hiking line,use it to tie your hiking line,rope,rope,0.93602,0.96246,0.82562,0.96677,0.88649,0.91547,-0.05458
125,126,creative,5 Use it to tie your garden string,use it to tie your garden string,rope,rope,0.94821,0.98218,0.98083,0.96333,0.89409,0.95373,-0.01812
126,127,creative,6 Use it to secure a target to your window,use it to secure a target to your window,rope,rope,0.98903,0.8973,0.89394,0.96089,0.88673,0.92558,-0.04242
127,128,creative,7 Use it to secure a window screen,use it to secure a window screen,rope,rope,0.96591,0.97163,0.93474,0.96103,0.8868,0.94402,-0.02647
128,129,creative,8 Use it to make a DIY,use it to make a diy,rope,rope,1.12743,0.95661,1.06667,0.9607,0.90652,1.00359,0.01846
129,130,creative,9 Use it to secure a load to your car,use it to secure a load to your car,rope,rope,0.93141,0.97956,1.00143,0.96087,0.88481,0.95162,-0.01668
130,131,creative,10 Use it to help tie your horse's shoes,use it to help tie your horses shoes,rope,rope,1.04815,1.13647,1.10103,0.96073,1.1095,1.07118,0.06488
131,132,creative,1 use it to tie a bowline around a tree to secure a gift for a friend or family member,use it to tie a bowline around a tree to secure a gift for a friend or family member,rope,rope,0.8406899999999999,1.06088,0.97345,0.96095,1.1052,0.98823,0.00388
132,133,creative,2 use it to tie a fishing line to catch a fish,use it to tie a fishing line to catch a fish,rope,rope,0.85022,1.0631599999999999,0.87657,0.96098,0.89449,0.92908,-0.03725
133,134,creative,3 use it to build a DIY tree house or shelter,use it to build a diy tree house or shelter,rope,rope,1.08275,0.96886,1.04848,0.96087,0.89564,0.99132,0.01012
134,135,creative,4 use it to tie a DIY harness for a horse or other animal,use it to tie a diy harness for a horse or other animal,rope,rope,0.95459,0.88085,0.9917,0.96094,1.10498,0.97861,-0.00534
135,136,creative,5 use it to tie a DIY to a window or door,use it to tie a diy to a window or door,rope,rope,1.02696,0.92421,0.89816,0.96093,1.10409,0.98287,-0.00858
136,137,creative,6 use it to build a DIY wind turbine,use it to build a diy wind turbine,rope,rope,1.0208,1.02907,1.02571,0.95921,0.90647,0.98825,0.00894
137,138,creative,7 use it to tie a DIYstring to string a across the sky,use it to tie a diystring to string a across the sky,rope,rope,0.86836,0.97865,1.03467,0.96095,0.89292,0.94711,-0.017
138,139,creative,8 use it to tie a DIYstring to string a mission across the sky,use it to tie a diystring to string a mission across the sky,rope,rope,1.12313,0.90977,1.0039,0.96095,1.10713,1.02098,0.02156
139,140,creative,9 use it to tie a DIYstring to string a message across the sky,use it to tie a diystring to string a message across the sky,rope,rope,0.97153,0.90126,0.96774,0.96095,1.10769,0.98183,-0.00467
140,141,creative,10 use it to tie a DIYstring to string a bond between two people,use it to tie a diystring to string a bond between two people,rope,rope,0.94007,0.98848,1.08724,0.9609,1.10932,1.0172,0.02765
141,142,creative,1 Use rope to tie a fishing line,use rope to tie a fishing line,rope,rope,0.78374,0.89401,0.90905,0.94701,0.89233,0.88523,-0.05882
142,143,creative,2 Use rope to build a DIY windrow for your garden,use rope to build a diy windrow for your garden,rope,rope,0.90905,0.99716,1.03133,0.96075,1.10486,1.00063,0.01395
143,144,creative,3 Use rope to secure a window frame,use rope to secure a window frame,rope,rope,0.7881400000000001,0.9155800000000001,1.00155,0.9641,0.89002,0.91188,-0.04364
144,145,creative,4 Use rope to tie a DIY entanglement for a fishnet,use rope to tie a diy entanglement for a fishnet,rope,rope,1.18687,0.94786,1.08942,0.96095,0.89286,1.01559,0.02703
145,146,creative,5 Use rope to build a DIY Bridge for a river,use rope to build a diy bridge for a river,rope,rope,1.10949,1.04402,0.94636,0.96107,0.89637,0.99146,0.00453
146,147,creative,6 Use rope to secure a DIY string of lights for a outdoor performance,use rope to secure a diy string of lights for a outdoor performance,rope,rope,0.85798,0.94924,1.06172,0.96097,1.10503,0.98699,0.00669
147,148,creative,7 Use rope to build a DIY tension system for a power line,use rope to build a diy tension system for a power line,rope,rope,1.07349,0.94321,0.91895,0.95998000000000006,0.90294,0.95971,-0.01866
148,149,creative,8 Use rope to tie a DIY Net for your home,use rope to tie a diy net for your home,rope,rope,1.15373,0.93431,0.85582,0.96116,0.89647,0.9603,-0.02377
149,150,creative,9 Use rope to build a DIY skyhook Hook for a tall building,use rope to build a diy skyhook hook for a tall building,rope,rope,1.07173,1.04509,0.8195,0.96104,1.10504,1.00048,-7.5e-4
150,151,creative,10 Use rope to secure a DIY harness for a outdoor adventure,use rope to secure a diy harness for a outdoor adventure,rope,rope,1.04605,1.06058,1.03888,0.96103,1.1051,1.04233,0.04092
151,152,creative,1 As a DIY for DIY Projects,as a diy for diy projects,rope,rope,1.15534,0.99552,0.93363,0.95858,1.10752,1.03012,0.02522
152,153,creative,2 As a strong and flexible tool for DIY tasks such aswrist training and holding onto objects,as a strong and flexible tool for diy tasks such aswrist training and holding onto objects,rope,rope,1.11371,1.06885,0.9305,0.9608,1.09964,1.0347,0.02868
153,154,creative,3 As a weight for a weightless environment such as space,as a weight for a weightless environment such as space,rope,rope,0.84475,1.08511,1.05641,0.9607,1.01855,0.9931,0.01424
154,155,creative,4 As a way to connect two objects without using hands or tools,as a way to connect two objects without using hands or tools,rope,rope,0.8956,0.9012,0.99595,0.96093,1.10812,0.97236,-0.00821
