...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
42,43,creative,3  As a creative tool Use a book as a creative tool to inspire or,as a creative tool use a book as a creative tool to inspire or,book,book,1.12221,1.07264,1.05807,0.96613,1.23453,1.09072,0.02593
43,44,creative,4  As a guide to the future Use a book as a guide to the future to learn about the coming of age,as a guide to the future use a book as a guide to the future to learn about the coming of age,book,book,0.78596,1.07278,0.95636,0.96613,1.2198,1.00021,-0.01188
44,45,creative,5  As a tool for personal development Use a book as a personal development tool to learn about selfawareness and growth,as a tool for personal development use a book as a personal development tool to learn about selfawareness and growth,book,book,1.05714,0.99047,0.97372,0.96613,0.75263,0.94802,-0.00936
45,46,creative,6  As a storage solution Use a book as a storage solution to store your important documents and files,as a storage solution use a book as a storage solution to store your important documents and files,book,book,0.79964,0.97998,1.03473,0.96653,1.2600799999999999,1.00819,0.00328
46,47,creative,7  As a tool for writing Use a book as a writing tool to inspire and guide your writing,as a tool for writing use a book as a writing tool to inspire and guide your writing,book,book,0.84755,0.98594,1.03869,0.96613,1.22264,1.01219,0.00459
47,48,creative,8  As a reference for a business Use a book as a reference for a business to learn about the latest trends and developments in the industry,as a reference for a business use a book as a reference for a business to learn about the latest trends and developments in the industry,book,book,0.92039,0.98808,1.04015,0.96613,1.2258499999999999,1.02812,0.01073
48,49,creative,9  As a teaching tool Use a book as a teaching tool to inspire and guide your students,as a teaching tool use a book as a teaching tool to inspire and guide your students,book,book,1.18045,1.08182,0.94094,0.96613,0.77993,0.98985,-0.00467
49,50,creative,10  As a tool for history learning Use a book as a tool for history learning to learn about the past and its significance,as a tool for history learning use a book as a tool for history learning to learn about the past and its significance,book,book,1.0947,0.94698,0.9455,0.96613,0.77957,0.94658,-0.00586
50,51,creative,1 Use the book as a background for a movie or TV show,use the book as a background for a movie or tv show,book,book,0.87765,0.98549,0.94676,0.96613,1.22222,0.99965,-0.00174
51,52,creative,1  As a writing prompt for a creative writing class,as a writing prompt for a creative writing class,book,book,1.12418,0.93275,1.00818,0.96815,0.72509,0.95167,0.00412
52,53,creative,2  As a source of inspiration for a novel or play,as a source of inspiration for a novel or play,book,book,0.94013,1.0274,0.90261,0.96612,1.22515,1.01228,-0.0024
53,54,creative,3  As a tool for research or studying a particular subject,as a tool for research or studying a particular subject,book,book,1.01484,0.99117,0.95044,0.96637,1.24747,1.03406,0.01133
54,55,creative,4  As a storage device for ideas or other materials,as a storage device for ideas or other materials,book,book,0.83322,0.93886,1.03934,0.96612,0.74184,0.90388,-0.01983
55,56,creative,5  As a board game or,as a board game or,book,book,0.90345,1.1239,0.93805,0.96322,0.7459,0.9349,-0.03653
"56,57,book,""6.  As a reference tool for a specific event, place, or person."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,58,creative,7  As a tool for creating a visual representation of a concept or idea,as a tool for creating a visual representation of a concept or idea,book,book,1.00525,0.92765,1.0187599999999999,0.96612,0.74343,0.93224,-0.00728
58,59,creative,8  As a platform for,as a platform for,book,book,1.02045,0.9613700000000001,1.0313,0.96673,1.28013,1.052,0.02308
59,60,creative,9  As a teaching tool for teachers who want to share their ideas and knowledge with students,as a teaching tool for teachers who want to share their ideas and knowledge with students,book,book,1.08411,0.93175,1.07106,0.96609,1.22036,1.05467,0.02887
60,61,creative,10  As a storage unit for personal files and memories,as a storage unit for personal files and memories,book,book,1.01297,0.97163,0.89939,0.96626,0.7384999999999999,0.91775,-0.01978
61,62,creative,1 Use the book as a reference for a job application,use the book as a reference for a job application,book,book,1.00331,0.91733,1.04196,0.96606,1.25142,1.03602,0.02167
62,63,creative,2 Use the book as a guide to help you find a new home for your soul,use the book as a guide to help you find a new home for your soul,book,book,1.07048,1.01281,0.98281,0.96613,1.2204,1.05053,0.01619
63,64,creative,3 Use the book as a tool to help you solve your own personal problems,use the book as a tool to help you solve your own personal problems,book,book,0.88699,1.0671599999999999,0.95518,0.96579,1.2637100000000001,1.02777,-0.00191
64,65,creative,4 Use the book as a source of inspiration for your creative ideas,use the book as a source of inspiration for your creative ideas,book,book,0.99619,0.996,1.0745,0.96627,1.24054,1.0547,0.02089
65,66,creative,5 Use the book as a storage container for your personal belongings,use the book as a storage container for your personal belongings,book,book,0.87758,1.09271,0.94916,0.96587,0.77732,0.93253,-0.02958
66,67,creative,6 Use the book as a reference for a class project,use the book as a reference for a class project,book,book,1.13421,0.96745,1.13789,0.96615,1.23865,1.08887,0.03896
67,68,creative,7 Use the book as a tool to help you learn a new language,use the book as a tool to help you learn a new language,book,book,0.96365,0.97819,0.9215,0.96579,0.77139,0.9201,-0.02112
68,69,creative,8 Use the book as a reference for a research project,use the book as a reference for a research project,book,book,1.2318,0.96279,0.88583,0.96609,1.2473,1.05876,0.02338
69,70,creative,9 Use the book as a storage container for your hobbies,use the book as a storage container for your hobbies,book,book,1.09187,1.03431,1.04142,0.97819,1.21353,1.07186,0.04552
70,71,creative,10 Use the book as a reference for a medical condition,use the book as a reference for a medical condition,book,book,0.97711,0.93689,1.0111,0.96611,1.24713,1.02767,0.01569
71,72,creative,1  As a reference book for teachers and students,as a reference book for teachers and students,book,book,0.96619,0.89832,1.03403,0.96596,1.22507,1.01791,0.01708
72,73,creative,2  As a guide to literature and culture,as a guide to literature and culture,book,book,0.9003,0.96699,0.9922,0.96629,0.7269399999999999,0.91054,-0.02045
73,74,creative,3  As a source of inspiration for creative writing,as a source of inspiration for creative writing,book,book,1.03285,1.06792,1.03291,0.96512,1.2503,1.06982,0.01534
74,75,creative,4  As a reference book for professionals in the field of law or medicine,as a reference book for professionals in the field of law or medicine,book,book,0.80932,1.0435,1.10873,0.96613,0.77696,0.94093,-0.01747
75,76,creative,5  As a tool for learning about different regions or countries,as a tool for learning about different regions or countries,book,book,1.04124,0.94361,1.01065,0.96681,1.24379,1.04122,0.02176
76,77,creative,6  As a reference book for students interested in history or historyrelated topics,as a reference book for students interested in history or historyrelated topics,book,book,0.98327,0.98025,1.15166,0.96649,0.77002,0.97034,0.00361
77,78,creative,7  As a source of information about current events and issues,as a source of information about current events and issues,book,book,0.94512,0.92755,1.04747,0.9660299999999999,1.30834,1.0389,0.01998
78,79,creative,8  As a tool for teaching or learning about language and culture,as a tool for teaching or learning about language and culture,book,book,1.06968,1.06497,0.9693,0.96627,0.75771,0.96559,-0.0112
79,80,creative,9  As a reference book for people interested in philosophy or science,as a reference book for people interested in philosophy or science,book,book,0.99529,0.85629,1.12292,0.9658,0.71784,0.93163,0.00273
80,81,creative,10 As a storage device for memories and ideas,as a storage device for memories and ideas,book,book,0.83466,0.89528,1.0523,0.96656,1.24941,0.99964,0.01068
81,82,creative,1  As a reference book for children's activities,as a reference book for childrens activities,book,book,0.78189,1.09029,1.06669,0.97387,0.81833,0.94621,-0.00851
82,83,creative,2  As a guide to help new drivers learn how to drive on the road,as a guide to help new drivers learn how to drive on the road,book,book,0.78082,0.98714,1.02269,0.96613,1.21979,0.99531,-0.00256
83,84,creative,3  As a reference book for people who want to learn how to play the piano,as a reference book for people who want to learn how to play the piano,book,book,0.89347,0.98864,0.96773,0.96613,0.78052,0.9193,-0.0217
84,85,creative,4  As a book of and humor for people who love to make others laugh,as a book of and humor for people who love to make others laugh,book,book,1.01992,1.01895,0.9347300000000001,0.96613,1.22499,1.03294,0.00749
85,86,creative,5  As a reference book for people who are interested in history,as a reference book for people who are interested in history,book,book,0.90785,1.00028,0.8838,0.96623,0.77234,0.9061,-0.02924
86,87,creative,6  As a guide to help people find their passion in life,as a guide to help people find their passion in life,book,book,0.90152,0.97588,1.05089,0.96618,0.77537,0.93397,-0.01278
87,88,creative,7  As a dictionary for people who want to learn about different cultures,as a dictionary for people who want to learn about different cultures,book,book,0.88093,0.97255,0.96328,0.9678599999999999,1.21922,1.00077,0.0038
88,89,creative,8  As a reference book for people who want to learn about science,as a reference book for people who want to learn about science,book,book,1.1333199999999999,0.91122,1.00921,0.96572,1.2273,1.04935,0.02744
89,90,creative,9  As a guide to help people plan their vacations,as a guide to help people plan their vacations,book,book,0.90376,1.00186,0.92207,0.96624,0.77906,0.9146,-0.02561
90,91,creative,10 As a book of poems and stories for people who love to read,as a book of poems and stories for people who love to read,book,book,0.91165,0.88712,1.01809,0.96612,0.77846,0.91229,-0.0115
91,92,creative,1 Use the book as a reference material for a creative writing course,use the book as a reference material for a creative writing course,book,book,1.10847,1.12011,1.08714,0.96624,1.26117,1.10863,0.0273
92,93,creative,2 Use the book as a guide to help your children learn about different cultures,use the book as a guide to help your children learn about different cultures,book,book,0.88963,0.93904,1.01369,0.96696,1.22473,1.00681,0.0092
93,94,creative,3 Use the book as a reference for a research paper on a specific topic,use the book as a reference for a research paper on a specific topic,book,book,0.90064,0.98706,0.92795,0.96612,1.2542,1.00719,-7e-5
94,95,creative,4 Use the book as a creative tool for painting or drawing,use the book as a creative tool for painting or drawing,book,book,1.09249,0.92664,1.03209,0.96632,0.7673099999999999,0.95697,0.00276
95,96,creative,5 Use the book as a storage container for your important documents,use the book as a storage container for your important documents,book,book,0.88112,0.95286,0.90966,0.97499,0.74424,0.89257,-0.01166
96,97,creative,6 Use the book as a tool for teaching vocabulary skills to children,use the book as a tool for teaching vocabulary skills to children,book,book,1.00289,1.09817,0.7695799999999999,0.96643,1.2298,1.01337,-0.01197
97,98,creative,7 Use the book as a source of inspiration for your creative writing,use the book as a source of inspiration for your creative writing,book,book,1.06936,0.98792,1.01975,0.96624,1.23632,1.05592,0.02166
98,99,creative,8 Use the book as a reference for a business study project,use the book as a reference for a business study project,book,book,1.08097,1.05596,0.83904,0.96609,0.75667,0.93975,-0.02274
99,100,creative,9 Use the book as a guide to help you understand the historical context of a particular event,use the book as a guide to help you understand the historical context of a particular event,book,book,0.8682799999999999,0.9772,1.04006,0.96613,0.7752,0.92537,-0.01668
100,101,creative,10 Use the book as a tool for meditation or selfcare,use the book as a tool for meditation or selfcare,book,book,1.16092,0.93066,0.87098,0.96615,0.77081,0.9399,-0.00735
101,102,creative,1 Use the book as a background for a painting or artwork,use the book as a background for a painting or artwork,book,book,0.9185,1.01624,0.86105,0.96615,0.76871,0.90613,-0.03152
102,103,creative,2 Borrow the book from a library and use it as a guide for a group of friends on a trip,borrow the book from a library and use it as a guide for a group of friends on a trip,book,book,1.15516,0.99209,0.94052,0.96613,1.21969,1.05472,0.01983
103,104,creative,3 Create a play or short story based on the book,create a play or short story based on the book,book,book,1.04951,0.98363,1.00166,0.96615,1.24185,1.04856,0.01861
104,105,creative,4 Use the book as a reference for a business meeting,use the book as a reference for a business meeting,book,book,1.15621,1.02717,0.91149,0.96613,1.25262,1.06272,0.01748
105,106,creative,5 Use the book to learn a new language or culture,use the book to learn a new language or culture,book,book,0.93653,1.01456,1.08184,0.96626,1.24993,1.04982,0.01647
106,107,creative,6 Use the book as a guide to help you find your way around a new city or town,use the book as a guide to help you find your way around a new city or town,book,book,0.91803,1.01728,0.97097,0.96613,1.22009,1.0185,0.00248
107,108,creative,7 Use the book as a tool for meditation or selfawareness,use the book as a tool for meditation or selfawareness,book,book,1.16092,0.93066,0.87098,0.96615,0.77081,0.9399,-0.00735
108,109,creative,8 Use the book as a reference for a class or course,use the book as a reference for a class or course,book,book,0.95471,0.8929,1.00499,0.96613,0.76062,0.91587,-0.0104
109,110,creative,9 Use the book as a guide to help you through a difficult period in your life,use the book as a guide to help you through a difficult period in your life,book,book,0.89761,1.01334,0.96267,0.96614,1.22647,1.01325,5.4e-4
110,111,creative,10 Use the book as a tool for writing a personal essay or letter,use the book as a tool for writing a personal essay or letter,book,book,0.82535,1.10158,0.98651,0.96613,0.7587200000000001,0.92766,-0.03109
111,112,creative,1  As a creative writing prompt for a young author,as a creative writing prompt for a young author,book,book,1.09227,1.12127,1.00105,0.9665,0.75514,0.98725,-0.00827
112,113,creative,2  As a source of inspiration for a fashion design project,as a source of inspiration for a fashion design project,book,book,0.9775,1.06401,0.99928,0.96614,1.2586300000000001,1.05311,0.01019
113,114,creative,3  As a tool for learning a new language,as a tool for learning a new language,book,book,0.94791,1.00541,0.952,0.96502,1.2426,1.02259,0.00261
114,115,creative,4  As a reference for medical information,as a reference for medical information,book,book,0.9160699999999999,1.05168,0.91647,0.96312,1.27839,1.02515,-0.00699
115,116,creative,5  As a guide to living in a new place,as a guide to living in a new place,book,book,0.93562,0.97988,0.9666399999999999,0.96613,0.77462,0.92458,-0.01834
116,117,creative,6  As a source of inspiration for a design project for a home,as a source of inspiration for a design project for a home,book,book,0.92779,1.03489,0.94126,0.96613,1.22263,1.01854,-1.3e-4
117,118,creative,7  As a tool for learning about different cultures,as a tool for learning about different cultures,book,book,1.09116,0.9357800000000001,0.97045,0.97433,1.25864,1.04607,0.03755
118,119,creative,8  As a reference for academic research,as a reference for academic research,book,book,0.93418,0.98185,0.95727,0.96844,1.29684,1.02772,0.01236
119,120,creative,9  As a creative project for a group of students,as a creative project for a group of students,book,book,0.9308,1.08476,1.11186,0.96608,0.77028,0.97276,-0.00939
120,121,creative,10 As a storage solution for important documents,as a storage solution for important documents,book,book,0.93757,0.99948,0.97481,0.95434,0.70305,0.91385,-0.04463
121,122,creative,1 Use the book as a reference for a writing project,use the book as a reference for a writing project,book,book,1.22186,0.97496,0.99446,0.96613,1.24163,1.07981,0.03223
122,123,creative,2 Create a board game based on the book,create a board game based on the book,book,book,1.11159,0.99097,1.12039,0.9693,1.24072,1.08659,0.04069
123,124,creative,3 Use the book as a guide to help someone find their lost keys,use the book as a guide to help someone find their lost keys,book,book,0.92165,1.04447,0.92997,0.9661,0.7789699999999999,0.92823,-0.02538
124,125,creative,4 Set a movie script based on the book,set a movie script based on the book,book,book,1.07459,0.98838,0.97444,0.96483,1.24882,1.05021,0.01569
125,126,creative,5 Use the book as a resource for information about a specific topic,use the book as a resource for information about a specific topic,book,book,1.10177,0.92662,1.15543,0.96601,1.2502900000000001,1.08002,0.03997
126,127,creative,6 Use the book to create a play or musical based on the same theme,use the book to create a play or musical based on the same theme,book,book,0.84911,1.00135,0.95863,0.96613,1.22082,0.99921,-0.00363
127,128,creative,7 Use the book as a novelette for a short story,use the book as a novelette for a short story,book,book,0.92533,1.06298,1.08483,0.96609,0.76431,0.96071,-0.01184
128,129,creative,8 Use the book as a reference for a painting or photography project,use the book as a reference for a painting or photography project,book,book,1.12849,0.94634,0.86263,0.96613,1.2339,1.0275,0.0128
129,130,creative,9 Use the book as a background for a character development project,use the book as a background for a character development project,book,book,1.13453,1.0085,0.95913,0.96612,0.72268,0.95819,-0.00677
130,131,creative,10 Use the book as a source of inspiration for a creative project,use the book as a source of inspiration for a creative project,book,book,0.93606,0.93565,1.09772,0.96613,1.22825,1.03276,0.01971
"131,132,book,""1.  As a tool for creativity: students can use the book to develop their writing skills, research information, and explore new ideas."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132,133,book,""2.  As a reference for personal development: the book can be used as a guide to help individuals overcome obstacles, grow as individuals, and develop their character."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,134,creative,3  As a source of inspiration the book can be used as a helping individuals create unique and innovative ideas that solve realworld problems,as a source of inspiration the book can be used as a helping individuals create unique and innovative ideas that solve realworld problems,book,book,0.98118,0.99325,0.95867,0.96613,1.23173,1.02619,0.008
"134,135,book,""4.  As a tool for teaching: the book can be used to teach classes, give presentations, and provide students with a solid foundation in the subject matter."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135,136,book,""5.  As a resource for business: the book can be used to help businesses stay up-to-date with the latest trends and technologies, and develop strategies to succeed in the market."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136,137,book,""6.  As a tool for art: the book can be used as a reference for artists, helping them explore new ideas and techniques for creating their art."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137,138,book,""7.  As a source of entertainment: the book can be used as a read-aloud, watching someone else read it, and having a fun time together."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138,139,book,""8.  As a reference for history: the book can be used to learn about different historical events and figures, and explore the context and context of those events."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139,140,book,""9.  As a tool for relaxation: the book can be used as a guide for meditation and mindfulness, helping individuals calm down and relax."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140,141,book,""10. As a tool for personal branding: the book can be used to create a personal brand, helping individuals establish a strong image and reputation."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141,142,book,""1.  As a reference material for a hiking trip - You can take a book with you on your hiking trip and read about different hiking tips, recommended routes, and other information about the outdoors."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142,143,book,""2.  As a background for a movie - You can use a book as a source material for a movie scene. For example, you could use a book to describe a character's thoughts or feelings as they are about to do something that they are not ready to do."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,144,creative,3  As a reference material for a class  You can use a book as a source material for a class discussion You can discuss the book's content and compare it to other books that you have read,as a reference material for a class you can use a book as a source material for a class discussion you can discuss the books content and compare it to other books that you have read,book,book,0.89798,1.12292,0.95685,0.96613,1.22042,1.03286,-0.00469
"144,145,book,""4.  As a writing prompt - You can use a book as a prompt for your writing. For example, you could ask a student to write a letter to their family about a favorite book they have read."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,146,creative,5  As a reference material for a design project  You can use a book as a reference material for a design project You can analyze the book's design and apply it to your own project,as a reference material for a design project you can use a book as a reference material for a design project you can analyze the books design and apply it to your own project,book,book,0.81624,0.96082,1.03883,0.96613,1.22256,1.00092,0.00305
146,147,creative,6  As a tool for research  You can use a book as a tool for research You can read the book and use its information to research a specific topic,as a tool for research you can use a book as a tool for research you can read the book and use its information to research a specific topic,book,book,0.91172,1.01131,0.96018,0.96613,0.77572,0.92501,-0.02209
"147,148,book,""7.  As a creative writing prompt - You can use a book as a prompt for your creative writing. For example, you could ask a student to write a story about a character who reads a book and has a change of heart."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,149,creative,8  As a reference material for a painting  You can use a book as a reference material for a painting You can discuss the book's content and compare it to the painting you are creating,as a reference material for a painting you can use a book as a reference material for a painting you can discuss the books content and compare it to the painting you are creating,book,book,0.93172,0.98717,1.0437400000000001,0.96613,1.2201,1.02977,0.01173
149,150,creative,9  As a reference material for a business trip  You can use a book as a reference material for your business trip You can read about different business tips and strategies to help you succeed in your business,as a reference material for a business trip you can use a book as a reference material for your business trip you can read about different business tips and strategies to help you succeed in your business,book,book,0.90746,1.0747,1.03973,0.96613,0.77965,0.95353,-0.01718
"150,151,book,""10.  As a storage solution - You can use a book as a storage solution. You can store your files, documents, and other materials in a book."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,152,creative,1  As a reference book for friends and family,as a reference book for friends and family,book,book,1.06358,0.97651,0.86789,0.96582,1.2288999999999999,1.02054,0.00597
152,153,creative,2  As a guide to activities and events in your community,as a guide to activities and events in your community,book,book,0.90906,0.97332,0.99071,0.96612,1.22725,1.01329,0.00574
153,154,creative,3  As a tool for vocabulary learning,as a tool for vocabulary learning,book,book,0.96686,0.98633,1.01536,0.98161,1.2737,1.04477,0.04452
154,155,creative,4  As a source of ideas for a column or article,as a source of ideas for a column or article,book,book,0.84928,0.92443,0.9926,0.96606,1.2450700000000001,0.99549,0.00383
155,156,creative,5  As a storage solution for your other books,as a storage solution for your other books,book,book,0.78816,1.11372,1.08384,0.96125,1.2686,1.04311,-0.00801
156,157,creative,6  As a reference for a medical condition or treatment,as a reference for a medical condition or treatment,book,book,1.16458,0.99871,0.96384,0.96579,0.75633,0.96985,-0.00236
157,158,creative,7  As a source of inspiration for a creative project,as a source of inspiration for a creative project,book,book,0.93385,1.05625,0.98647,0.96611,0.76581,0.9417,-0.02014
158,159,creative,8  As a guide to living in a new place,as a guide to living in a new place,book,book,0.93562,0.97988,0.9666399999999999,0.96613,0.77462,0.92458,-0.01834
159,160,creative,9  As a reference for a class or course,as a reference for a class or course,book,book,1.07375,1.12864,1.02016,0.96616,1.2518799999999999,1.08812,0.01711
160,161,creative,10 As a gift for a friend or family member,as a gift for a friend or family member,book,book,0.93909,1.01746,1.10072,0.96613,0.77623,0.95993,-0.00669
