...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
71,72,creative,2 A pencil holder for your desk  decorate with paint or fabric,a pencil holder for your desk decorate with paint or fabric,tin can,tin can,1.6187
72,73,creative,3 A mini herb garden  fill with soil and plant herbs like basil thyme and rosemary,a mini herb garden fill with soil and plant herbs like basil thyme and rosemary,tin can,tin can,0.36216000000000004
73,74,creative,4 A lantern  punch holes in the sides in a decorative pattern and place a candle inside,a lantern punch holes in the sides in a decorative pattern and place a candle inside,tin can,tin can,0.36036999999999997
74,75,creative,5 A bird feeder  punch a small hole in the top and hang with string fill with birdseed,a bird feeder punch a small hole in the top and hang with string fill with birdseed,tin can,tin can,1.6368800000000001
75,76,creative,6 A vase for flowers  decorate with paint or fabric and fill with water and flowers,a vase for flowers decorate with paint or fabric and fill with water and flowers,tin can,tin can,0.36238000000000004
76,77,creative,7 A game of tin can bowling  stack cans and use a ball to knock them down,a game of tin can bowling stack cans and use a ball to knock them down,tin can,tin can,0.36229999999999996
77,78,creative,8 A survival kit container  fill with matches first aid supplies and other essentials for hiking or camping,a survival kit container fill with matches first aid supplies and other essentials for hiking or camping,tin can,tin can,1.6377199999999998
78,79,creative,9 A musical instrument  fill with beans or rice and seal the top to create a shaker,a musical instrument fill with beans or rice and seal the top to create a shaker,tin can,tin can,0.36202
79,80,creative,10 A toy boat  fill with water and float on a pond or pool,a toy boat fill with water and float on a pond or pool,tin can,tin can,1.63731
80,81,creative,1 Plant pot Drill holes in the bottom fill with soil and use as a container for small plants,plant pot drill holes in the bottom fill with soil and use as a container for small plants,tin can,tin can,0.36175999999999997
81,82,creative,2 Desk organizer Remove the label and use it to store pens pencils and other office supplies,desk organizer remove the label and use it to store pens pencils and other office supplies,tin can,tin can,1.64801
82,83,creative,3 Candle holder Punch holes in the sides of the can to create a beautiful pattern when a candle is lit inside,candle holder punch holes in the sides of the can to create a beautiful pattern when a candle is lit inside,tin can,tin can,1.6398000000000001
83,84,creative,4 Bird feeder Cut a hole in the side of the can and fill with birdseed,bird feeder cut a hole in the side of the can and fill with birdseed,tin can,tin can,1.63338
84,85,creative,5 Coin bank Decorate the can and use it to collect spare change,coin bank decorate the can and use it to collect spare change,tin can,tin can,0.36358999999999997
85,86,creative,6 Kitchen utensil holder Clean and paint the can to match your kitchen decor then use it to store utensils,kitchen utensil holder clean and paint the can to match your kitchen decor then use it to store utensils,tin can,tin can,0.30488000000000004
86,87,creative,7 Pencil sharpener Cut a hole in the top and insert a pencil sharpener blade,pencil sharpener cut a hole in the top and insert a pencil sharpener blade,tin can,tin can,0.34862000000000004
87,88,creative,8 Lantern Cut shapes into the sides of the can and add a tea light or batteryoperated candle,lantern cut shapes into the sides of the can and add a tea light or batteryoperated candle,tin can,tin can,0.35406000000000004
88,89,creative,9 Toy car Cut out wheels and other details from paper or cardboard and attach them to the can with glue or tape,toy car cut out wheels and other details from paper or cardboard and attach them to the can with glue or tape,tin can,tin can,0.37029
89,90,creative,10 Drum Cover the top and bottom of the can with paper or fabric then use it as a drum,drum cover the top and bottom of the can with paper or fabric then use it as a drum,tin can,tin can,1.6561599999999999
90,91,creative,1 Turn it into a birdhouse by attaching a small wooden perch and painting it in bright colors,turn it into a birdhouse by attaching a small wooden perch and painting it in bright colors,tin can,tin can,0.43271000000000004
91,92,creative,2 Use it as a pencil holder by covering it in decorative paper or fabric and filling it with pens pencils and markers,use it as a pencil holder by covering it in decorative paper or fabric and filling it with pens pencils and markers,tin can,tin can,1.54575
92,93,creative,3 Transform it into a mini herb garden by drilling holes in the bottom and filling it with soil and herbs like basil parsley and thyme,transform it into a mini herb garden by drilling holes in the bottom and filling it with soil and herbs like basil parsley and thyme,tin can,tin can,0.36207
93,94,creative,4 Create a unique wind chime by stringing together several cans of different sizes and hanging them from a tree or porch,create a unique wind chime by stringing together several cans of different sizes and hanging them from a tree or porch,tin can,tin can,0.36219999999999997
94,95,creative,5 Use it as a candle holder by filling it with sand or small rocks and placing a candle inside,use it as a candle holder by filling it with sand or small rocks and placing a candle inside,tin can,tin can,1.63841
95,96,creative,6 Turn it into a game of ring toss by placing it on a pole and tossing rings onto the can,turn it into a game of ring toss by placing it on a pole and tossing rings onto the can,tin can,tin can,0.36219
96,97,creative,7 Create a DIY drum set by attaching several cans of different sizes to a wooden board and using drumsticks to play,create a diy drum set by attaching several cans of different sizes to a wooden board and using drumsticks to play,tin can,tin can,1.6378599999999999
97,98,creative,8 Use it as a makeshift lantern by punching holes in the sides and placing a batterypowered tea light inside,use it as a makeshift lantern by punching holes in the sides and placing a batterypowered tea light inside,tin can,tin can,0.36204000000000003
98,99,creative,9 Turn it into a vase by cutting off the top and painting it in a metallic or pastel color,turn it into a vase by cutting off the top and painting it in a metallic or pastel color,tin can,tin can,1.11511
99,100,creative,10 Create a DIY bird feeder by attaching a wooden spoon to the side and filling it with birdseed,create a diy bird feeder by attaching a wooden spoon to the side and filling it with birdseed,tin can,tin can,1.63523
100,101,creative,1 Turn a tin can into a DIY lantern by punching holes in the sides and adding a tea light candle,turn a tin can into a diy lantern by punching holes in the sides and adding a tea light candle,tin can,tin can,1.6375600000000001
101,102,creative,2 Transform a tin can into a pencil holder by adding decorative paper or fabric and storing writing utensils inside,transform a tin can into a pencil holder by adding decorative paper or fabric and storing writing utensils inside,tin can,tin can,1.70112
102,103,creative,3 Create a DIY birdhouse by painting and decorating a tin can and hanging it in a tree,create a diy birdhouse by painting and decorating a tin can and hanging it in a tree,tin can,tin can,1.6348
103,104,creative,4 Use a tin can as a container for small plants by painting and adding soil and a plant inside,use a tin can as a container for small plants by painting and adding soil and a plant inside,tin can,tin can,1.63984
104,105,creative,5 Turn a tin can into a wind chime by adding bells or other noisemaking objects to the bottom and hanging it outside,turn a tin can into a wind chime by adding bells or other noisemaking objects to the bottom and hanging it outside,tin can,tin can,1.6376300000000001
105,106,creative,6 Cut off the top of a tin can and use it as a cookie cutter in the shape of a circle,cut off the top of a tin can and use it as a cookie cutter in the shape of a circle,tin can,tin can,0.9084099999999999
106,107,creative,7 Use a tin can as a vase by wrapping it in decorative paper or fabric and filling it with flowers,use a tin can as a vase by wrapping it in decorative paper or fabric and filling it with flowers,tin can,tin can,1.69943
107,108,creative,8 Create a DIY game by filling a tin can with small objects and challenging players to guess what's inside by shaking it,create a diy game by filling a tin can with small objects and challenging players to guess whats inside by shaking it,tin can,tin can,0.36228000000000005
108,109,creative,9 Use a tin can as a makeup brush holder by adding decorative paper or fabric and storing brushes inside,use a tin can as a makeup brush holder by adding decorative paper or fabric and storing brushes inside,tin can,tin can,1.32587
109,110,creative,10 Turn a tin can into a DIY drum by covering it in fabric or paper and using drumsticks to play it,turn a tin can into a diy drum by covering it in fabric or paper and using drumsticks to play it,tin can,tin can,1.62364
110,111,creative,1 A planter Cut off the top portion of the can and punch a few holes in the bottom for drainage Fill it with soil and plant your favorite flower or herb,a planter cut off the top portion of the can and punch a few holes in the bottom for drainage fill it with soil and plant your favorite flower or herb,tin can,tin can,0.36178999999999994
111,112,creative,2 A pencil holder Use a can to keep your desk organized by storing your pens pencils and markers,a pencil holder use a can to keep your desk organized by storing your pens pencils and markers,tin can,tin can,1.6149499999999999
112,113,creative,3 A wind chime Cut the can into strips and hang them from a piece of string or wire for a homemade wind chime,a wind chime cut the can into strips and hang them from a piece of string or wire for a homemade wind chime,tin can,tin can,1.6389200000000002
113,114,creative,4 A lantern Punch holes into the sides of the can and insert a candle to create a rustic lantern,a lantern punch holes into the sides of the can and insert a candle to create a rustic lantern,tin can,tin can,1.63837
114,115,creative,5 A birdhouse Create a cozy little home for birds by attaching a small wooden house to the top of the can,a birdhouse create a cozy little home for birds by attaching a small wooden house to the top of the can,tin can,tin can,1.6362100000000002
115,116,creative,6 A utensil holder Keep your kitchen utensils organized by storing them in a decorated tin can,a utensil holder keep your kitchen utensils organized by storing them in a decorated tin can,tin can,tin can,1.6444999999999999
116,117,creative,7 A flower vase Cut off the top of the can and decorate it with paint or paper Fill it with water and use it to display fresh flowers,a flower vase cut off the top of the can and decorate it with paint or paper fill it with water and use it to display fresh flowers,tin can,tin can,1.63782
117,118,creative,8 A coin bank Cut a small slot into the top of the can and use it as a fun way to save money,a coin bank cut a small slot into the top of the can and use it as a fun way to save money,tin can,tin can,1.6395499999999998
118,119,creative,9 A toy drum Cover the can with a piece of fabric or tape and use it as a makeshift drum,a toy drum cover the can with a piece of fabric or tape and use it as a makeshift drum,tin can,tin can,0.36233000000000004
119,120,creative,10 A candle holder Drop a tea light or small candle into a can and use it as a unique candle holder,a candle holder drop a tea light or small candle into a can and use it as a unique candle holder,tin can,tin can,1.63713
120,121,creative,1 A pencil holder for your desk or workspace,a pencil holder for your desk or workspace,tin can,tin can,1.5950600000000001
121,122,creative,2 A miniature garden by filling it with soil and growing herbs or flowers,a miniature garden by filling it with soil and growing herbs or flowers,tin can,tin can,1.6378300000000001
122,123,creative,3 A birdhouse by cutting a hole in the side and attaching a perch,a birdhouse by cutting a hole in the side and attaching a perch,tin can,tin can,0.58824
123,124,creative,4 A lantern by punching holes in the side and placing a candle inside,a lantern by punching holes in the side and placing a candle inside,tin can,tin can,1.63991
124,125,creative,5 A drum by covering the top with a thin piece of fabric or leather and adding a stick,a drum by covering the top with a thin piece of fabric or leather and adding a stick,tin can,tin can,0.29957
125,126,creative,6 A wind chime by hanging multiple cans at different lengths and attaching them to a piece of wood or metal,a wind chime by hanging multiple cans at different lengths and attaching them to a piece of wood or metal,tin can,tin can,0.36151999999999995
126,127,creative,7 A game by stacking cans and using a ball to knock them over,a game by stacking cans and using a ball to knock them over,tin can,tin can,1.63473
127,128,creative,8 A vase by painting the outside and filling it with fresh or fake flowers,a vase by painting the outside and filling it with fresh or fake flowers,tin can,tin can,1.65232
128,129,creative,9 A piggy bank by cutting a slot in the top and decorating it with paint or stickers,a piggy bank by cutting a slot in the top and decorating it with paint or stickers,tin can,tin can,1.6378
129,130,creative,10 A DIY speaker by cutting a hole in the side and attaching a phone or music player inside,a diy speaker by cutting a hole in the side and attaching a phone or music player inside,tin can,tin can,1.63274
130,131,creative,1 Turn a tin can into a rustic flower vase by painting it with bright colors and patterns and filling it with fresh flowers,turn a tin can into a rustic flower vase by painting it with bright colors and patterns and filling it with fresh flowers,tin can,tin can,0.35907999999999995
131,132,creative,2 Cut off the top of the tin can and use it as a pencil holder or desk organizer,cut off the top of the tin can and use it as a pencil holder or desk organizer,tin can,tin can,0.36956999999999995
132,133,creative,3 Create a DIY lantern by punching holes in the sides of the tin can inserting a candle or batteryoperated light and hanging it up with string,create a diy lantern by punching holes in the sides of the tin can inserting a candle or batteryoperated light and hanging it up with string,tin can,tin can,0.36231
133,134,creative,4 Make a bird feeder by attaching a piece of string to the top of the tin can filling it with birdseed and hanging it from a tree branch,make a bird feeder by attaching a piece of string to the top of the tin can filling it with birdseed and hanging it from a tree branch,tin can,tin can,0.36238000000000004
134,135,creative,5 Turn the tin can into a drum by covering it with decorative paper or fabric and tapping on the sides with drumsticks,turn the tin can into a drum by covering it with decorative paper or fabric and tapping on the sides with drumsticks,tin can,tin can,1.65794
135,136,creative,6 Use a tin can as a mold for making homemade soap or candles,use a tin can as a mold for making homemade soap or candles,tin can,tin can,1.63796
136,137,creative,7 Make a mini herb garden by painting several tin cans and filling them with soil and herb seeds,make a mini herb garden by painting several tin cans and filling them with soil and herb seeds,tin can,tin can,0.36236
137,138,creative,8 Create a fun game by painting several tin cans and stacking them up to knock down with a ball,create a fun game by painting several tin cans and stacking them up to knock down with a ball,tin can,tin can,1.6374499999999999
138,139,creative,9 Make a DIY wind chime by hanging several tin cans from a piece of rope or string and decorating them with beads shells or other small objects,make a diy wind chime by hanging several tin cans from a piece of rope or string and decorating them with beads shells or other small objects,tin can,tin can,0.36219
139,140,creative,10 Turn a tin can into a DIY planter by filling it with soil and planting a small succulent or cactus inside,turn a tin can into a diy planter by filling it with soil and planting a small succulent or cactus inside,tin can,tin can,0.34036999999999995
140,141,creative,1 A flower vase Use a tin can as a vase for fresh or fake flowers,a flower vase use a tin can as a vase for fresh or fake flowers,tin can,tin can,1.6028799999999999
141,142,creative,2 A pen holder Decorate a tin can and use it to hold pens pencils and other office supplies,a pen holder decorate a tin can and use it to hold pens pencils and other office supplies,tin can,tin can,1.63805
142,143,creative,3 A candle holder Place a candle inside a tin can and use it as a rustic candle holder,a candle holder place a candle inside a tin can and use it as a rustic candle holder,tin can,tin can,0.36161
143,144,creative,4 A bird feeder Cut a few holes in the sides of a tin can fill it with birdseed and hang it up for the birds to enjoy,a bird feeder cut a few holes in the sides of a tin can fill it with birdseed and hang it up for the birds to enjoy,tin can,tin can,1.6377899999999999
144,145,creative,5 A plant pot Fill a tin can with soil and use it as a small plant pot for herbs or succulents,a plant pot fill a tin can with soil and use it as a small plant pot for herbs or succulents,tin can,tin can,0.36217
145,146,creative,6 A wind chime Hang several tin cans of different sizes and lengths from a string or branch to create a DIY wind chime,a wind chime hang several tin cans of different sizes and lengths from a string or branch to create a diy wind chime,tin can,tin can,0.36207
146,147,creative,7 A cookie cutter Use a tin can with the top and bottom removed to cut out circular shapes for cookies or other baked goods,a cookie cutter use a tin can with the top and bottom removed to cut out circular shapes for cookies or other baked goods,tin can,tin can,1.04618
147,148,creative,8 A lantern Place a small tea light candle inside a tin can and use it as a lantern for outdoor camping trips,a lantern place a small tea light candle inside a tin can and use it as a lantern for outdoor camping trips,tin can,tin can,0.36219
148,149,creative,9 A game Use a tin can as a target for a ball toss game,a game use a tin can as a target for a ball toss game,tin can,tin can,0.3619
149,150,creative,10 A drum Fill a tin can with beans or rice and use it as a makeshift drum,a drum fill a tin can with beans or rice and use it as a makeshift drum,tin can,tin can,1.6378
150,151,creative,1 Turn a tin can into a DIY birdhouse by cutting a hole in the side attaching a small piece of wood as a perch and decorating the outside with paint or stickers,turn a tin can into a diy birdhouse by cutting a hole in the side attaching a small piece of wood as a perch and decorating the outside with paint or stickers,tin can,tin can,0.36219
151,152,creative,2 Use tin cans as planters for small herbs or succulents by filling them with soil and adding a drainage hole in the bottom,use tin cans as planters for small herbs or succulents by filling them with soil and adding a drainage hole in the bottom,tin can,tin can,0.35824999999999996
152,153,creative,3 Create a DIY lantern by punching holes in the sides of a tin can and placing a tea light inside The light will shine through the holes and create a beautiful pattern,create a diy lantern by punching holes in the sides of a tin can and placing a tea light inside the light will shine through the holes and create a beautiful pattern,tin can,tin can,1.63809
153,154,creative,4 Use tin cans as storage containers for small items like pens pencils or craft supplies,use tin cans as storage containers for small items like pens pencils or craft supplies,tin can,tin can,0.36175
154,155,creative,5 Cut off the top and bottom of the tin can flatten it out and use it as a piece of metal for crafting or jewelrymaking,cut off the top and bottom of the tin can flatten it out and use it as a piece of metal for crafting or jewelrymaking,tin can,tin can,1.63841
155,156,creative,6 Create a DIY wind chime by hanging several tin cans of different sizes from a piece of string or wire,create a diy wind chime by hanging several tin cans of different sizes from a piece of string or wire,tin can,tin can,1.6377199999999998
156,157,creative,7 Turn a tin can into a DIY drum by stretching a piece of fabric over the top and securing it with an elastic band,turn a tin can into a diy drum by stretching a piece of fabric over the top and securing it with an elastic band,tin can,tin can,0.3608
157,158,creative,8 Use tin cans as molds for homemade candles or soap by pouring the melted wax or soap into the can and allowing it to cool,use tin cans as molds for homemade candles or soap by pouring the melted wax or soap into the can and allowing it to cool,tin can,tin can,1.63771
158,159,creative,9 Create a DIY pinhole camera by making a small hole in the side of a tin can and using it as a camera body,create a diy pinhole camera by making a small hole in the side of a tin can and using it as a camera body,tin can,tin can,0.36329999999999996
159,160,creative,10 Use tin cans as weights for a DIY workout routine by filling them with sand or gravel and using them as dumbbells,use tin cans as weights for a diy workout routine by filling them with sand or gravel and using them as dumbbells,tin can,tin can,0.36219
160,161,creative,1 Plant holder Cut the top off a tin can and use it to hold small plants or herbs,plant holder cut the top off a tin can and use it to hold small plants or herbs,tin can,tin can,0.3617
161,162,creative,2 Pencil holder Use a tin can to store your pencils pens and other stationery items,pencil holder use a tin can to store your pencils pens and other stationery items,tin can,tin can,1.69334
162,163,creative,3 Candle holder Create a cozy atmosphere by placing candles inside tin cans,candle holder create a cozy atmosphere by placing candles inside tin cans,tin can,tin can,1.6377199999999998
163,164,creative,4 Coin bank Use a tin can as a DIY piggy bank to save your coins,coin bank use a tin can as a diy piggy bank to save your coins,tin can,tin can,0.31318
