...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_GloVe_c_m,SemDis_MEAN,SemDis_factor
12,13,creative,3 Make a fork plant marker by labeling herb or garden plants with a Sharpie and sticking the fork into the soil,make a fork plant marker by labeling herb or garden plants with a sharpie and sticking the fork into the soil,fork,fork,1.20709,0.92313,1.0748,0.9678599999999999,1.05885,1.04635,0.00939
13,14,creative,4 Use a fork to create textured patterns in dough or pastry by pressing the prongs into the surface,use a fork to create textured patterns in dough or pastry by pressing the prongs into the surface,fork,fork,0.9389,1.08062,0.9649,0.9678599999999999,1.05892,1.00224,-0.00945
14,15,creative,5 Turn a fork into a DIY stylus by wrapping the handle in aluminum foil and using it on a touch screen,turn a fork into a diy stylus by wrapping the handle in aluminum foil and using it on a touch screen,fork,fork,1.05196,1.11046,0.91984,0.9678599999999999,0.94114,0.99825,-0.01849
15,16,creative,6 Create a unique wind chime by hanging multiple forks from a tree or porch and letting them clink together in the wind,create a unique wind chime by hanging multiple forks from a tree or porch and letting them clink together in the wind,fork,fork,0.95957,1.02441,1.0187,0.9678599999999999,1.05905,1.00592,0.00154
16,17,creative,7 Use a fork as a tool for painting small details or textures in artwork or crafts,use a fork as a tool for painting small details or textures in artwork or crafts,fork,fork,1.02215,0.94915,0.95697,0.96785,0.94114,0.96745,-0.00732
17,18,creative,8 Turn a fork into a jewelry holder by wrapping string around the prongs and hanging earrings or necklaces from it,turn a fork into a jewelry holder by wrapping string around the prongs and hanging earrings or necklaces from it,fork,fork,0.94139,1.01253,0.92757,0.9678599999999999,0.94106,0.95808,-0.01265
18,19,creative,9 Use a fork to create a fun pattern in mashed potatoes or other pureed foods on your plate,use a fork to create a fun pattern in mashed potatoes or other pureed foods on your plate,fork,fork,0.96967,0.9127,0.95428,0.9678599999999999,1.05887,0.97268,-0.00841
19,20,creative,10 Turn a fork into a phone stand by bending the prongs slightly and resting the phone against them,turn a fork into a phone stand by bending the prongs slightly and resting the phone against them,fork,fork,1.12135,0.96717,1.03674,0.9678599999999999,0.94114,1.00685,0.00539
20,21,creative,1 Use a fork to aerate soil in your garden,use a fork to aerate soil in your garden,fork,fork,1.03816,0.95424,0.85097,0.96784,1.05875,0.97399,-0.03027
21,22,creative,2 Use a fork to create a textured design in clay or pottery,use a fork to create a textured design in clay or pottery,fork,fork,1.01411,0.8882,1.08763,0.96805,0.94119,0.97984,0.01893
22,23,creative,3 Use a fork as a makeshift hair accessory or hairpin,use a fork as a makeshift hair accessory or hairpin,fork,fork,0.88933,0.9405,1.06907,0.96254,0.94118,0.96052,0.01638
23,24,creative,4 Use a fork to create a unique pattern in paint as a DIY art project,use a fork to create a unique pattern in paint as a diy art project,fork,fork,0.89173,1.02644,0.99701,0.96785,1.0588,0.98837,-0.00123
24,25,creative,5 Use a fork to hold a candle in place on a windy day,use a fork to hold a candle in place on a windy day,fork,fork,0.88774,0.88998,0.95075,0.9678599999999999,1.05885,0.95104,-0.00693
25,26,creative,6 Use a fork to cut cheese or soft fruits like kiwi,use a fork to cut cheese or soft fruits like kiwi,fork,fork,0.86665,1.06308,1.05911,0.96745,1.05857,1.00297,0.01021
26,27,creative,7 Use a fork to pull apart meat or shred cooked vegetables,use a fork to pull apart meat or shred cooked vegetables,fork,fork,0.96128,1.09459,0.87486,0.96433,1.05861,0.99073,-0.02752
27,28,creative,8 Use a fork to make a unique presentation for appetizers or hors d'oeuvres,use a fork to make a unique presentation for appetizers or hors doeuvres,fork,fork,0.9129700000000001,0.95414,1.09291,0.96765,1.05966,0.99747,0.01805
28,29,creative,9 Use a fork to make tiny holes in cookies or bread dough for a decorative effect,use a fork to make tiny holes in cookies or bread dough for a decorative effect,fork,fork,0.9313,0.92359,0.92955,0.9678599999999999,0.94119,0.9387,-0.01012
29,30,creative,10 Use a fork as a percussion instrument for making music or sound effects,use a fork as a percussion instrument for making music or sound effects,fork,fork,0.9293,0.997,0.89832,0.96792,0.94116,0.94674,-0.0176
30,31,creative,1 Use the tines of a fork to create textured patterns in clay or playdough,use the tines of a fork to create textured patterns in clay or playdough,fork,fork,0.9455,0.88856,1.06358,0.96799,0.94116,0.96136,0.01575
31,32,creative,2 Bend the tines and use a fork as a makeshift hair comb or pick,bend the tines and use a fork as a makeshift hair comb or pick,fork,fork,1.06072,0.94289,1.07458,0.9678599999999999,0.94112,0.99743,0.01431
32,33,creative,3 Use two forks to create a miniature catapult launching small objects across the room,use two forks to create a miniature catapult launching small objects across the room,fork,fork,0.91447,0.90045,0.96014,0.96791,0.94113,0.93682,-0.00348
33,34,creative,4 Stick a fork into the ground to serve as a plant marker or support,stick a fork into the ground to serve as a plant marker or support,fork,fork,0.91962,1.03552,1.07928,0.9678599999999999,1.0589,1.01224,0.01359
34,35,creative,5 Attach a fork to a wooden rod to make a unique wind chime,attach a fork to a wooden rod to make a unique wind chime,fork,fork,1.11378,1.05271,1.10991,0.96785,0.94115,1.03708,0.01753
35,36,creative,6 Use the tines of a fork as a stencil to create artwork or prints,use the tines of a fork as a stencil to create artwork or prints,fork,fork,1.01193,1.01356,0.94888,0.96783,1.0588899999999999,1.00022,-0.0125
36,37,creative,7 Cut off the handle of a fork and use it as a unique keychain or zipper pull,cut off the handle of a fork and use it as a unique keychain or zipper pull,fork,fork,1.06077,0.89442,0.92777,0.9678599999999999,1.05852,0.98187,-0.01487
37,38,creative,8 Stick a fork into a cork to make a fun and functional DIY drink stirrer,stick a fork into a cork to make a fun and functional diy drink stirrer,fork,fork,0.91177,1.15923,1.07323,0.96803,1.05893,1.03424,0.0099
38,39,creative,9 Use a fork to scrunch up paper for an interesting textured effect,use a fork to scrunch up paper for an interesting textured effect,fork,fork,0.90477,1.1507100000000001,0.91972,0.96787,1.05869,1.00035,-0.01885
39,40,creative,10 Create a makeshift easel by balancing a fork on top of a mug or glass,create a makeshift easel by balancing a fork on top of a mug or glass,fork,fork,0.9020900000000001,0.94416,1.02207,0.96785,1.05887,0.97901,0.0051
40,41,creative,1 Use a fork as a makeshift hairbrush to comb through knots,use a fork as a makeshift hairbrush to comb through knots,fork,fork,0.92407,1.08671,0.92757,0.9679,0.94103,0.96946,-0.01391
41,42,creative,2 Turn a fork into a miniature rake for a small garden or potted plant,turn a fork into a miniature rake for a small garden or potted plant,fork,fork,1.20449,1.09867,1.0231,0.9678599999999999,0.94127,1.04708,-0.00175
42,43,creative,3 Use a fork to decorate a cake or pie by creating unique designs or patterns in the frosting,use a fork to decorate a cake or pie by creating unique designs or patterns in the frosting,fork,fork,1.10465,0.89052,0.97679,0.96774,0.94115,0.97617,-0.00396
43,44,creative,4 Use a fork to create intricate patterns in clay or PlayDoh,use a fork to create intricate patterns in clay or playdoh,fork,fork,0.92096,0.88793,1.07673,0.96845,1.05915,0.98264,0.01634
44,45,creative,5 Use a fork to fish small items out of narrow crevices or cracks,use a fork to fish small items out of narrow crevices or cracks,fork,fork,0.9373400000000001,1.02927,1.08075,0.96792,1.0588,1.01482,0.01365
45,46,creative,6 Use a fork to create string art by wrapping thread around the tines and pulling tight,use a fork to create string art by wrapping thread around the tines and pulling tight,fork,fork,1.08861,1.05528,0.92098,0.9678599999999999,0.94059,0.99466,-0.01779
46,47,creative,7 Use a fork as a gentle massage tool by running the tines over sore muscles,use a fork as a gentle massage tool by running the tines over sore muscles,fork,fork,0.91397,0.94276,1.02926,0.96789,1.05875,0.98253,0.00626
47,48,creative,8 Use a fork to hold a small candle upright in a candle holder,use a fork to hold a small candle upright in a candle holder,fork,fork,0.91922,1.09307,0.98695,0.9679,0.94113,0.98165,-0.00271
48,49,creative,9 Use a fork as an emergency screwdriver by using the tines to turn screws,use a fork as an emergency screwdriver by using the tines to turn screws,fork,fork,1.02445,1.11012,1.08662,0.9678599999999999,1.05904,1.04962,0.01122
49,50,creative,10 Use a fork as a fun percussion instrument by tapping it against different surfaces to create different sounds,use a fork as a fun percussion instrument by tapping it against different surfaces to create different sounds,fork,fork,1.03676,0.86362,1.10608,0.96783,1.05877,1.00661,0.02006
50,51,creative,1 Use a fork to create unique patterns and designs in clay playdough or paint,use a fork to create unique patterns and designs in clay playdough or paint,fork,fork,1.05624,0.88073,1.07332,0.96799,0.9411,0.98388,0.01553
51,52,creative,2 Bend the tines of a fork to create a DIY hair accessory,bend the tines of a fork to create a diy hair accessory,fork,fork,1.10208,1.09708,1.00265,0.9678599999999999,1.06075,1.04608,-0.006
52,53,creative,3 Use a fork to hold a book open while reading,use a fork to hold a book open while reading,fork,fork,0.88811,1.11525,1.0422,0.96813,1.05903,1.01454,0.00547
53,54,creative,4 Use a fork to create a unique texture on a cake or other baked goods,use a fork to create a unique texture on a cake or other baked goods,fork,fork,0.89749,1.11489,0.92783,0.9678599999999999,1.05871,0.99336,-0.01638
54,55,creative,5 Use the handle of a fork to create a miniature fairy garden,use the handle of a fork to create a miniature fairy garden,fork,fork,1.04461,0.88917,1.06275,0.96789,1.05886,1.00466,0.01113
55,56,creative,6 Create a makeshift grill by hanging a fork over an open flame and cooking small items like vegetables or marshmallows,create a makeshift grill by hanging a fork over an open flame and cooking small items like vegetables or marshmallows,fork,fork,0.9326099999999999,1.12007,1.05496,0.9678599999999999,0.94114,1.00333,0.00931
56,57,creative,7 Bend a fork into a hook shape and use it to hang jewelry or other small items,bend a fork into a hook shape and use it to hang jewelry or other small items,fork,fork,0.88542,1.11044,1.06416,0.9678599999999999,0.94115,0.99381,0.01221
57,58,creative,8 Use a fork to create a DIY back scratcher,use a fork to create a diy back scratcher,fork,fork,1.14135,0.91964,0.80897,0.96837,0.94137,0.95594,-0.03708
58,59,creative,9 Use a fork to mix up ingredients for a DIY face mask,use a fork to mix up ingredients for a diy face mask,fork,fork,1.1756,0.91899,1.0888,0.96795,0.94124,1.01852,0.01521
59,60,creative,10 Bend the tines of a fork to create a unique wall decoration,bend the tines of a fork to create a unique wall decoration,fork,fork,1.12379,1.02459,1.17869,0.9678599999999999,0.94181,1.04735,0.03095
60,61,creative,1 Use the tines of the fork to create a unique pattern in clay or dough,use the tines of the fork to create a unique pattern in clay or dough,fork,fork,0.88709,0.88928,0.91113,0.96785,0.94127,0.91932,-0.01197
61,62,creative,2 Use a fork to make decorative petals for a cake or pastry,use a fork to make decorative petals for a cake or pastry,fork,fork,1.10229,0.99014,1.07393,0.96787,0.94207,1.01526,0.0123
62,63,creative,3 Use the handle of the fork as a makeshift stylus for drawing or writing on a touchscreen device,use the handle of the fork as a makeshift stylus for drawing or writing on a touchscreen device,fork,fork,1.04521,0.90072,0.94083,0.96787,0.94114,0.95915,-0.00979
63,64,creative,4 Use the tongs of the fork to retrieve items from a hardtoreach place,use the tongs of the fork to retrieve items from a hardtoreach place,fork,fork,1.09977,0.97421,1.07917,0.96785,0.94111,1.01242,0.01371
64,65,creative,5 Use a fork to straighten out bent or twisted wires,use a fork to straighten out bent or twisted wires,fork,fork,0.87975,0.89562,0.8429599999999999,0.96755,0.94194,0.90556,-0.02491
65,66,creative,6 Use the prongs of the fork to create texture on a piece of artwork or craft project,use the prongs of the fork to create texture on a piece of artwork or craft project,fork,fork,1.01411,0.92861,0.87909,0.9678599999999999,0.94115,0.94616,-0.02146
66,67,creative,7 Use a fork to aerate soil before planting seeds in a garden,use a fork to aerate soil before planting seeds in a garden,fork,fork,0.7883,1.01173,0.89894,0.96775,0.94114,0.92157,-0.01497
67,68,creative,8 Use the handle of the fork to create a makeshift hairbrush,use the handle of the fork to create a makeshift hairbrush,fork,fork,0.92855,0.88932,0.93515,0.96791,1.05884,0.95595,-0.01069
68,69,creative,9 Use the tines of the fork to create a musical instrument such as a thumb piano or kalimba,use the tines of the fork to create a musical instrument such as a thumb piano or kalimba,fork,fork,1.03316,0.94994,0.92035,0.96787,1.05886,0.98604,-0.01694
69,70,creative,10 Use a fork as a tool to measure and cut portions of food,use a fork as a tool to measure and cut portions of food,fork,fork,0.87558,0.96481,1.02008,0.96782,0.94111,0.95388,0.00724
70,71,creative,1 Using the fork as a back scratcher,using the fork as a back scratcher,fork,fork,0.93066,0.99674,0.84842,0.96526,1.05977,0.96017,-0.02973
71,72,creative,2 Using the fork to make unique patterns in pottery or clay,using the fork to make unique patterns in pottery or clay,fork,fork,1.0213700000000001,0.89883,0.98151,0.96746,0.94108,0.96205,-0.00159
72,73,creative,3 Using the fork to hold up a small plant stem in a garden,using the fork to hold up a small plant stem in a garden,fork,fork,1.08268,1.03091,1.095,0.9678599999999999,0.94114,1.02352,0.01581
73,74,creative,4 Using the fork as a tool to help rethread elastic through fabric,using the fork as a tool to help rethread elastic through fabric,fork,fork,0.95262,0.93392,0.83664,0.96817,1.05121,0.94851,-0.03063
74,75,creative,5 Using the tines of the fork to make a small decorative fence around a miniature garden,using the tines of the fork to make a small decorative fence around a miniature garden,fork,fork,0.8598600000000001,0.88613,0.93452,0.96787,0.94114,0.9179,-0.00692
75,76,creative,6 Using the fork as a tool for cake decorating,using the fork as a tool for cake decorating,fork,fork,0.89989,0.87393,0.93747,0.96849,0.94084,0.92412,-0.00685
76,77,creative,7 Using the fork as a makeshift screwdriver for small tasks,using the fork as a makeshift screwdriver for small tasks,fork,fork,1.07387,1.11053,0.9206799999999999,0.96777,0.94114,1.0028,-0.01878
77,78,creative,8 Using the fork as a tool for carving intricate designs on a pumpkin,using the fork as a tool for carving intricate designs on a pumpkin,fork,fork,0.90517,0.89603,0.9234,0.9678599999999999,0.9487,0.92823,-0.01031
78,79,creative,9 Using the fork as a tool to remove small stones or debris from a horse's hooves,using the fork as a tool to remove small stones or debris from a horses hooves,fork,fork,1.11444,1.01028,0.89318,0.9678599999999999,0.94114,0.98538,-0.02261
79,80,creative,10 Using the fork to create a unique texture in a painting or drawing,using the fork to create a unique texture in a painting or drawing,fork,fork,0.9192400000000001,1.10938,0.88431,0.96788,1.05867,0.9879,-0.02494
80,81,creative,1 Use a fork as a hair accessory by weaving it through a braid or updo for a quirky touch,use a fork as a hair accessory by weaving it through a braid or updo for a quirky touch,fork,fork,1.10416,1.05486,1.07332,0.9678599999999999,0.94115,1.02827,0.01075
81,82,creative,2 Fashion a fork into a mini easel by propping up a small canvas or picture frame on its prongs,fashion a fork into a mini easel by propping up a small canvas or picture frame on its prongs,fork,fork,0.9079699999999999,1.04144,1.14544,0.96787,1.05886,1.02432,0.02622
82,83,creative,3 Use a fork as a bookmark by slipping its tines between the pages of your favorite book,use a fork as a bookmark by slipping its tines between the pages of your favorite book,fork,fork,0.98825,0.89051,1.0135,0.96785,0.94141,0.9603,0.00534
83,84,creative,4 Turn a fork into a unique plant marker by bending its prongs and labeling each one with the name of a different herb or flower,turn a fork into a unique plant marker by bending its prongs and labeling each one with the name of a different herb or flower,fork,fork,1.19656,0.97187,0.98893,0.9678599999999999,1.05886,1.03682,-0.00773
84,85,creative,5 Use forks as handles for a homemade costume with a futuristic or robotinspired theme,use forks as handles for a homemade costume with a futuristic or robotinspired theme,fork,fork,0.93328,1.03834,0.92514,0.96778,0.94121,0.96115,-0.01352
85,86,creative,6 Transform a fork into a mini harp by attaching rubber bands to each of its prongs,transform a fork into a mini harp by attaching rubber bands to each of its prongs,fork,fork,0.90401,1.10672,0.89328,0.96787,0.94111,0.9626,-0.02045
86,87,creative,7 Set up a mini catapult by bending a fork and using it to launch small marshmallows or grapes across the room,set up a mini catapult by bending a fork and using it to launch small marshmallows or grapes across the room,fork,fork,1.05984,0.90152,0.96761,0.9678599999999999,0.94115,0.9676,-0.00503
87,88,creative,8 Use forks as impromptu knitting needles with the rounded handles providing a comfortable grip,use forks as impromptu knitting needles with the rounded handles providing a comfortable grip,fork,fork,0.98226,0.88814,1.03826,0.96787,0.94818,0.96494,0.01007
88,89,creative,9 Fashion a fork into a stylish paper clip or memo holder by bending its prongs to hold a small note or photo upright,fashion a fork into a stylish paper clip or memo holder by bending its prongs to hold a small note or photo upright,fork,fork,1.07102,0.98997,1.11717,0.9678599999999999,0.9415,1.0175,0.02113
89,90,creative,10 Increase your grip strength with a DIY fork workout by squeezing and releasing the prongs repeatedly to exercise your fingers,increase your grip strength with a diy fork workout by squeezing and releasing the prongs repeatedly to exercise your fingers,fork,fork,1.18042,0.89943,1.05585,0.96474,1.05885,1.03186,0.00663
90,91,creative,1 As a miniature picket fence for displaying small plants or decorative items,as a miniature picket fence for displaying small plants or decorative items,fork,fork,0.92269,0.955,1.03184,0.96576,1.05885,0.98683,0.00614
91,92,creative,2 To create textured designs in clay or PlayDoh,to create textured designs in clay or playdoh,fork,fork,1.07468,0.91745,0.91445,0.97115,1.05836,0.98722,-0.01793
92,93,creative,3 As a makeshift microphone for karaoke sessions,as a makeshift microphone for karaoke sessions,fork,fork,0.90342,0.88846,1.08438,0.96849,0.94109,0.95717,0.02058
93,94,creative,4 To create interesting patterns in frosting on cakes or cupcakes,to create interesting patterns in frosting on cakes or cupcakes,fork,fork,0.94812,0.99435,1.01697,0.96769,1.05867,0.99716,0.0021
94,95,creative,5 As a tool for escaping from a locked car by using it to pull up on the lock or unlock button,as a tool for escaping from a locked car by using it to pull up on the lock or unlock button,fork,fork,1.10011,1.01038,0.97121,0.9678599999999999,0.94113,0.99814,-0.00754
95,96,creative,6 As a tool for creating unique prints in paint or ink,as a tool for creating unique prints in paint or ink,fork,fork,1.04492,0.89088,0.93781,0.96763,0.94639,0.95753,-0.01026
96,97,creative,7 To create a DIY apple corer by pushing it into the center of the apple and twisting,to create a diy apple corer by pushing it into the center of the apple and twisting,fork,fork,1.12855,1.00521,1.07095,0.9678599999999999,0.96026,1.02657,0.01049
97,98,creative,8 As a tool for carving intricate designs in soap or candles,as a tool for carving intricate designs in soap or candles,fork,fork,1.0678,0.95966,0.9618,0.9678599999999999,0.94106,0.97964,-0.00756
98,99,creative,9 As a makeshift knitting needle or crochet hook for smallscale projects,as a makeshift knitting needle or crochet hook for smallscale projects,fork,fork,1.06944,1.03598,1.03592,0.96658,1.05886,1.03336,0.00224
99,100,creative,10 To create decorative patterns in the soil of potted plants,to create decorative patterns in the soil of potted plants,fork,fork,0.90794,0.85356,1.01509,0.97386,1.0302,0.95613,0.00669
100,101,creative,1 Use the tines of a fork to create textured patterns in clay or other crafting materials,use the tines of a fork to create textured patterns in clay or other crafting materials,fork,fork,1.00161,1.10185,1.07315,0.96809,1.05885,1.04071,0.00934
101,102,creative,2 Use a fork to separate strands of tangled jewelry or chains,use a fork to separate strands of tangled jewelry or chains,fork,fork,0.8873800000000001,0.93166,1.10225,0.96854,0.94587,0.96714,0.02325
102,103,creative,3 Use a fork as a mini barbecue grill to cook small items like shrimp or vegetables,use a fork as a mini barbecue grill to cook small items like shrimp or vegetables,fork,fork,1.09929,1.02058,1.08587,0.9678599999999999,1.05886,1.04649,0.01153
103,104,creative,4 Use the tines of a fork to create a decorative pattern on the top of a cake or pie crust,use the tines of a fork to create a decorative pattern on the top of a cake or pie crust,fork,fork,1.10378,0.88993,0.92686,0.9678599999999999,1.05886,0.98946,-0.01582
104,105,creative,5 Use a fork to make holes in the soil for planting seeds,use a fork to make holes in the soil for planting seeds,fork,fork,0.98781,0.8995,1.09142,0.96804,1.05888,1.00113,0.0175
105,106,creative,6 Use a fork to create mini hair curlers by wrapping small sections of hair around the tines and securing with bobby pins,use a fork to create mini hair curlers by wrapping small sections of hair around the tines and securing with bobby pins,fork,fork,0.89841,0.88959,0.92688,0.9678599999999999,1.05879,0.94831,-0.01166
106,107,creative,7 Use a fork to mash boiled potatoes before making mashed potatoes,use a fork to mash boiled potatoes before making mashed potatoes,fork,fork,1.13923,0.89966,0.93624,0.94938,0.93898,0.9727,-0.01387
107,108,creative,8 Use a fork as a makeshift lock pick in case of emergency,use a fork as a makeshift lock pick in case of emergency,fork,fork,1.03708,0.91919,1.08824,0.9678,1.05886,1.01423,0.01545
108,109,creative,9 Use a fork to make creative food sculptures for a party or special event,use a fork to make creative food sculptures for a party or special event,fork,fork,1.14283,0.89363,0.9138,0.96788,1.05887,0.9954,-0.01916
109,110,creative,10 Use a fork to mix and fluff up soil while tending to indoor plants,use a fork to mix and fluff up soil while tending to indoor plants,fork,fork,0.7979499999999999,0.96743,0.90947,0.96787,0.94114,0.91677,-0.01219
110,111,creative,1 Use a fork as a makeshift hair accessory by using the tines to secure a small bun or braid,use a fork as a makeshift hair accessory by using the tines to secure a small bun or braid,fork,fork,0.89988,1.05756,0.9321200000000001,0.96787,1.05886,0.98326,-0.01437
111,112,creative,2 Roll a piece of clay or dough over the tines of a fork to create a textured pattern,roll a piece of clay or dough over the tines of a fork to create a textured pattern,fork,fork,0.9113,0.88554,1.06809,0.9678599999999999,0.94114,0.95479,0.01735
112,113,creative,3 Use a fork to mix together a salad or pasta dish,use a fork to mix together a salad or pasta dish,fork,fork,1.08241,0.91003,1.07396,0.96827,0.94079,0.99509,0.01451
113,114,creative,4 Turn a fork into a small container by bending the tines together to create sides and a base,turn a fork into a small container by bending the tines together to create sides and a base,fork,fork,1.13333,0.7873600000000001,0.8526400000000001,0.9678599999999999,0.94093,0.93642,-0.02579
114,115,creative,5 Use a fork as a plant marker by writing the name of the plant on the handle with a permanent marker,use a fork as a plant marker by writing the name of the plant on the handle with a permanent marker,fork,fork,1.06792,1.10608,1.06442,0.9678599999999999,0.94113,1.02948,0.00867
115,116,creative,6 Create a fork sculpture by bending and twisting the tines into interesting shapes,create a fork sculpture by bending and twisting the tines into interesting shapes,fork,fork,0.81109,0.8343,0.91457,0.96783,1.03229,0.91202,-0.01047
116,117,creative,7 Use a fork to add texture to a painting by dragging the tines through wet paint,use a fork to add texture to a painting by dragging the tines through wet paint,fork,fork,1.06111,0.82573,1.0742,0.9678599999999999,1.05806,0.99739,0.01437
117,118,creative,8 Use a fork as a tool to help thread needles by inserting the thread through the tines,use a fork as a tool to help thread needles by inserting the thread through the tines,fork,fork,0.91988,1.20834,0.92701,0.9678599999999999,1.05934,1.01649,-0.01905
118,119,creative,9 Use a fork to hold open a book while reading to keep the pages from closing,use a fork to hold open a book while reading to keep the pages from closing,fork,fork,0.95853,1.11873,1.02762,0.96787,1.05891,1.02633,0.0012
119,120,creative,10 Bundle small items like pencils or utensils together by tying them to a fork with a piece of ribbon or string,bundle small items like pencils or utensils together by tying them to a fork with a piece of ribbon or string,fork,fork,1.08724,0.86313,1.11303,0.9678599999999999,1.05886,1.01802,0.02036
120,121,creative,1 Use a fork to create texture and design in clay or playdough,use a fork to create texture and design in clay or playdough,fork,fork,1.03209,0.88991,1.0832600000000001,0.96757,1.05871,1.00631,0.01523
121,122,creative,2 Use a fork to make mini marshmallow roasting sticks for indoor s'mores,use a fork to make mini marshmallow roasting sticks for indoor smores,fork,fork,1.1213899999999999,1.10855,0.88905,0.96777,0.95183,1.00772,-0.02591
122,123,creative,3 Use a fork to create a makeshift guitar by running a finger along the tines,use a fork to create a makeshift guitar by running a finger along the tines,fork,fork,0.90772,0.94277,1.10229,0.9678599999999999,1.05886,0.9959,0.02021
123,124,creative,4 Use a fork as a hair accessory by bending the tines to hold hair in place,use a fork as a hair accessory by bending the tines to hold hair in place,fork,fork,1.10716,1.03353,1.07037,0.9678599999999999,0.94089,1.02396,0.0106
124,125,creative,5 Use a fork as a back scratcher,use a fork as a back scratcher,fork,fork,0.94523,0.90944,0.84926,0.96834,1.06003,0.94646,-0.02773
125,126,creative,6 Use a fork to anchor small plants or herbs in a garden bed,use a fork to anchor small plants or herbs in a garden bed,fork,fork,1.13089,0.9116,0.99471,0.9678599999999999,0.94114,0.98924,-0.00155
126,127,creative,7 Use a fork to skewer small appetizers for party trays,use a fork to skewer small appetizers for party trays,fork,fork,1.01351,1.03129,1.07524,0.96753,0.94264,1.00604,0.0134
127,128,creative,8 Use a fork to create a DIY stencil by tracing along the tines onto paper or fabric,use a fork to create a diy stencil by tracing along the tines onto paper or fabric,fork,fork,1.0312,1.01782,1.06892,0.9678599999999999,1.05877,1.02891,0.00976
128,129,creative,9 Use a fork to create a textured pattern on a painted wall by lightly dragging the tines,use a fork to create a textured pattern on a painted wall by lightly dragging the tines,fork,fork,0.88713,0.99021,0.91472,0.9678599999999999,0.9412,0.94022,-0.0135
129,130,creative,10 Use a fork to clean hardtoreach spots in a keyboard or other electronic device,use a fork to clean hardtoreach spots in a keyboard or other electronic device,fork,fork,0.99178,1.12917,0.94442,0.96781,0.94113,0.99486,-0.01303
130,131,creative,1 Use fork tines to make marks in clay when sculpting,use fork tines to make marks in clay when sculpting,fork,fork,1.19325,1.08454,0.96436,0.96852,1.05987,1.05411,-0.01475
131,132,creative,2 Create a unique piece of jewelry by bending the tines of a fork into a bracelet or necklace,create a unique piece of jewelry by bending the tines of a fork into a bracelet or necklace,fork,fork,1.10775,1.06363,1.05738,0.9678599999999999,0.9406,1.02744,0.00747
132,133,creative,3 Use a fork to hold down small food items while slicing them thinly with a knife,use a fork to hold down small food items while slicing them thinly with a knife,fork,fork,0.92808,1.04445,1.09816,0.9678599999999999,1.0588899999999999,1.01949,0.0168
