...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_GloVe_c_m,SemDis_MEAN,SemDis_factor
11,12,creative,2 Stack cans together to create a DIY goal post for backyard football,stack cans together to create a diy goal post for backyard football,tin can,tin can,0.84688,1.14067,0.96694,0.80154,1.63775,1.07876,0.00851
12,13,creative,3 Fill cans with soil and use them to grow small plants like herbs on a windowsill,fill cans with soil and use them to grow small plants like herbs on a windowsill,tin can,tin can,0.84769,1.03443,1.02249,0.80095,1.6377000000000002,1.06865,0.00377
13,14,creative,4 Use a can as a container for pens and pencils on a desk,use a can as a container for pens and pencils on a desk,tin can,tin can,1.14812,0.94768,1.05518,0.80094,0.41132,0.87265,-0.00146
14,15,creative,5 Use can tops to create simple homemade wind chimes,use can tops to create simple homemade wind chimes,tin can,tin can,1.05237,1.02213,1.10163,0.80154,1.46272,1.08808,0.00627
15,16,creative,6 Attach a string to a can and use it to play a game of tin can telephone with a friend,attach a string to a can and use it to play a game of tin can telephone with a friend,tin can,tin can,1.03303,1.03589,0.91968,0.80093,0.36182000000000003,0.83027,-9.5e-4
16,17,creative,7 Use a can to make homemade candle holders  place a candle inside and decorate with patterned tape or paint,use a can to make homemade candle holders place a candle inside and decorate with patterned tape or paint,tin can,tin can,1.06866,0.94223,1.03027,0.80093,1.63769,1.09596,1.5e-4
17,18,creative,8 Cut off the bottom of a can and use it to hold paint for small touchup jobs,cut off the bottom of a can and use it to hold paint for small touchup jobs,tin can,tin can,0.8225,0.93669,0.94355,0.80093,0.35343,0.77142,-0.00779
18,19,creative,9 Create a DIY pencil holder by painting and decorating a can and attaching it to a piece of wood for stability,create a diy pencil holder by painting and decorating a can and attaching it to a piece of wood for stability,tin can,tin can,1.1504,0.96346,1.01481,0.80093,0.40073000000000003,0.86607,-0.00165
19,20,creative,10 Turn a can into a drum  attach a balloon or drum head to the end and use drumsticks to play,turn a can into a drum attach a balloon or drum head to the end and use drumsticks to play,tin can,tin can,0.93103,1.03903,1.01248,0.80093,1.6380599999999998,1.08431,0.00439
20,21,creative,1 A DIY pencil holder  spraypaint the can and decorate with stickers glitter or paint to make it fun and colorful,a diy pencil holder spraypaint the can and decorate with stickers glitter or paint to make it fun and colorful,tin can,tin can,0.84617,0.97571,0.95923,0.80094,0.36219,0.78885,-0.00484
21,22,creative,2 A mini herb garden  drill holes into the bottom for drainage fill with soil and plant herbs in it,a mini herb garden drill holes into the bottom for drainage fill with soil and plant herbs in it,tin can,tin can,1.1605699999999999,1.0427,1.01855,0.80093,1.63716,1.13198,0.00649
22,23,creative,3 A birdhouse  paint and decorate the exterior add a little roof on top and hang from a tree in your garden,a birdhouse paint and decorate the exterior add a little roof on top and hang from a tree in your garden,tin can,tin can,1.05894,0.96348,1.01459,0.80093,0.36219999999999997,0.84003,-0.00244
23,24,creative,4 A desk organizer  use different sized cans and glue them together to make a unique desk organizer for paperclips pens and other small items,a desk organizer use different sized cans and glue them together to make a unique desk organizer for paperclips pens and other small items,tin can,tin can,0.86124,1.15848,1.05727,0.80093,1.63755,1.10309,0.01221
24,25,creative,5 A wind chime  punch holes into the sides of the can and hang strings of beads or bells from them,a wind chime punch holes into the sides of the can and hang strings of beads or bells from them,tin can,tin can,1.15102,1.03954,1.05464,0.80093,0.36232,0.88169,0.00388
25,26,creative,6 A cake mold  use a tin can to create a mini cake or bread loaf,a cake mold use a tin can to create a mini cake or bread loaf,tin can,tin can,1.09352,0.96812,1.05904,0.80101,1.66299,1.11694,0.00274
26,27,creative,7 A lantern  poke holes into the sides of the can and place a tealight candle inside allowing the light to shine through the holes,a lantern poke holes into the sides of the can and place a tealight candle inside allowing the light to shine through the holes,tin can,tin can,0.8437399999999999,1.07472,0.9705,0.80093,1.6455199999999999,1.06708,0.00472
27,28,creative,8 A toy drum  wrap the can in fun colored duct tape add a balloon on top and use drumsticks to play music,a toy drum wrap the can in fun colored duct tape add a balloon on top and use drumsticks to play music,tin can,tin can,1.19779,0.99183,1.01977,0.80094,1.63796,1.12966,0.00378
28,29,creative,9 A container for homemade candles  pour melted wax into the can and add a wick to make your own candles,a container for homemade candles pour melted wax into the can and add a wick to make your own candles,tin can,tin can,0.84862,0.94079,0.94251,0.80093,1.63781,1.03413,-0.004
29,30,creative,10 A game of tincan toss  paint several cans stack them and throw balls or beanbags attempting to knock them over,a game of tincan toss paint several cans stack them and throw balls or beanbags attempting to knock them over,tin can,tin can,1.15129,1.07514,0.9372199999999999,0.80093,0.36219,0.86535,0.00275
30,31,creative,1 Turn it into a reusable water bottle by creating a hole in the lid and attaching a straw,turn it into a reusable water bottle by creating a hole in the lid and attaching a straw,tin can,tin can,1.09649,0.94843,0.99055,0.80094,1.32768,1.03282,-0.00118
31,32,creative,2 Use it as a makeshift rolling pin for baking,use it as a makeshift rolling pin for baking,tin can,tin can,0.87136,1.03341,1.05567,0.80067,1.61425,1.07507,0.00475
32,33,creative,3 Cut off the top and fill with soil to make a small planter for herbs or succulents,cut off the top and fill with soil to make a small planter for herbs or succulents,tin can,tin can,1.14926,1.04376,0.93597,0.80093,1.6433200000000001,1.11465,0.0042
33,34,creative,4 Decorate and use as a pencil holder or desk organizer,decorate and use as a pencil holder or desk organizer,tin can,tin can,0.93378,0.94572,0.97064,0.80104,0.36099000000000003,0.80243,-0.00566
34,35,creative,5 Turn it into a DIY bird house by decorating and attaching a string for hanging,turn it into a diy bird house by decorating and attaching a string for hanging,tin can,tin can,1.1454900000000001,0.86141,1.04333,0.80093,0.36590999999999996,0.84341,-0.00706
35,36,creative,6 Create a DIY lantern by punching holes in the tin can and inserting a candle or light,create a diy lantern by punching holes in the tin can and inserting a candle or light,tin can,tin can,0.94063,0.91916,0.94387,0.80089,0.36294000000000004,0.7935,-0.00791
36,37,creative,7 Cut off the bottom and use as a stencil for painting or drawing,cut off the bottom and use as a stencil for painting or drawing,tin can,tin can,1.15956,0.89159,0.94424,0.80093,0.36005,0.83127,-0.00791
37,38,creative,8 Use it as a unique and rustic vase for wildflowers,use it as a unique and rustic vase for wildflowers,tin can,tin can,1.01461,1.05369,0.94149,0.8009,1.28728,1.01959,0.003
38,39,creative,9 Fill with ice and use as a makeshift cooler for drinks at a picnic or barbecue,fill with ice and use as a makeshift cooler for drinks at a picnic or barbecue,tin can,tin can,0.85017,1.03743,0.90349,0.80093,0.36240000000000006,0.79088,-0.00268
39,40,creative,10 Decorate and use as a coin bank or savings jar,decorate and use as a coin bank or savings jar,tin can,tin can,1.13423,0.98433,1.00199,0.79985,0.36368999999999996,0.85682,-0.00093000000000000005
40,41,creative,1 Convert it into a plant pot by painting and punching holes in it,convert it into a plant pot by painting and punching holes in it,tin can,tin can,0.96801,1.0683799999999999,1.01162,0.80095,1.6407699999999998,1.09795,0.00639
41,42,creative,2 Using a tin can as a makeshift amplifier for a smartphone speaker,using a tin can as a makeshift amplifier for a smartphone speaker,tin can,tin can,0.92489,0.9628099999999999,0.92443,0.80099,0.39976,0.80258,-0.00588
42,43,creative,3 Transform it into a birdhouse,transform it into a birdhouse,tin can,tin can,1.09476,0.86862,1.02475,0.78457,0.3808,0.8307,-0.00667
43,44,creative,4 Use it as a pencil or pen holder on your desk,use it as a pencil or pen holder on your desk,tin can,tin can,0.90965,1.05573,1.07187,0.80087,1.6859,1.1048,0.00699
44,45,creative,5 Making a mini oven by cutting it similarly to a camping stove,making a mini oven by cutting it similarly to a camping stove,tin can,tin can,0.93948,1.12689,0.99889,0.80095,0.36327,0.8459,0.00595
45,46,creative,6 Set it up as a vase for flowers or homemade candle holder,set it up as a vase for flowers or homemade candle holder,tin can,tin can,0.84973,0.99278,0.93836,0.80096,1.63252,1.04287,-0.00104
46,47,creative,7 Make a homemade musical instrument Tape a few pulled guitar strings on it and you have a sound,make a homemade musical instrument tape a few pulled guitar strings on it and you have a sound,tin can,tin can,0.95786,0.9475,0.94323,0.80094,0.36221000000000003,0.80235,-0.00612
47,48,creative,8 Turn it into a bird feeder or watering can,turn it into a bird feeder or watering can,tin can,tin can,1.11274,1.08421,0.99414,0.80081,0.3679,0.87196,0.0046
48,49,creative,9 Create a coin bank by painting it and adding a slit,create a coin bank by painting it and adding a slit,tin can,tin can,0.95245,0.91462,0.98921,0.8009999999999999,1.63178,1.05781,-0.00351
49,50,creative,10 Turn it into a container for your homemade jam or candy,turn it into a container for your homemade jam or candy,tin can,tin can,1.18058,1.0748,0.95411,0.80094,1.63597,1.12928,0.00676
50,51,creative,1 Create a tin can telephone for playing with friends,create a tin can telephone for playing with friends,tin can,tin can,0.85733,1.1231,1.15258,0.80071,1.64306,1.11536,0.01273
51,52,creative,2 Make a DIY tin can lantern for a cozy backyard evening,make a diy tin can lantern for a cozy backyard evening,tin can,tin can,1.12377,0.91715,0.92135,0.80036,1.6408399999999999,1.08069,-0.0039
52,53,creative,3 Turn a tin can into a miniherb garden by planting your favorite herbs inside,turn a tin can into a miniherb garden by planting your favorite herbs inside,tin can,tin can,1.16757,1.2744,0.97724,0.80105,1.63781,1.17161,0.01917
53,54,creative,4 Cut and bend a tin can into unique jewelry pieces like earrings or bracelets,cut and bend a tin can into unique jewelry pieces like earrings or bracelets,tin can,tin can,1.00849,1.0766499999999999,1.06825,0.80096,0.37122,0.86511,0.00542
54,55,creative,5 Use tin cans as weights for homemade workout equipment,use tin cans as weights for homemade workout equipment,tin can,tin can,1.14882,1.1103399999999999,1.13228,0.96272,1.63769,1.19837,0.00555
55,56,creative,6 Craft a tin can birdfeeder and watch the local birds enjoy their new snack,craft a tin can birdfeeder and watch the local birds enjoy their new snack,tin can,tin can,1.15201,1.16315,1.03744,0.80094,1.63798,1.1583,0.01411
56,57,creative,7 Use a tin can as a pencil holder for your desk,use a tin can as a pencil holder for your desk,tin can,tin can,1.03477,1.13493,0.93894,0.8004,1.68468,1.11874,0.00898
57,58,creative,8 Create a DIY tin can wind chime for an easy and affordable outdoor decoration,create a diy tin can wind chime for an easy and affordable outdoor decoration,tin can,tin can,1.15208,1.1556899999999999,0.93958,0.80108,1.6438000000000001,1.13845,0.01097
58,59,creative,9 Turn your tin cans into organizers for your garage or tool shed,turn your tin cans into organizers for your garage or tool shed,tin can,tin can,1.08773,0.80575,0.98988,0.79883,0.36224,0.80889,-0.01218
59,60,creative,10 Cut and glue tin can strips together to create a DIY tin can geometric vase,cut and glue tin can strips together to create a diy tin can geometric vase,tin can,tin can,0.90126,0.87572,1.02688,0.8013,0.7066600000000001,0.86236,-0.00761
60,61,creative,1 Turn it into a wind chime by punching holes in the sides and hanging it with string or wire,turn it into a wind chime by punching holes in the sides and hanging it with string or wire,tin can,tin can,0.84863,0.93726,1.01011,0.80093,1.63124,1.04563,-0.00236
61,62,creative,2 Paint it and use it as a brightly colored desktop pen holder,paint it and use it as a brightly colored desktop pen holder,tin can,tin can,1.07757,1.15637,1.06044,0.80094,0.34936999999999996,0.88894,0.0104
62,63,creative,3 Cut off the top wrap it in twine and use it as a planter for succulents or herbs,cut off the top wrap it in twine and use it as a planter for succulents or herbs,tin can,tin can,0.86947,0.94132,1.05147,0.80093,1.6417899999999999,1.061,-7.9e-4
63,64,creative,4 Turn it into a mini camping stove by poking holes in the sides and bottom and using it to hold a small fire,turn it into a mini camping stove by poking holes in the sides and bottom and using it to hold a small fire,tin can,tin can,1.02963,1.04293,0.99022,0.80093,1.63761,1.10026,0.00474
64,65,creative,5 Use it as a candle holder to create a rustic centerpiece for a dinner party or event,use it as a candle holder to create a rustic centerpiece for a dinner party or event,tin can,tin can,1.04128,0.96876,0.98454,0.80094,1.6377899999999999,1.08666,2.6e-4
65,66,creative,6 Punch holes in it and use it as a DIY lantern fitting a tea candle inside and letting the light shine through the holes,punch holes in it and use it as a diy lantern fitting a tea candle inside and letting the light shine through the holes,tin can,tin can,0.8512299999999999,0.96745,1.06681,0.80093,1.63692,1.06467,0.00103
66,67,creative,7 Turn it into a mini speaker for your phone by adding a speaker grille and attaching a speaker driver,turn it into a mini speaker for your phone by adding a speaker grille and attaching a speaker driver,tin can,tin can,1.10752,0.97827,1.05736,0.80093,0.34985,0.85879,-5e-5
67,68,creative,8 Create your own homemade drum set by using tin cans of different sizes as drums,create your own homemade drum set by using tin cans of different sizes as drums,tin can,tin can,1.16031,0.89186,1.05154,0.80091,1.6378300000000001,1.10849,-0.00157
68,69,creative,9 Use it as a miniature birdhouse attaching a wooden perch to the front and hanging it from a tree or porch,use it as a miniature birdhouse attaching a wooden perch to the front and hanging it from a tree or porch,tin can,tin can,1.1535199999999999,1.0352999999999999,0.99835,0.80094,0.36195999999999995,0.87001,0.00209
69,70,creative,10 Cut off the top and bottom flatten it out cut shapes out of it and use it as a unique and eyecatching gift wrap,cut off the top and bottom flatten it out cut shapes out of it and use it as a unique and eyecatching gift wrap,tin can,tin can,1.10884,1.04534,1.05757,0.80093,0.35505,0.87355,0.00397
70,71,creative,1 Decorative candle holder for indoor or outdoor use,decorative candle holder for indoor or outdoor use,tin can,tin can,1.2019199999999999,0.96442,0.99071,0.92969,0.36251999999999995,0.88985,-0.00836
71,72,creative,2 Bird feeder or birdhouse,bird feeder or birdhouse,tin can,tin can,0.93879,0.94282,1.02967,1.04417,0.51527,0.89414,-0.01581
72,73,creative,3 Planter for small plants or herbs,planter for small plants or herbs,tin can,tin can,0.85346,0.89717,1.05199,0.97443,1.6620599999999999,1.08782,-0.012070000000000001
73,74,creative,4 Utensil holder or desk organizer,utensil holder or desk organizer,tin can,tin can,1.20511,1.06352,1.0778699999999999,1.08534,0.91854,1.07008,-0.00629
74,75,creative,5 Miniature vase for small flowers or as a pencil holder,miniature vase for small flowers or as a pencil holder,tin can,tin can,0.8517,0.99676,1.01523,0.8008,1.66075,1.06505,0.00142
75,76,creative,6 DIY lantern with a tea light or LED light,diy lantern with a tea light or led light,tin can,tin can,1.08838,1.01751,0.96401,0.80364,0.33682,0.84207,-6.1e-4
76,77,creative,7 Musical instrument such as a tin can drum or shaker,musical instrument such as a tin can drum or shaker,tin can,tin can,0.79883,1.17647,1.01369,0.7944100000000001,0.36065,0.82881,0.00857
77,78,creative,8 Upcycled tin can wind chime,upcycled tin can wind chime,tin can,tin can,0.7482500000000001,0.72536,0.70105,0.91836,0.61776,0.74216,-0.03274
78,79,creative,9 Creative storage solution for small items such as screws nails or buttons,creative storage solution for small items such as screws nails or buttons,tin can,tin can,1.15205,0.86066,1.05222,0.8157,0.29898,0.83592,-0.00772
79,80,creative,10 Children's DIY project with paint or markers to create a unique pencil holder or character face,childrens diy project with paint or markers to create a unique pencil holder or character face,tin can,tin can,1.01085,0.93693,1.05315,0.80088,1.6528,1.09092,8e-5
80,81,creative,1 Turn a tin can into a mini herb garden by filling it with soil seeds and water,turn a tin can into a mini herb garden by filling it with soil seeds and water,tin can,tin can,1.0721,0.81291,0.9464,0.80094,1.63672,1.05381,-0.00983
81,82,creative,2 Create a DIY lantern by puncturing holes into the can in a decorative pattern placing a candle inside and hanging it up,create a diy lantern by puncturing holes into the can in a decorative pattern placing a candle inside and hanging it up,tin can,tin can,1.14474,1.01313,0.98128,0.80094,0.36265000000000003,0.86055,2.3e-4
82,83,creative,3 Use tin cans as rustic vases by painting them a fun color and filling them with floral arrangements,use tin cans as rustic vases by painting them a fun color and filling them with floral arrangements,tin can,tin can,1.14497,1.16716,1.05459,0.80093,1.63944,1.16142,0.01477
83,84,creative,4 Cut off the top of a tin can and turn it into a pencil holder for your desk,cut off the top of a tin can and turn it into a pencil holder for your desk,tin can,tin can,0.83925,0.94909,1.05599,0.80094,0.34384000000000003,0.79782,-0.00384
84,85,creative,5 Make unique tin can planters by gluing colorful fabric or washi tape onto the outside of the can,make unique tin can planters by gluing colorful fabric or washi tape onto the outside of the can,tin can,tin can,0.90978,0.8553999999999999,1.05809,0.8008,0.36724999999999997,0.79826,-0.00876
85,86,creative,6 Upcycle tin cans as mini drums by covering them with leather or fabric and attaching drumsticks,upcycle tin cans as mini drums by covering them with leather or fabric and attaching drumsticks,tin can,tin can,1.15686,0.82267,0.96684,0.8011900000000001,0.34630000000000005,0.81877,-0.01146
86,87,creative,7 Create a tin can telephone by punching holes in the bottom of each can running a piece of string or wire through and speaking into the can,create a tin can telephone by punching holes in the bottom of each can running a piece of string or wire through and speaking into the can,tin can,tin can,0.84564,0.87806,0.94971,0.80093,1.63795,1.02246,-0.00756
87,88,creative,8 Fill tin cans with sand or beans and use them as weights for your workout routine,fill tin cans with sand or beans and use them as weights for your workout routine,tin can,tin can,0.84874,0.96451,1.05631,0.80094,0.36219999999999997,0.80654,-0.0028
88,89,creative,9 Cut off the top and bottom of a tin can making it into a tube then place a candle and hang a wind chime,cut off the top and bottom of a tin can making it into a tube then place a candle and hang a wind chime,tin can,tin can,0.84883,1.01688,0.99618,0.80093,0.36001000000000005,0.80457,-0.00135
89,90,creative,10 Cut a tin can and turn it into a bird feeder by filling it with birdseed and hanging it up,cut a tin can and turn it into a bird feeder by filling it with birdseed and hanging it up,tin can,tin can,0.83446,1.04631,1.08165,0.80093,0.36537,0.82574,0.00267
90,91,creative,1 Tin can planters  punch holes in the bottom of the can and fill with soil and a small plant for a mini planter,tin can planters punch holes in the bottom of the can and fill with soil and a small plant for a mini planter,tin can,tin can,1.20572,1.04373,1.02782,0.80093,0.37077000000000004,0.88979,0.00382
91,92,creative,2 Tin can lantern  punch small holes in the can in a decorative pattern and place a tea light inside for a unique outdoor lantern,tin can lantern punch small holes in the can in a decorative pattern and place a tea light inside for a unique outdoor lantern,tin can,tin can,1.13644,0.95579,0.90874,0.80093,0.36214,0.83281,-0.00525
92,93,creative,3 Tin can birdhouse  drill a small hole in the can and attach it to a branch or fence for a rustic birdhouse,tin can birdhouse drill a small hole in the can and attach it to a branch or fence for a rustic birdhouse,tin can,tin can,1.14588,1.03781,1.03205,0.80093,0.36326,0.87599,0.00311
93,94,creative,4 Tin can wind chime  use different sized cans and tie them together with string or wire for a musical wind chime,tin can wind chime use different sized cans and tie them together with string or wire for a musical wind chime,tin can,tin can,0.8501,1.02379,0.93693,0.80093,1.63768,1.04989,7.9e-4
94,95,creative,5 Tin can pen holder  decorate a can with paint or washi tape and use as a desk organizer for pens and pencils,tin can pen holder decorate a can with paint or washi tape and use as a desk organizer for pens and pencils,tin can,tin can,1.14331,0.96853,1.05761,0.80093,0.36222,0.86652,-3.2e-4
95,96,creative,6 Tin can game  paint and decorate cans to use for a fun backyard game like bean bag toss or ring toss,tin can game paint and decorate cans to use for a fun backyard game like bean bag toss or ring toss,tin can,tin can,1.15122,0.88928,1.05719,0.80094,1.63781,1.10729,-0.00163
96,97,creative,7 Tin can phone  make a classic toy by connecting two cans with a string to talk to each other,tin can phone make a classic toy by connecting two cans with a string to talk to each other,tin can,tin can,0.88339,1.03923,0.98656,0.80093,1.6378,1.06958,0.00333
97,98,creative,8 Tin can vase  paint or cover a can with fabric and use as a simple vase for flowers,tin can vase paint or cover a can with fabric and use as a simple vase for flowers,tin can,tin can,0.8443,0.96219,1.03671,0.80093,0.52586,0.834,-0.00308
98,99,creative,9 Tin can drum  fill a can with beans or rice and cover with parchment paper or fabric to make a simple drum,tin can drum fill a can with beans or rice and cover with parchment paper or fabric to make a simple drum,tin can,tin can,0.84862,0.96202,1.06911,0.80093,1.63777,1.06369,7.6e-4
99,100,creative,10 Tin can ice cream maker  fill a large can with ice and rock salt and a smaller canister with ice cream ingredients Place the small can inside the larger one and roll back and forth to make homemade ice cream,tin can ice cream maker fill a large can with ice and rock salt and a smaller canister with ice cream ingredients place the small can inside the larger one and roll back and forth to make homemade ice cream,tin can,tin can,0.84866,1.04643,0.91273,0.80093,0.36219,0.79419,-0.0019
100,101,creative,1 Turn it into a lantern by punching holes into the sides and adding a candle or LED light inside,turn it into a lantern by punching holes into the sides and adding a candle or led light inside,tin can,tin can,1.06595,1.01977,1.00032,0.80092,1.64052,1.1055,0.00392
101,102,creative,2 Cut off the top and bottom to create a flowerpot,cut off the top and bottom to create a flowerpot,tin can,tin can,1.12199,0.98632,0.97064,0.8009,1.7017799999999998,1.11633,0.00169
102,103,creative,3 Use it as a desk organizer for pens and pencils,use it as a desk organizer for pens and pencils,tin can,tin can,0.8797200000000001,0.96083,0.9432,0.80094,1.6670500000000001,1.05035,-0.00249
103,104,creative,4 Cut it in half and use as a bookend,cut it in half and use as a bookend,tin can,tin can,0.81456,0.97102,0.97528,0.80091,0.30813,0.77398,-0.00505
104,105,creative,5 Create a birdhouse by cutting a hole in the side adding a perch and hanging it from a tree,create a birdhouse by cutting a hole in the side adding a perch and hanging it from a tree,tin can,tin can,1.201,0.83159,1.03601,0.80093,0.37161999999999995,0.84823,-0.0086
105,106,creative,6 Use as a portable speaker by inserting a small speaker and connecting it to your phone or computer,use as a portable speaker by inserting a small speaker and connecting it to your phone or computer,tin can,tin can,0.88801,0.97542,1.05732,0.80093,0.34638,0.81361000000000006,-0.00187
106,107,creative,7 Turn it into a drum by covering it with fabric or wrapping paper and attaching drumsticks,turn it into a drum by covering it with fabric or wrapping paper and attaching drumsticks,tin can,tin can,0.84775,0.93396,1.02088,0.80094,1.42748,1.0062,-0.0028
107,108,creative,8 Cut off the top and fill with soil to create a minigarden for herbs or succulents,cut off the top and fill with soil to create a minigarden for herbs or succulents,tin can,tin can,0.8540099999999999,1.04582,1.04856,0.80093,0.35953999999999997,0.82177,0.00185
108,109,creative,9 Create a wind chime by hanging several tin cans of different sizes and lengths from a string or wire,create a wind chime by hanging several tin cans of different sizes and lengths from a string or wire,tin can,tin can,0.84861,0.84627,1.09995,0.80089,1.63803,1.04675,-0.00527
109,110,creative,10 Use as a pencil case for art supplies,use as a pencil case for art supplies,tin can,tin can,0.85972,1.06847,1.01301,0.80194,0.31089999999999995,0.81081,0.00208
110,111,creative,1 A pencil holder or desk organizer,a pencil holder or desk organizer,tin can,tin can,0.95093,0.92421,1.01086,0.8538399999999999,0.51526,0.85102,-0.00791
111,112,creative,2 A planter for small herbs or succulents,a planter for small herbs or succulents,tin can,tin can,1.11472,1.09884,0.96836,0.82789,1.68473,1.13891,0.00688
112,113,creative,3 A makeshift candle holder or lantern,a makeshift candle holder or lantern,tin can,tin can,0.89418,1.08441,1.00676,0.8471299999999999,0.36846999999999996,0.84019,0.00103
113,114,creative,4 Cut in half to make a bird feeder,cut in half to make a bird feeder,tin can,tin can,0.93117,1.01944,0.94151,0.8008500000000001,1.6234899999999999,1.06329,0.00123
114,115,creative,5 Fill with rocks and use as a doorstop,fill with rocks and use as a doorstop,tin can,tin can,0.84833,0.90744,0.96155,0.80091,1.63617,1.03088,-0.00547
115,116,creative,6 Punch holes in the sides and use as a makeshift speaker for your phone or music player,punch holes in the sides and use as a makeshift speaker for your phone or music player,tin can,tin can,0.85856,0.96147,0.97026,0.80093,1.63762,1.04577,-0.00193
116,117,creative,7 A storage container for small tools or screws/nails,a storage container for small tools or screwsnails,tin can,tin can,1.14643,0.91286,0.95083,0.7937,1.6672500000000001,1.09421,-0.00277
117,118,creative,8 Use as a cookie cutter for uniform shaped cookies,use as a cookie cutter for uniform shaped cookies,tin can,tin can,0.9440500000000001,1.002,0.99716,0.80063,1.25781,1.00033,8.8e-4
118,119,creative,9 Cut off the top and bottom to make a tin can picture frame,cut off the top and bottom to make a tin can picture frame,tin can,tin can,1.12259,0.93894,0.99234,0.8007,1.6583,1.10257,-6.2e-4
119,120,creative,10 A makeshift drum or percussion instrument,a makeshift drum or percussion instrument,tin can,tin can,0.78777,0.88911,0.97163,1.14265,0.36140000000000005,0.83051,-0.02702
120,121,creative,1 Turn it into a birdhouse by punching holes into the side for ventilation and adding a perch,turn it into a birdhouse by punching holes into the side for ventilation and adding a perch,tin can,tin can,0.84907,0.97728,1.02397,0.80092,0.39166999999999996,0.80858,-0.00285
121,122,creative,2 Use it as a planter by painting it and filling it with soil and a small plant,use it as a planter by painting it and filling it with soil and a small plant,tin can,tin can,1.0955,0.97238,1.0587,0.80093,0.31213,0.84793,-5.5e-4
122,123,creative,3 Create a Christmas tree ornament by decorating the outside and adding a ribbon for hanging,create a christmas tree ornament by decorating the outside and adding a ribbon for hanging,tin can,tin can,1.15736,1.1608100000000001,0.96684,0.80095,1.64424,1.14604,0.01208
123,124,creative,4 Turn it into a wind chime by punching holes and attaching small bells or other trinkets to the bottom,turn it into a wind chime by punching holes and attaching small bells or other trinkets to the bottom,tin can,tin can,1.15121,0.96414,1.06079,0.80093,1.6385,1.12311,0.00292
124,125,creative,5 Use it as a pencil holder by covering it with decorative paper or fabric,use it as a pencil holder by covering it with decorative paper or fabric,tin can,tin can,0.84971,1.09013,0.98085,0.80094,0.48034,0.84039,0.0029
125,126,creative,6 Turn it into a lantern by punching holes in a pattern around the sides and adding a small candle or LED light inside,turn it into a lantern by punching holes in a pattern around the sides and adding a small candle or led light inside,tin can,tin can,1.06082,1.12297,1.02056,0.80093,1.6389200000000002,1.12884,0.01058
126,127,creative,7 Create a piggy bank by painting it and cutting a slot in the top for coins,create a piggy bank by painting it and cutting a slot in the top for coins,tin can,tin can,1.05504,0.95695,1.05037,0.80094,0.38163,0.84899,-0.00182
