...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
16,17,creative,7 Fork as a jewelry holder Hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork as a jewelry holder hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork,fork,1.05886
17,18,creative,8 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork,fork,0.94114
18,19,creative,9 Fork as a paintbrush holder Stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork as a paintbrush holder stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork,fork,1.05886
19,20,creative,10 Fork as a musical instrument Use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork as a musical instrument use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork,fork,1.05886
20,21,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
21,22,creative,2 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
22,23,creative,3 Fork as a photo holder Attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork as a photo holder attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork,fork,0.94114
23,24,creative,4 Fork as a cord organizer Wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork as a cord organizer wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork,fork,0.94114
24,25,creative,5 Fork as a keychain Attach a small keyring to the handle of a fork and use it as a quirky keychain,fork as a keychain attach a small keyring to the handle of a fork and use it as a quirky keychain,fork,fork,1.05882
25,26,creative,6 Fork as a bookmark Slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,1.05887
26,27,creative,7 Fork as a jewelry holder Hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork as a jewelry holder hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork,fork,1.05886
27,28,creative,8 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork,fork,0.94114
28,29,creative,9 Fork as a paintbrush holder Stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork as a paintbrush holder stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork,fork,1.05886
29,30,creative,10 Fork as a musical instrument Use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork as a musical instrument use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork,fork,1.05886
30,31,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
31,32,creative,2 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
32,33,creative,3 Fork as a photo holder Attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork as a photo holder attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork,fork,0.94114
33,34,creative,4 Fork as a cord organizer Wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork as a cord organizer wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork,fork,0.94114
34,35,creative,5 Fork as a keychain Attach a small keyring to the handle of a fork and use it as a quirky keychain,fork as a keychain attach a small keyring to the handle of a fork and use it as a quirky keychain,fork,fork,1.05882
35,36,creative,6 Fork as a bookmark Slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,1.05887
36,37,creative,7 Fork as a jewelry holder Hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork as a jewelry holder hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork,fork,1.05886
37,38,creative,8 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork,fork,0.94114
38,39,creative,9 Fork as a paintbrush holder Stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork as a paintbrush holder stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork,fork,1.05886
39,40,creative,10 Fork as a musical instrument Use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork as a musical instrument use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork,fork,1.05886
40,41,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
41,42,creative,2 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
42,43,creative,3 Fork as a photo holder Attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork as a photo holder attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork,fork,0.94114
43,44,creative,4 Fork as a cord organizer Wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork as a cord organizer wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork,fork,0.94114
44,45,creative,5 Fork as a keychain Attach a small keyring to the handle of a fork and use it as a quirky keychain,fork as a keychain attach a small keyring to the handle of a fork and use it as a quirky keychain,fork,fork,1.05882
45,46,creative,6 Fork as a bookmark Slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,1.05887
46,47,creative,7 Fork as a jewelry holder Hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork as a jewelry holder hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork,fork,1.05886
47,48,creative,8 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork,fork,0.94114
48,49,creative,9 Fork as a paintbrush holder Stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork as a paintbrush holder stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork,fork,1.05886
49,50,creative,10 Fork as a musical instrument Use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork as a musical instrument use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork,fork,1.05886
50,51,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
51,52,creative,2 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
52,53,creative,3 Fork as a photo holder Attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork as a photo holder attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork,fork,0.94114
53,54,creative,4 Fork as a cord organizer Wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork as a cord organizer wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork,fork,0.94114
54,55,creative,5 Fork as a keychain Attach a small keyring to the handle of a fork and use it as a quirky keychain,fork as a keychain attach a small keyring to the handle of a fork and use it as a quirky keychain,fork,fork,1.05882
55,56,creative,6 Fork as a bookmark Slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,1.05887
56,57,creative,7 Fork as a jewelry holder Hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork as a jewelry holder hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork,fork,1.05886
57,58,creative,8 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork,fork,0.94114
58,59,creative,9 Fork as a paintbrush holder Stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork as a paintbrush holder stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork,fork,1.05886
59,60,creative,10 Fork as a musical instrument Use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork as a musical instrument use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork,fork,1.05886
60,61,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
61,62,creative,2 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
62,63,creative,3 Fork as a photo holder Attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork as a photo holder attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork,fork,0.94114
63,64,creative,4 Fork as a cord organizer Wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork as a cord organizer wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork,fork,0.94114
64,65,creative,5 Fork as a keychain Attach a small keyring to the handle of a fork and use it as a quirky keychain,fork as a keychain attach a small keyring to the handle of a fork and use it as a quirky keychain,fork,fork,1.05882
65,66,creative,6 Fork as a bookmark Slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,1.05887
66,67,creative,7 Fork as a jewelry holder Hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork as a jewelry holder hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork,fork,1.05886
67,68,creative,8 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork,fork,0.94114
68,69,creative,9 Fork as a paintbrush holder Stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork as a paintbrush holder stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork,fork,1.05886
69,70,creative,10 Fork as a musical instrument Use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork as a musical instrument use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork,fork,1.05886
70,71,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
71,72,creative,2 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
72,73,creative,3 Fork as a photo holder Attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork as a photo holder attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork,fork,0.94114
73,74,creative,4 Fork as a cord organizer Wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork as a cord organizer wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork,fork,0.94114
74,75,creative,5 Fork as a keychain Attach a small keyring to the handle of a fork and use it as a quirky keychain,fork as a keychain attach a small keyring to the handle of a fork and use it as a quirky keychain,fork,fork,1.05882
75,76,creative,6 Fork as a bookmark Slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,1.05887
76,77,creative,7 Fork as a jewelry holder Hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork as a jewelry holder hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork,fork,1.05886
77,78,creative,8 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork,fork,0.94114
78,79,creative,9 Fork as a paintbrush holder Stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork as a paintbrush holder stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork,fork,1.05886
79,80,creative,10 Fork as a musical instrument Use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork as a musical instrument use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork,fork,1.05886
80,81,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
81,82,creative,2 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
82,83,creative,3 Fork as a photo holder Attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork as a photo holder attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork,fork,0.94114
83,84,creative,4 Fork as a cord organizer Wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork as a cord organizer wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork,fork,0.94114
84,85,creative,5 Fork as a keychain Attach a small keyring to the handle of a fork and use it as a quirky keychain,fork as a keychain attach a small keyring to the handle of a fork and use it as a quirky keychain,fork,fork,1.05882
85,86,creative,6 Fork as a bookmark Slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,1.05887
86,87,creative,7 Fork as a jewelry holder Hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork as a jewelry holder hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork,fork,1.05886
87,88,creative,8 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork,fork,0.94114
88,89,creative,9 Fork as a paintbrush holder Stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork as a paintbrush holder stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork,fork,1.05886
89,90,creative,10 Fork as a musical instrument Use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork as a musical instrument use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork,fork,1.05886
90,91,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
91,92,creative,2 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
92,93,creative,3 Fork as a photo holder Attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork as a photo holder attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork,fork,0.94114
93,94,creative,4 Fork as a cord organizer Wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork as a cord organizer wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork,fork,0.94114
94,95,creative,5 Fork as a keychain Attach a small keyring to the handle of a fork and use it as a quirky keychain,fork as a keychain attach a small keyring to the handle of a fork and use it as a quirky keychain,fork,fork,1.05882
95,96,creative,6 Fork as a bookmark Slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,1.05887
96,97,creative,7 Fork as a jewelry holder Hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork as a jewelry holder hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork,fork,1.05886
97,98,creative,8 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork,fork,0.94114
98,99,creative,9 Fork as a paintbrush holder Stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork as a paintbrush holder stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork,fork,1.05886
99,100,creative,10 Fork as a musical instrument Use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork as a musical instrument use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork,fork,1.05886
100,101,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
101,102,creative,2 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
102,103,creative,3 Fork as a photo holder Attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork as a photo holder attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork,fork,0.94114
103,104,creative,4 Fork as a cord organizer Wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork as a cord organizer wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork,fork,0.94114
104,105,creative,5 Fork as a keychain Attach a small keyring to the handle of a fork and use it as a quirky keychain,fork as a keychain attach a small keyring to the handle of a fork and use it as a quirky keychain,fork,fork,1.05882
105,106,creative,6 Fork as a bookmark Slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,1.05887
106,107,creative,7 Fork as a jewelry holder Hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork as a jewelry holder hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork,fork,1.05886
107,108,creative,8 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork,fork,0.94114
108,109,creative,9 Fork as a paintbrush holder Stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork as a paintbrush holder stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork,fork,1.05886
109,110,creative,10 Fork as a musical instrument Use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork as a musical instrument use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork,fork,1.05886
110,111,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
111,112,creative,2 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
112,113,creative,3 Fork as a photo holder Attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork as a photo holder attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork,fork,0.94114
113,114,creative,4 Fork as a cord organizer Wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork as a cord organizer wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork,fork,0.94114
114,115,creative,5 Fork as a keychain Attach a small keyring to the handle of a fork and use it as a quirky keychain,fork as a keychain attach a small keyring to the handle of a fork and use it as a quirky keychain,fork,fork,1.05882
115,116,creative,6 Fork as a bookmark Slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,1.05887
116,117,creative,7 Fork as a jewelry holder Hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork as a jewelry holder hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork,fork,1.05886
117,118,creative,8 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork,fork,0.94114
118,119,creative,9 Fork as a paintbrush holder Stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork as a paintbrush holder stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork,fork,1.05886
119,120,creative,10 Fork as a musical instrument Use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork as a musical instrument use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork,fork,1.05886
120,121,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
121,122,creative,2 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
122,123,creative,3 Fork as a photo holder Attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork as a photo holder attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork,fork,0.94114
123,124,creative,4 Fork as a cord organizer Wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork as a cord organizer wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork,fork,0.94114
124,125,creative,5 Fork as a keychain Attach a small keyring to the handle of a fork and use it as a quirky keychain,fork as a keychain attach a small keyring to the handle of a fork and use it as a quirky keychain,fork,fork,1.05882
125,126,creative,6 Fork as a bookmark Slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,1.05887
126,127,creative,7 Fork as a jewelry holder Hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork as a jewelry holder hang necklaces or bracelets from the prongs of a fork to create a unique jewelry display,fork,fork,1.05886
127,128,creative,8 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a makeshift candle holder,fork,fork,0.94114
128,129,creative,9 Fork as a paintbrush holder Stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork as a paintbrush holder stick the handle of a paintbrush into the prongs of a fork to create a makeshift paintbrush holder while working on art projects,fork,fork,1.05886
129,130,creative,10 Fork as a musical instrument Use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork as a musical instrument use a fork as a makeshift musical instrument by plucking the prongs or tapping it against a surface to create unique sounds,fork,fork,1.05886
130,131,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
131,132,creative,2 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
