...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
18,19,creative,9 Fork Drumsticks Attach small rubber or foam balls to the ends of the prongs of two forks Use them as makeshift drumsticks for a fun and unique percussion experience,fork drumsticks attach small rubber or foam balls to the ends of the prongs of two forks use them as makeshift drumsticks for a fun and unique percussion experience,fork,fork,1.05886
19,20,creative,10 Fork Plant Prop If you have a small potted plant that needs support gently insert a fork into the soil next to the stem The prongs can act as a prop helping the plant grow upright,fork plant prop if you have a small potted plant that needs support gently insert a fork into the soil next to the stem the prongs can act as a prop helping the plant grow upright,fork,fork,0.94115
20,21,creative,1 Fork Garden Markers Use a fork to label your plants in the garden by sticking it into the soil with the prongs facing up Write the name of the plant on the handle using a permanent marker,fork garden markers use a fork to label your plants in the garden by sticking it into the soil with the prongs facing up write the name of the plant on the handle using a permanent marker,fork,fork,1.05886
21,22,creative,2 Fork Picture Holder Bend the prongs of a fork slightly and use it as a unique photo or note holder Place it on your desk or attach it to a corkboard,fork picture holder bend the prongs of a fork slightly and use it as a unique photo or note holder place it on your desk or attach it to a corkboard,fork,fork,0.94114
22,23,creative,3 Fork Hair Accessory Decorate a plain hairpin or hairband by attaching small decorative items beads or ribbons to the prongs of a fork Use it as a stylish hair accessory,fork hair accessory decorate a plain hairpin or hairband by attaching small decorative items beads or ribbons to the prongs of a fork use it as a stylish hair accessory,fork,fork,1.05886
23,24,creative,4 Fork Candle Holder Insert a small candle into the prongs of a fork and place it on a flat surface The fork will act as a candle holder creating an interesting and unexpected centerpiece,fork candle holder insert a small candle into the prongs of a fork and place it on a flat surface the fork will act as a candle holder creating an interesting and unexpected centerpiece,fork,fork,0.94114
24,25,creative,5 Fork Bookmarks Attach a decorative ribbon or tassel to the handle of a fork and use it as a bookmark The prongs can be placed between the pages to hold your place,fork bookmarks attach a decorative ribbon or tassel to the handle of a fork and use it as a bookmark the prongs can be placed between the pages to hold your place,fork,fork,1.05886
25,26,creative,6 Fork Jewelry Stand Stick several forks into a small wooden base or block of clay arranging them in a circular pattern Hang your necklaces bracelets or earrings on the prongs to create a unique jewelry stand,fork jewelry stand stick several forks into a small wooden base or block of clay arranging them in a circular pattern hang your necklaces bracelets or earrings on the prongs to create a unique jewelry stand,fork,fork,0.94114
26,27,creative,7 Fork Mobile Create a hanging mobile by attaching lightweight objects such as feathers beads or small toys to the prongs of several forks Hang them at different lengths from a wooden hoop or branch,fork mobile create a hanging mobile by attaching lightweight objects such as feathers beads or small toys to the prongs of several forks hang them at different lengths from a wooden hoop or branch,fork,fork,0.94114
27,28,creative,8 Fork Herb Stripper Use the prongs of a fork to strip leaves from herbs such as thyme or rosemary Hold the fork upside down and run the stem through the prongs allowing the leaves to fall off,fork herb stripper use the prongs of a fork to strip leaves from herbs such as thyme or rosemary hold the fork upside down and run the stem through the prongs allowing the leaves to fall off,fork,fork,1.05886
28,29,creative,9 Fork Paintbrush Attach a small sponge or piece of cloth to the prongs of a fork using a rubber band Dip it in paint and use it as a unique paintbrush to create interesting textures and patterns,fork paintbrush attach a small sponge or piece of cloth to the prongs of a fork using a rubber band dip it in paint and use it as a unique paintbrush to create interesting textures and patterns,fork,fork,1.05886
29,30,creative,10 Fork Bag Sealer Heat the prongs of a fork over a flame and use them to seal plastic bags Press the hot prongs along the open end of the bag to create a secure seal,fork bag sealer heat the prongs of a fork over a flame and use them to seal plastic bags press the hot prongs along the open end of the bag to create a secure seal,fork,fork,1.05886
30,31,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
31,32,creative,2 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
32,33,creative,3 Fork as a phone stand Prop up your phone or tablet by placing it between the prongs of a fork creating a makeshift stand,fork as a phone stand prop up your phone or tablet by placing it between the prongs of a fork creating a makeshift stand,fork,fork,1.05886
33,34,creative,4 Fork as a cord organizer Wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork as a cord organizer wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork,fork,0.94114
34,35,creative,5 Fork as a keychain Attach a small fork to your keyring for a quirky and functional keychain,fork as a keychain attach a small fork to your keyring for a quirky and functional keychain,fork,fork,1.05871
35,36,creative,6 Fork as a bookmark Slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,1.05887
36,37,creative,7 Fork as a jewelry holder Hang necklaces or bracelets from the prongs of a fork to create a unique and decorative jewelry holder,fork as a jewelry holder hang necklaces or bracelets from the prongs of a fork to create a unique and decorative jewelry holder,fork,fork,1.05886
37,38,creative,8 Fork as a doorstop Place a fork under a door to prevent it from closing fully acting as a makeshift doorstop,fork as a doorstop place a fork under a door to prevent it from closing fully acting as a makeshift doorstop,fork,fork,0.94114
38,39,creative,9 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a charming and unconventional candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a charming and unconventional candle holder,fork,fork,1.05886
39,40,creative,10 Fork as a musical instrument Use a fork as a makeshift musical instrument by running a finger along the prongs to create a unique sound,fork as a musical instrument use a fork as a makeshift musical instrument by running a finger along the prongs to create a unique sound,fork,fork,1.05886
40,41,creative,1 Fork Garden Markers Use a fork to label your plants in the garden by sticking it into the soil with the prongs facing up Write the name of the plant on the handle or attach a small tag to it,fork garden markers use a fork to label your plants in the garden by sticking it into the soil with the prongs facing up write the name of the plant on the handle or attach a small tag to it,fork,fork,0.94114
41,42,creative,2 Fork Picture Holder Bend the prongs of a fork slightly and use it as a unique photo or note holder Place it on your desk or attach it to a corkboard,fork picture holder bend the prongs of a fork slightly and use it as a unique photo or note holder place it on your desk or attach it to a corkboard,fork,fork,0.94114
42,43,creative,3 Fork Hair Accessory Decorate a plain hairpin or hairband by attaching small decorative items to the prongs of a fork It can add a quirky touch to your hairstyle,fork hair accessory decorate a plain hairpin or hairband by attaching small decorative items to the prongs of a fork it can add a quirky touch to your hairstyle,fork,fork,0.94114
43,44,creative,4 Fork Bookmarks Attach a ribbon or string to the handle of a fork and use it as a bookmark The prongs can hold the page in place while the handle sticks out making it easy to find your spot,fork bookmarks attach a ribbon or string to the handle of a fork and use it as a bookmark the prongs can hold the page in place while the handle sticks out making it easy to find your spot,fork,fork,1.05886
44,45,creative,5 Fork Utensil Holder Create a rustic utensil holder by bundling together several forks with rubber bands or twine Place them in a jar or container to keep your cutlery organized,fork utensil holder create a rustic utensil holder by bundling together several forks with rubber bands or twine place them in a jar or container to keep your cutlery organized,fork,fork,1.05886
45,46,creative,6 Fork Easel Bend the prongs of a fork to create a small easel Use it to display small paintings photographs or even recipe cards in your kitchen,fork easel bend the prongs of a fork to create a small easel use it to display small paintings photographs or even recipe cards in your kitchen,fork,fork,1.05886
46,47,creative,7 Fork Doorstop Attach a small piece of rubber or cork to the handle of a fork and place it under a door to act as a doorstop The prongs can grip the floor preventing the door from moving,fork doorstop attach a small piece of rubber or cork to the handle of a fork and place it under a door to act as a doorstop the prongs can grip the floor preventing the door from moving,fork,fork,1.05886
47,48,creative,8 Fork Plant Prop Use a fork to support small plants or vines in your garden Insert the prongs into the soil near the plant and gently tie the stems to the handle for support,fork plant prop use a fork to support small plants or vines in your garden insert the prongs into the soil near the plant and gently tie the stems to the handle for support,fork,fork,1.05886
48,49,creative,9 Fork Candle Holder Stick a fork into a cork or piece of foam and place a small tea light candle on top of the prongs It creates a unique and whimsical candle holder,fork candle holder stick a fork into a cork or piece of foam and place a small tea light candle on top of the prongs it creates a unique and whimsical candle holder,fork,fork,1.05886
49,50,creative,10 Fork Art Use forks as paintbrushes to create interesting textures and patterns in your artwork Dip the prongs in paint and experiment with different strokes and techniques,fork art use forks as paintbrushes to create interesting textures and patterns in your artwork dip the prongs in paint and experiment with different strokes and techniques,fork,fork,1.05891
50,51,creative,1 Fork Garden Markers Use a fork to label your plants in the garden by sticking it into the soil with the prongs facing up Write the name of the plant on the handle or attach a small tag to it,fork garden markers use a fork to label your plants in the garden by sticking it into the soil with the prongs facing up write the name of the plant on the handle or attach a small tag to it,fork,fork,0.94114
51,52,creative,2 Fork Picture Holder Bend the prongs of a fork slightly and use it as a unique photo or note holder Place it on your desk or attach it to a corkboard,fork picture holder bend the prongs of a fork slightly and use it as a unique photo or note holder place it on your desk or attach it to a corkboard,fork,fork,0.94114
52,53,creative,3 Fork Hair Accessory Decorate a plain hairpin or hairband by attaching small decorative items to the prongs of a fork It can add a quirky touch to your hairstyle,fork hair accessory decorate a plain hairpin or hairband by attaching small decorative items to the prongs of a fork it can add a quirky touch to your hairstyle,fork,fork,0.94114
53,54,creative,4 Fork Bookmarks Attach a ribbon or string to the handle of a fork and use it as a bookmark The prongs can hold the page in place while the handle sticks out making it easy to find your spot,fork bookmarks attach a ribbon or string to the handle of a fork and use it as a bookmark the prongs can hold the page in place while the handle sticks out making it easy to find your spot,fork,fork,1.05886
54,55,creative,5 Fork Candle Holder Stick a fork into a cork or a piece of clay and place a small tea light candle on top of the prongs It creates a unique and rustic candle holder,fork candle holder stick a fork into a cork or a piece of clay and place a small tea light candle on top of the prongs it creates a unique and rustic candle holder,fork,fork,1.05886
55,56,creative,6 Fork Easel Bend the prongs of a fork slightly and use it as a mini easel to display small pieces of art or photographs,fork easel bend the prongs of a fork slightly and use it as a mini easel to display small pieces of art or photographs,fork,fork,0.94114
56,57,creative,7 Fork Utensil Organizer Attach several forks together with a rubber band or tie them with a ribbon Use this fork bundle to hold and organize your utensils in a drawer or on the countertop,fork utensil organizer attach several forks together with a rubber band or tie them with a ribbon use this fork bundle to hold and organize your utensils in a drawer or on the countertop,fork,fork,1.05886
57,58,creative,8 Fork Herb Stripper Use the prongs of a fork to strip leaves from herbs such as thyme or rosemary Hold the fork upside down and pull the herb stems through the prongs,fork herb stripper use the prongs of a fork to strip leaves from herbs such as thyme or rosemary hold the fork upside down and pull the herb stems through the prongs,fork,fork,0.94114
58,59,creative,9 Fork Jewelry Stand Stick several forks into a piece of foam or a small block of wood Hang your necklaces bracelets or earrings on the prongs to create a unique jewelry stand,fork jewelry stand stick several forks into a piece of foam or a small block of wood hang your necklaces bracelets or earrings on the prongs to create a unique jewelry stand,fork,fork,0.94114
59,60,creative,10 Fork Puppet Attach googly eyes a small piece of fabric and other craft materials to a fork to create a fun and quirky puppet Use your fingers to move the prongs and bring your fork puppet to life,fork puppet attach googly eyes a small piece of fabric and other craft materials to a fork to create a fun and quirky puppet use your fingers to move the prongs and bring your fork puppet to life,fork,fork,1.05886
60,61,creative,1 Fork Garden Markers Use a fork to label your plants in the garden by sticking it into the soil with the prongs facing up Write the name of the plant on the handle or attach a small tag to it,fork garden markers use a fork to label your plants in the garden by sticking it into the soil with the prongs facing up write the name of the plant on the handle or attach a small tag to it,fork,fork,0.94114
61,62,creative,2 Fork Picture Holder Bend the prongs of a fork slightly and use it as a unique photo or note holder Place it on your desk or attach it to a corkboard,fork picture holder bend the prongs of a fork slightly and use it as a unique photo or note holder place it on your desk or attach it to a corkboard,fork,fork,0.94114
62,63,creative,3 Fork Hair Accessory Decorate a plain hairpin or hairband by attaching small decorative items to the prongs of a fork It can add a quirky touch to your hairstyle,fork hair accessory decorate a plain hairpin or hairband by attaching small decorative items to the prongs of a fork it can add a quirky touch to your hairstyle,fork,fork,0.94114
63,64,creative,4 Fork Bookmarks Attach a ribbon or string to the handle of a fork and use it as a bookmark The prongs can hold the page in place while the handle sticks out making it easy to find your spot,fork bookmarks attach a ribbon or string to the handle of a fork and use it as a bookmark the prongs can hold the page in place while the handle sticks out making it easy to find your spot,fork,fork,1.05886
64,65,creative,5 Fork Jewelry Stand Stick several forks into a small wooden base or block of clay to create a stylish jewelry stand Hang necklaces bracelets or earrings from the prongs,fork jewelry stand stick several forks into a small wooden base or block of clay to create a stylish jewelry stand hang necklaces bracelets or earrings from the prongs,fork,fork,0.94114
65,66,creative,6 Fork Candle Holder Insert a small candle into the handle of a fork making sure it is secure The prongs can act as a decorative holder creating an interesting centerpiece for your table,fork candle holder insert a small candle into the handle of a fork making sure it is secure the prongs can act as a decorative holder creating an interesting centerpiece for your table,fork,fork,1.05886
66,67,creative,7 Fork Plant Prop Use a fork to support small plants or vines in your garden Insert the prongs into the soil near the plant and gently tie the stems to the handle for support,fork plant prop use a fork to support small plants or vines in your garden insert the prongs into the soil near the plant and gently tie the stems to the handle for support,fork,fork,1.05886
67,68,creative,8 Fork Drumsticks Attach small rubber or foam balls to the ends of the prongs of two forks Use them as makeshift drumsticks for a fun and unique percussion instrument,fork drumsticks attach small rubber or foam balls to the ends of the prongs of two forks use them as makeshift drumsticks for a fun and unique percussion instrument,fork,fork,1.05886
68,69,creative,9 Fork Phone Stand Bend the prongs of a fork to create a stand for your phone or tablet It can hold your device at a comfortable viewing angle while you watch videos or video chat,fork phone stand bend the prongs of a fork to create a stand for your phone or tablet it can hold your device at a comfortable viewing angle while you watch videos or video chat,fork,fork,1.05886
69,70,creative,10 Fork Key Hanger Attach a fork to the wall by the handle with the prongs facing up Hang your keys on the prongs creating a quirky and functional key hanger,fork key hanger attach a fork to the wall by the handle with the prongs facing up hang your keys on the prongs creating a quirky and functional key hanger,fork,fork,1.05886
70,71,creative,1 Fork Garden Markers Use a fork to label your plants in the garden by sticking it into the soil with the prongs facing up Write the name of the plant on the handle using a permanent marker,fork garden markers use a fork to label your plants in the garden by sticking it into the soil with the prongs facing up write the name of the plant on the handle using a permanent marker,fork,fork,1.05886
71,72,creative,2 Fork Picture Holder Bend the prongs of a fork slightly and use it as a unique photo or note holder Place it on your desk or attach it to a corkboard,fork picture holder bend the prongs of a fork slightly and use it as a unique photo or note holder place it on your desk or attach it to a corkboard,fork,fork,0.94114
72,73,creative,3 Fork Hair Accessory Decorate a plain hairpin or hairband by attaching small decorative items beads or ribbons to the prongs of a fork It can be a fun and quirky hair accessory,fork hair accessory decorate a plain hairpin or hairband by attaching small decorative items beads or ribbons to the prongs of a fork it can be a fun and quirky hair accessory,fork,fork,0.94114
73,74,creative,4 Fork Bookmarks Attach a ribbon or string to the handle of a fork and use it as a bookmark The prongs can hold the page in place while the handle hangs outside the book,fork bookmarks attach a ribbon or string to the handle of a fork and use it as a bookmark the prongs can hold the page in place while the handle hangs outside the book,fork,fork,0.94114
74,75,creative,5 Fork Utensil Holder Create a small utensil holder by sticking several forks into a piece of foam or a small block of wood This can be a unique way to store your cutlery during a picnic or outdoor gathering,fork utensil holder create a small utensil holder by sticking several forks into a piece of foam or a small block of wood this can be a unique way to store your cutlery during a picnic or outdoor gathering,fork,fork,1.05886
75,76,creative,6 Fork Easel Bend the prongs of a fork to create a small easel Use it to display small pieces of art photographs or even recipe cards in your kitchen,fork easel bend the prongs of a fork to create a small easel use it to display small pieces of art photographs or even recipe cards in your kitchen,fork,fork,1.05886
76,77,creative,7 Fork Candle Holder Stick a fork into a cork or a small piece of clay and place a tea light candle on top The prongs will hold the candle securely creating a charming candle holder,fork candle holder stick a fork into a cork or a small piece of clay and place a tea light candle on top the prongs will hold the candle securely creating a charming candle holder,fork,fork,0.94114
77,78,creative,8 Fork Plant Prop Use a fork to support and prop up small plants or vines in your garden Insert the prongs into the soil near the base of the plant and gently tie the stem to the handle,fork plant prop use a fork to support and prop up small plants or vines in your garden insert the prongs into the soil near the base of the plant and gently tie the stem to the handle,fork,fork,0.94114
78,79,creative,9 Fork Drumsticks Attach small rubber or foam balls to the ends of the prongs of two forks Use them as makeshift drumsticks for a fun and unconventional jam session,fork drumsticks attach small rubber or foam balls to the ends of the prongs of two forks use them as makeshift drumsticks for a fun and unconventional jam session,fork,fork,1.05886
79,80,creative,10 Fork Keychain Drill a small hole in the handle of a fork and attach a keyring It can serve as a quirky keychain that will surely catch people's attention,fork keychain drill a small hole in the handle of a fork and attach a keyring it can serve as a quirky keychain that will surely catch peoples attention,fork,fork,1.05885
80,81,creative,1 Fork Art Use a fork as a paintbrush to create unique textures and patterns in your artwork,fork art use a fork as a paintbrush to create unique textures and patterns in your artwork,fork,fork,0.94123
81,82,creative,2 Fork Garden Marker Label your plants in the garden by attaching small tags to the tines of a fork and sticking it into the soil,fork garden marker label your plants in the garden by attaching small tags to the tines of a fork and sticking it into the soil,fork,fork,1.05886
82,83,creative,3 Fork Bookmarks Bend the tines of a fork to create a unique bookmark that will catch people's attention,fork bookmarks bend the tines of a fork to create a unique bookmark that will catch peoples attention,fork,fork,0.94134
83,84,creative,4 Fork Hair Accessory Decorate a plain hairpin or hairband by attaching small decorative items to the tines of a fork,fork hair accessory decorate a plain hairpin or hairband by attaching small decorative items to the tines of a fork,fork,fork,0.94115
84,85,creative,5 Fork Candle Holder Stick a fork into a cork or piece of clay to create a quirky candle holder,fork candle holder stick a fork into a cork or piece of clay to create a quirky candle holder,fork,fork,1.0588899999999999
85,86,creative,6 Fork Plant Prop Use a fork to gently support and prop up your indoor plants helping them grow straight and tall,fork plant prop use a fork to gently support and prop up your indoor plants helping them grow straight and tall,fork,fork,0.94111
86,87,creative,7 Fork Photo Holder Attach small clips or clothespins to the tines of a fork to create a fun photo holder for your desk or wall,fork photo holder attach small clips or clothespins to the tines of a fork to create a fun photo holder for your desk or wall,fork,fork,0.94114
87,88,creative,8 Fork Easel Bend the tines of a fork to create a small easel for displaying small pieces of art or photographs,fork easel bend the tines of a fork to create a small easel for displaying small pieces of art or photographs,fork,fork,1.05886
88,89,creative,9 Fork Utensil Holder Attach a few forks together with a ribbon or string to create a unique utensil holder for picnics or parties,fork utensil holder attach a few forks together with a ribbon or string to create a unique utensil holder for picnics or parties,fork,fork,0.9410499999999999
89,90,creative,10 Fork Instrument Attach rubber bands or strings to the tines of a fork to create a unique musical instrument like a mini guitar or harp,fork instrument attach rubber bands or strings to the tines of a fork to create a unique musical instrument like a mini guitar or harp,fork,fork,1.05886
90,91,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
91,92,creative,2 Fork as a phone stand Prop up your phone or tablet by placing it between the prongs of a fork creating a makeshift stand,fork as a phone stand prop up your phone or tablet by placing it between the prongs of a fork creating a makeshift stand,fork,fork,1.05886
92,93,creative,3 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
93,94,creative,4 Fork as a cord organizer Wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork as a cord organizer wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork,fork,0.94114
94,95,creative,5 Fork as a keychain Attach a small keyring to the handle of a fork and use it as a quirky keychain,fork as a keychain attach a small keyring to the handle of a fork and use it as a quirky keychain,fork,fork,1.05882
95,96,creative,6 Fork as a jewelry holder Hang necklaces or bracelets on the prongs of a fork to keep them untangled and easily accessible,fork as a jewelry holder hang necklaces or bracelets on the prongs of a fork to keep them untangled and easily accessible,fork,fork,1.05886
96,97,creative,7 Fork as a bookmark Slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,1.05887
97,98,creative,8 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a unique candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a unique candle holder,fork,fork,0.94114
98,99,creative,9 Fork as a food presentation tool Use a fork to create decorative patterns or designs on the surface of your dishes adding an artistic touch to your meals,fork as a food presentation tool use a fork to create decorative patterns or designs on the surface of your dishes adding an artistic touch to your meals,fork,fork,1.05886
99,100,creative,10 Fork as a doorstop Place a fork under a door to prevent it from closing fully serving as a makeshift doorstop,fork as a doorstop place a fork under a door to prevent it from closing fully serving as a makeshift doorstop,fork,fork,0.94114
100,101,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
101,102,creative,2 Fork as a phone stand Prop up your phone or tablet by placing it between the prongs of a fork creating a makeshift stand,fork as a phone stand prop up your phone or tablet by placing it between the prongs of a fork creating a makeshift stand,fork,fork,1.05886
102,103,creative,3 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
103,104,creative,4 Fork as a cord organizer Wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork as a cord organizer wrap your charging cables or headphones around the prongs of a fork to keep them tanglefree and organized,fork,fork,0.94114
104,105,creative,5 Fork as a keychain Attach a small keyring to the handle of a fork and use it as a quirky keychain,fork as a keychain attach a small keyring to the handle of a fork and use it as a quirky keychain,fork,fork,1.05882
105,106,creative,6 Fork as a bookmark Slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,1.05887
106,107,creative,7 Fork as a doorstop Place a fork under a door to prevent it from closing fully acting as a temporary doorstop,fork as a doorstop place a fork under a door to prevent it from closing fully acting as a temporary doorstop,fork,fork,0.94114
107,108,creative,8 Fork as a jewelry holder Hang necklaces or bracelets from the prongs of a fork to create a unique and functional jewelry holder,fork as a jewelry holder hang necklaces or bracelets from the prongs of a fork to create a unique and functional jewelry holder,fork,fork,1.05886
108,109,creative,9 Fork as a candle holder Stick a fork into a cork or piece of foam and place a small candle on top to create a charming DIY candle holder,fork as a candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a charming diy candle holder,fork,fork,1.05886
109,110,creative,10 Fork as a paintbrush holder Stick the handle of a paintbrush into the prongs of a fork to create a makeshift holder preventing paint from getting on your hands or work surface,fork as a paintbrush holder stick the handle of a paintbrush into the prongs of a fork to create a makeshift holder preventing paint from getting on your hands or work surface,fork,fork,0.94114
110,111,creative,1 Fork Art Use a fork as a paintbrush to create unique textures and patterns in your artwork,fork art use a fork as a paintbrush to create unique textures and patterns in your artwork,fork,fork,0.94123
111,112,creative,2 Fork Garden Marker Label your plants in the garden by attaching small tags to the tines of a fork and sticking it into the soil,fork garden marker label your plants in the garden by attaching small tags to the tines of a fork and sticking it into the soil,fork,fork,1.05886
112,113,creative,3 Fork Bookmarks Bend the tines of a fork to create a unique bookmark that will catch people's attention,fork bookmarks bend the tines of a fork to create a unique bookmark that will catch peoples attention,fork,fork,0.94134
113,114,creative,4 Fork Candle Holder Stick a fork into a cork or piece of clay to create a quirky candle holder,fork candle holder stick a fork into a cork or piece of clay to create a quirky candle holder,fork,fork,1.0588899999999999
