...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
10,11,creative,1 Turn it into a DIY pet house for small animals,turn it into a diy pet house for small animals,box,box,1.15597,1.00062,0.93467,0.96878,0.7789,0.96779,-0.01283
11,12,creative,2 Create a box garden by filling it with soil and planting seeds,create a box garden by filling it with soil and planting seeds,box,box,0.8566199999999999,1.13003,1.02544,0.96874,1.22337,1.04084,0.01506
12,13,creative,3 Use it as a makeshift storage container for small household items,use it as a makeshift storage container for small household items,box,box,0.88946,0.99936,0.95103,0.96928,0.77771,0.91737,-0.00965
13,14,creative,4 Cut it into pieces and use it as a material for a craft project,cut it into pieces and use it as a material for a craft project,box,box,0.90513,0.92661,0.94533,0.9688,1.2319,0.99555,0.01472
14,15,creative,5 Make a cardboard castle for children to play in,make a cardboard castle for children to play in,box,box,0.9021399999999999,1.09461,0.97889,0.96882,0.77772,0.94444,-0.00965
15,16,creative,6 Transform it into a fun photo booth backdrop,transform it into a fun photo booth backdrop,box,box,1.05067,0.9566,1.00247,0.98634,1.2265,1.04452,0.01042
16,17,creative,7 Use it as a prop for a theater performance,use it as a prop for a theater performance,box,box,0.98704,0.92506,1.08395,0.96881,1.15124,1.02322,0.00901
17,18,creative,8 Make a shadow puppet theater by cutting out shapes from the box,make a shadow puppet theater by cutting out shapes from the box,box,box,0.99887,0.93671,0.98172,0.9688,1.22504,1.02223,0.01312
18,19,creative,9 Create a cardboard maze for pets to play in,create a cardboard maze for pets to play in,box,box,1.11749,1.06184,0.96972,0.96881,0.77722,0.97902,-0.01241
19,20,creative,10 Use it as a planter for a succulent garden,use it as a planter for a succulent garden,box,box,0.92482,0.94327,0.93262,0.96882,0.76145,0.9062,-0.01098
20,21,creative,1 Use as a makeshift plant pot by lining with plastic and filling with soil and plants,use as a makeshift plant pot by lining with plastic and filling with soil and plants,box,box,1.10883,1.15504,1.07781,0.96833,1.22312,1.10663,0.01187
21,22,creative,2 Cut into smaller sections and use as building blocks for children's playtime,cut into smaller sections and use as building blocks for childrens playtime,box,box,1.02762,0.99528,0.9902,0.97308,0.80498,0.95823,-0.01046
22,23,creative,3 Use as a cat house or bed by cutting a hole and cushioning the bottom,use as a cat house or bed by cutting a hole and cushioning the bottom,box,box,0.89186,0.98473,0.93935,0.96882,1.2234099999999999,1.00163,0.01454
23,24,creative,4 Paint or decorate as a personalized storage box for keepsakes or small items,paint or decorate as a personalized storage box for keepsakes or small items,box,box,0.8872,0.90225,1.03914,0.96815,1.2231,1.00397,0.0143
24,25,creative,5 Cut and shape into a phone projector for movie nights,cut and shape into a phone projector for movie nights,box,box,0.96207,0.93203,1.0056,0.96879,0.7726999999999999,0.92824,-0.01102
25,26,creative,6 Use as a temporary bookshelf by stacking boxes and placing books inside,use as a temporary bookshelf by stacking boxes and placing books inside,box,box,0.89724,1.05227,0.9621999999999999,0.96886,0.75546,0.92721,-0.01084
26,27,creative,7 Create a DIY insect hotel by filling with natural materials and holes for bugs,create a diy insect hotel by filling with natural materials and holes for bugs,box,box,0.90181,0.98387,0.86969,0.96873,0.7792600000000001,0.90067,-0.00951
27,28,creative,8 Cut into pieces and use as Halloween decorations for a haunted house,cut into pieces and use as halloween decorations for a haunted house,box,box,1.04521,1.0912,1.05282,0.96881,1.22397,1.0764,0.01259
28,29,creative,9 Use as a backdrop for a photo booth with added decorations and props,use as a backdrop for a photo booth with added decorations and props,box,box,1.0661100000000001,1.05295,1.0578,0.9688,0.77674,0.98448,-0.012
29,30,creative,10 Fill with ice and use as a portable cooler for drinks at outdoor events,fill with ice and use as a portable cooler for drinks at outdoor events,box,box,1.01911,1.09954,1.04884,0.96879,1.22336,1.07193,0.01291
30,31,creative,1 Turn the box into a minilibrary by filling it with books and decorating the outside with bookrelated quotes and artwork,turn the box into a minilibrary by filling it with books and decorating the outside with bookrelated quotes and artwork,box,box,0.88972,1.05183,1.11637,0.9688,1.22501,1.05035,0.01439
31,32,creative,2 Cut out windows and paint it to look like a car or spaceship for kids to play in,cut out windows and paint it to look like a car or spaceship for kids to play in,box,box,1.06769,0.93483,1.0771600000000001,0.9688,1.22325,1.05435,0.01194
32,33,creative,3 Make a DIY pinball game by adding pegs inside and creating a chute for the ball to roll through,make a diy pinball game by adding pegs inside and creating a chute for the ball to roll through,box,box,0.85084,0.8632,1.1232,0.9688,0.7744800000000001,0.9161,-0.00991
33,34,creative,4 Cut off the top and use it as a planter box for flowers or herbs,cut off the top and use it as a planter box for flowers or herbs,box,box,0.8938,1.01991,1.06554,0.9688,1.22344,1.0343,0.01431
34,35,creative,5 Create a homemade arcade game by attaching a tablet or smartphone to the interior and cutting out holes for the controls,create a homemade arcade game by attaching a tablet or smartphone to the interior and cutting out holes for the controls,box,box,1.10956,0.89216,0.93672,0.9688,1.22294,1.02604,0.01163
35,36,creative,6 Turn the box into a cozy reading nook by lining it with pillows and adding a lamp and a few books,turn the box into a cozy reading nook by lining it with pillows and adding a lamp and a few books,box,box,1.12067,0.88807,1.0645,0.9688,0.77711,0.96383,-0.01298
36,37,creative,7 Cut out shapes and use it as a stencil for painting designs onto walls or furniture,cut out shapes and use it as a stencil for painting designs onto walls or furniture,box,box,1.09909,0.898,1.05047,0.9688,0.77407,0.95809,-0.01282
37,38,creative,8 Use it as a makeshift photo booth by attaching a backdrop and props for guests to take pictures in,use it as a makeshift photo booth by attaching a backdrop and props for guests to take pictures in,box,box,1.10906,1.1215600000000001,0.92238,0.9688,0.77685,0.97973,-0.01211
38,39,creative,9 Create a popup puppet show by attaching strings and decorating the exterior with a stage design,create a popup puppet show by attaching strings and decorating the exterior with a stage design,box,box,0.97836,0.93258,1.04953,0.96902,0.99321,0.98454,6.1e-4
39,40,creative,10 Cut off the top and use it as a serving tray for snacks or drinks,cut off the top and use it as a serving tray for snacks or drinks,box,box,0.89218,0.88237,0.95085,0.9688,1.21677,0.98219,0.01398
40,41,creative,1 Create a homemade pinball machine with a box marbles and some rubber bands,create a homemade pinball machine with a box marbles and some rubber bands,box,box,0.7757499999999999,0.87431,0.98019,0.96858,0.77683,0.87513,-0.00848
41,42,creative,2 Cut out holes in the sides of the box and use it as a photo booth at a party,cut out holes in the sides of the box and use it as a photo booth at a party,box,box,1.09695,0.99678,0.9509,0.9688,0.77676,0.95804,-0.01225
42,43,creative,3 Fold and decorate a box to make a unique gift box,fold and decorate a box to make a unique gift box,box,box,0.94236,0.96232,0.95782,0.96882,0.77705,0.92167,-0.01038
43,44,creative,4 Use a box as a makeshift TV stand or coffee table,use a box as a makeshift tv stand or coffee table,box,box,0.87359,0.87656,1.01504,0.96778,0.77699,0.90199,-0.00967
44,45,creative,5 Cut out a section of the box and turn it into a makeshift puppet theater,cut out a section of the box and turn it into a makeshift puppet theater,box,box,0.94099,1.10022,0.985,0.9688,0.77689,0.95438,-0.01018
45,46,creative,6 Fill the box with soil and use it as a raised garden bed,fill the box with soil and use it as a raised garden bed,box,box,0.88947,0.91828,0.94939,0.9688,0.77667,0.90052,-0.00979
46,47,creative,7 Turn a box into a cat house or a pet bed,turn a box into a cat house or a pet bed,box,box,0.8255,0.96244,0.93165,0.96713,0.77544,0.89243,-0.00874
47,48,creative,8 Use a decorated box as a time capsule and store important personal items inside to bury or store,use a decorated box as a time capsule and store important personal items inside to bury or store,box,box,1.10835,0.91486,0.90102,0.9688,1.22315,1.02324,0.01178
48,49,creative,9 Cut out a section of the box and use it as a frame for a homemade work of art,cut out a section of the box and use it as a frame for a homemade work of art,box,box,0.89756,0.86717,1.07436,0.9688,0.77677,0.91693,-0.01026
49,50,creative,10 Build a cardboard fort with multiple boxes and let children use their imagination to play inside,build a cardboard fort with multiple boxes and let children use their imagination to play inside,box,box,0.9646399999999999,0.92775,0.96829,0.9688,1.22314,1.01052,0.01345
50,51,creative,1 A classroom counting game Cut a hole in one side of the box and paint numbers on each side Students can take turns rolling the box and counting the numbers that land faceup through the hole,a classroom counting game cut a hole in one side of the box and paint numbers on each side students can take turns rolling the box and counting the numbers that land faceup through the hole,box,box,1.07123,1.10402,1.11062,0.9688,0.77685,1.0063,-0.01209
51,52,creative,2 A cat playhouse Cut doors and windows in the box add a few sleeping blankets or toys and your feline friend has a new castle,a cat playhouse cut doors and windows in the box add a few sleeping blankets or toys and your feline friend has a new castle,box,box,1.04199,0.91181,1.06161,0.9688,0.77658,0.95216,-0.01197
52,53,creative,3 A makeshift sled Turn the box upsidedown and slide down a snowy hill,a makeshift sled turn the box upsidedown and slide down a snowy hill,box,box,1.09795,1.08488,0.9641,0.96882,1.22427,1.068,0.01213
53,54,creative,4 A DIY pinball machine Create obstacles inside the box with cardboard and marbles or small balls as the pinballs,a diy pinball machine create obstacles inside the box with cardboard and marbles or small balls as the pinballs,box,box,0.8938200000000001,1.0872600000000001,0.82128,0.9688,0.77613,0.90946,-0.00929
54,55,creative,5 A gift wrapping station Use the box to store wrapping paper bows tape and other giftwrapping supplies,a gift wrapping station use the box to store wrapping paper bows tape and other giftwrapping supplies,box,box,1.10149,0.86043,0.93293,0.96878,1.22567,1.01786,0.01184
55,56,creative,6 A phone holder Cut a small notch in the top of the box and place your phone inside to watch videos,a phone holder cut a small notch in the top of the box and place your phone inside to watch videos,box,box,0.8862099999999999,1.06675,1.07937,0.9688,0.77635,0.9555,-0.00979
56,57,creative,7 A toy car ramp Cut a ramp shape into the box and let kids race their toy cars down,a toy car ramp cut a ramp shape into the box and let kids race their toy cars down,box,box,1.01804,0.91004,1.06159,0.9688,0.77683,0.94706,-0.01166
57,58,creative,8 A shadow puppet theater Cut a screen out of one side of the box and use a flashlight to cast shadows of cutout shapes or finger puppets against the screen,a shadow puppet theater cut a screen out of one side of the box and use a flashlight to cast shadows of cutout shapes or finger puppets against the screen,box,box,0.97368999999999994,1.11937,1.03298,0.9688,0.77686,0.97434,-0.01067
58,59,creative,9 A picture frame Cut out the front of the box and place a favorite photograph inside decorating the edges with paint glitter or stickers,a picture frame cut out the front of the box and place a favorite photograph inside decorating the edges with paint glitter or stickers,box,box,1.12111,1.08679,1.10739,0.9688,1.2230699999999999,1.10143,0.01147
59,60,creative,10 A hat Cut the top off of the box and decorate it with paint and embellishments,a hat cut the top off of the box and decorate it with paint and embellishments,box,box,1.06441,0.88306,1.0183,0.9688,0.7767999999999999,0.94227,-0.01219
60,61,creative,1 Build a fort or playhouse for kids by connecting multiple boxes together with tape or glue,build a fort or playhouse for kids by connecting multiple boxes together with tape or glue,box,box,1.06275,1.10842,0.95817,0.96879,0.77373,0.97437,-0.0118
61,62,creative,2 Use a box as a planter by filling it with soil and planting herbs vegetables or flowers,use a box as a planter by filling it with soil and planting herbs vegetables or flowers,box,box,0.8990400000000001,0.94407,1.00149,0.96881,1.22324,1.00733,0.01424
62,63,creative,3 Make a shadow puppet theater by cutting out a rectangle from one side of the box and hanging a white sheet in the back,make a shadow puppet theater by cutting out a rectangle from one side of the box and hanging a white sheet in the back,box,box,0.90048,0.93631,1.08307,0.9688,0.77683,0.9331,-0.01019
63,64,creative,4 Turn a box into a birdhouse by cutting a hole in the front and painting it with colors and designs,turn a box into a birdhouse by cutting a hole in the front and painting it with colors and designs,box,box,1.11125,1.0955300000000001,0.91583,0.9688,0.77195,0.97267,-0.01244
64,65,creative,5 Create a homemade pinball machine by attaching different obstacles and ramps inside a box,create a homemade pinball machine by attaching different obstacles and ramps inside a box,box,box,0.8577,0.90495,0.92334,0.96135,1.2334,0.97615,0.01631
65,66,creative,6 Build a cardboard car for children to play with by cutting out a window and adding wheels made out of paper plates or plastic lids,build a cardboard car for children to play with by cutting out a window and adding wheels made out of paper plates or plastic lids,box,box,1.14982,0.89361,0.94911,0.9688,1.22291,1.03685,0.0111
66,67,creative,7 Use boxes to create storage compartments for shoes toys or art supplies,use boxes to create storage compartments for shoes toys or art supplies,box,box,0.88449,0.92626,1.03543,0.96895,0.78758,0.92054,-0.00933
67,68,creative,8 Turn a box into a cat playhouse by cutting out various holes and shapes and filling it with toys and comfy blankets,turn a box into a cat playhouse by cutting out various holes and shapes and filling it with toys and comfy blankets,box,box,1.0045,1.09873,1.07607,0.9688,1.22719,1.07506,0.01324
68,69,creative,9 Create a DIY photo booth by decorating a box with wrapping paper adding a cutout for faces and placing it in front of a camera or phone,create a diy photo booth by decorating a box with wrapping paper adding a cutout for faces and placing it in front of a camera or phone,box,box,0.89114,0.97373,0.93712,0.9688,0.77692,0.90954,-0.00967
69,70,creative,10 Build a minigolf course by connecting several boxes together cutting out holes and adding different obstacles like ramps tunnels and bridges,build a minigolf course by connecting several boxes together cutting out holes and adding different obstacles like ramps tunnels and bridges,box,box,1.00149,1.05855,0.94884,0.9688,1.22235,1.04001,0.01323
70,71,creative,1 Turn it into a makeshift puppet theater by cutting out a small window and decorating it with colorful paper and markers,turn it into a makeshift puppet theater by cutting out a small window and decorating it with colorful paper and markers,box,box,1.11213,0.91321,0.96064,0.9688,0.77686,0.94633,-0.01261
71,72,creative,2 Create a cardboard maze for a small pet such as a hamster or guinea pig by cutting holes and tunnels,create a cardboard maze for a small pet such as a hamster or guinea pig by cutting holes and tunnels,box,box,0.8911,0.8845,1.01902,0.9688,0.77693,0.90807,-0.01001
72,73,creative,3 Transform it into a music box by cutting out the shape of a guitar or other instrument and adding strings or rubber bands to create sounds,transform it into a music box by cutting out the shape of a guitar or other instrument and adding strings or rubber bands to create sounds,box,box,1.03476,0.89096,1.05065,0.9688,1.22315,1.03366,0.01233
73,74,creative,4 Use it as a minigarden by lining it with plastic and filling it with soil and plants,use it as a minigarden by lining it with plastic and filling it with soil and plants,box,box,1.12158,0.94946,1.05461,0.9688,1.22556,1.064,0.01147
74,75,creative,5 Create a cardboard fort for kids by cutting out doors and windows and adding decorations such as flags or turrets,create a cardboard fort for kids by cutting out doors and windows and adding decorations such as flags or turrets,box,box,0.87603,0.88892,1.04933,0.9688,0.77685,0.91199,-0.00989
75,76,creative,6 Turn it into a charging station by cutting holes for cords and adding a power strip inside,turn it into a charging station by cutting holes for cords and adding a power strip inside,box,box,1.01245,1.08162,1.07208,0.96879,0.77486,0.98196,-0.01141
76,77,creative,7 Use it as a donation box for a fundraiser or charity by decorating it with information and placing it in a visible location,use it as a donation box for a fundraiser or charity by decorating it with information and placing it in a visible location,box,box,0.9002,0.93554,1.02943,0.9688,0.77777,0.92235,-0.01001
77,78,creative,8 Create a miniature library by filling it with books and decorating the outside with book spines,create a miniature library by filling it with books and decorating the outside with book spines,box,box,0.88567,0.91816,0.93978,0.9688,0.77721,0.89792,-0.0097
78,79,creative,9 Transform it into a birdhouse by adding a roof and a hole for a bird to enter and exit,transform it into a birdhouse by adding a roof and a hole for a bird to enter and exit,box,box,0.92564,0.97884,0.93312,0.9688,1.22377,1.00603,0.01415
79,80,creative,10 Use it as a shadow box by attaching a light source inside and placing objects or pictures in front of it for a unique display,use it as a shadow box by attaching a light source inside and placing objects or pictures in front of it for a unique display,box,box,1.06848,1.06873,1.07618,0.9688,0.77595,0.99163,-0.01209
80,81,creative,1 Build a cardboard fort or castle,build a cardboard fort or castle,box,box,1.03919,0.87485,1.01442,0.97881,1.22386,1.02623,0.01116
81,82,creative,2 Turn it into a piñata for a party,turn it into a piñata for a party,box,box,0.83031,0.98157,1.05802,0.96879,0.76093,0.91992,-0.01003
82,83,creative,3 Use it as a personalized gift box painted and decorated with the recipient's favorite things,use it as a personalized gift box painted and decorated with the recipients favorite things,box,box,0.89406,1.00133,1.06307,0.9688,0.77681,0.94081,-0.00995
83,84,creative,4 Cut it up to create homemade puzzles with a different image on each piece,cut it up to create homemade puzzles with a different image on each piece,box,box,1.06214,0.96341,0.97492,0.96882,1.22566,1.03899,0.01242
84,85,creative,5 Create shadow puppets by cutting out shapes and using a flashlight to project them onto a wall,create shadow puppets by cutting out shapes and using a flashlight to project them onto a wall,box,box,0.94906,0.94889,1.08216,0.9688,0.78837,0.94746,-0.01015
85,86,creative,6 Make a maze or obstacle course for kids or pets to play in,make a maze or obstacle course for kids or pets to play in,box,box,1.08587,1.05654,1.00048,0.9688,0.77671,0.97768,-0.01212
86,87,creative,7 Fold it into unique origami shapes or animal sculptures,fold it into unique origami shapes or animal sculptures,box,box,1.04269,1.02333,0.95684,1.01977,1.24269,1.0570600000000001,0.00759
87,88,creative,8 Create a scrapbook or memory box where you can store special keepsakes or photos,create a scrapbook or memory box where you can store special keepsakes or photos,box,box,0.89193,0.9937,1.05142,0.96775,1.22743,1.02645,0.01466
88,89,creative,9 Transform it into a mini stage for puppet shows or performances,transform it into a mini stage for puppet shows or performances,box,box,0.9718,0.9053599999999999,1.06335,0.96821,0.77376,0.9365,-0.01119
89,90,creative,10 Use it to make a homemade pinball machine with ramps flippers and a ball,use it to make a homemade pinball machine with ramps flippers and a ball,box,box,0.92661,0.98562,1.04652,0.9688,0.7568900000000001,0.93689,-0.01143
90,91,creative,1 Use a large cardboard box as a DIY fort or playhouse for children,use a large cardboard box as a diy fort or playhouse for children,box,box,1.00026,1.04272,1.03546,0.96879,0.77671,0.96479,-0.01115
91,92,creative,2 Use a box as a planter by filling it with soil and planting flowers or herbs,use a box as a planter by filling it with soil and planting flowers or herbs,box,box,1.10227,0.86917,0.99844,0.9688,0.77667,0.94307,-0.01266
92,93,creative,3 Turn a box into a DIY birdhouse by adding a hole and some perches,turn a box into a diy birdhouse by adding a hole and some perches,box,box,0.95789,0.85144,0.97839,0.96869,0.7843,0.90814,-0.01041
93,94,creative,4 Use a small box as a pencil or makeup organizer,use a small box as a pencil or makeup organizer,box,box,1.06601,1.08674,0.93813,0.96888,1.2190400000000001,1.05576,0.0123
94,95,creative,5 Use a box to create a unique bookshelf by stacking them and adding books to each section,use a box to create a unique bookshelf by stacking them and adding books to each section,box,box,1.11486,0.93048,1.03516,0.9688,1.23973,1.05781,0.01233
95,96,creative,6 Use boxes to create a DIY storage system for shoes clothes or other items,use boxes to create a diy storage system for shoes clothes or other items,box,box,0.8918699999999999,1.04167,1.05132,0.96434,0.77888,0.94562,-0.00917
96,97,creative,7 Use a large box as a personalized photo booth by cutting out a hole for a camera and decorating the outside,use a large box as a personalized photo booth by cutting out a hole for a camera and decorating the outside,box,box,0.89111,0.90208,1.05942,0.9688,0.77683,0.91965,-0.01008
97,98,creative,8 Turn a box into a pet house or bed for your furry friend,turn a box into a pet house or bed for your furry friend,box,box,0.89333,0.89649,1.06477,0.96941,0.78076,0.92095,-0.00999
98,99,creative,9 Use a box as a DIY arcade game by adding a TV gaming console and arcade buttons,use a box as a diy arcade game by adding a tv gaming console and arcade buttons,box,box,0.8395900000000001,1.09313,0.97688,0.9688,1.22315,1.02031,0.0153
99,100,creative,10 Use a box to create a DIY pinata by cutting a hole filling it with candy and decorating the outside,use a box to create a diy pinata by cutting a hole filling it with candy and decorating the outside,box,box,0.88325,1.09596,0.95395,0.9688,1.22211,1.02481,0.01475
100,101,creative,1 Transform it into a minigarden by filling it with soil and planting flowers or vegetables,transform it into a minigarden by filling it with soil and planting flowers or vegetables,box,box,0.89045,0.9474,0.95338,0.96882,1.22401,0.99681,0.0145
101,102,creative,2 Create a makeshift bookshelf by stacking boxes vertically and placing books in them,create a makeshift bookshelf by stacking boxes vertically and placing books in them,box,box,1.10789,1.08241,0.9359,0.96901,1.21204,1.06145,0.01138
102,103,creative,3 Decorate it and turn it into a cozy pet bed,decorate it and turn it into a cozy pet bed,box,box,1.15218,0.96332,1.05803,0.96877,0.7766299999999999,0.98379,-0.01324
103,104,creative,4 Cut out holes and windows to turn it into a cardboard playhouse for kids,cut out holes and windows to turn it into a cardboard playhouse for kids,box,box,1.11554,1.08751,1.05042,0.9688,0.79899,1.00425,-0.01134
104,105,creative,5 Use multiple boxes to create a modular and customizable storage system,use multiple boxes to create a modular and customizable storage system,box,box,0.97091,0.90043,0.94536,0.98229,0.93266,0.94633,-0.004
105,106,creative,6 Build a cardboard maze or obstacle course for cats to play in,build a cardboard maze or obstacle course for cats to play in,box,box,1.0901399999999999,1.01058,0.94298,0.9688,1.22332,1.04716,0.0121
106,107,creative,7 Turn it into a unique gift box by decorating it with wrapping paper or paint,turn it into a unique gift box by decorating it with wrapping paper or paint,box,box,0.95664,0.84516,1.02887,0.96881,0.7649,0.91288,-0.01158
107,108,creative,8 Use it as a creative photo booth prop by cutting out a frame and adding decorations,use it as a creative photo booth prop by cutting out a frame and adding decorations,box,box,0.88455,1.10341,0.96699,0.96882,0.78774,0.9423,-0.00884
108,109,creative,9 Create a DIY lightbox by lining it with tissue paper and adding string lights,create a diy lightbox by lining it with tissue paper and adding string lights,box,box,0.87815,1.03592,1.01858,0.9688,0.7622599999999999,0.93274,-0.01038
109,110,creative,10 Build a miniature cityscape by cutting out and stacking boxes in different shapes and sizes,build a miniature cityscape by cutting out and stacking boxes in different shapes and sizes,box,box,1.10088,1.10631,0.95884,0.96879,1.22207,1.07138,0.01203
110,111,creative,1 Turn a box into a mini herb garden by adding soil and planting herbs inside,turn a box into a mini herb garden by adding soil and planting herbs inside,box,box,0.8578600000000001,1.13404,0.9180200000000001,0.96885,0.77694,0.93114,-0.00893
111,112,creative,2 Use a box as a canvas and paint a unique piece of art on it,use a box as a canvas and paint a unique piece of art on it,box,box,0.97176,0.9250700000000001,1.01468,0.9688,0.7750900000000001,0.93108,-0.01104
112,113,creative,3 Cut out holes in a box and turn it into a puppet theatre for kids,cut out holes in a box and turn it into a puppet theatre for kids,box,box,1.12388,0.90734,0.98428,0.9688,0.77657,0.95217,-0.01283
113,114,creative,4 Turn a box into a birdhouse by adding a perch and some birdseed,turn a box into a birdhouse by adding a perch and some birdseed,box,box,1.07875,1.06718,1.0962,0.96883,0.79262,1.00072,-0.01136
114,115,creative,5 Use a box as a makeshift coffee table by adding a tray on top,use a box as a makeshift coffee table by adding a tray on top,box,box,0.88178,0.98569,1.09139,0.96867,0.7761,0.94073,-0.00991
115,116,creative,6 Cover a box in fabric and turn it into a stylish toy chest for kids,cover a box in fabric and turn it into a stylish toy chest for kids,box,box,0.89146,0.89191,1.07728,0.9688,1.20236,1.00636,0.01294
116,117,creative,7 Cut out shapes from a box to create a 3D wall art piece,cut out shapes from a box to create a d wall art piece,box,box,1.11079,0.89987,0.9390000000000001,0.96889,0.7703599999999999,0.93778,-0.01293
117,118,creative,8 Use a box as a planter box and add flowers or succulents,use a box as a planter box and add flowers or succulents,box,box,1.10817,0.99608,0.97432,0.96911,1.22619,1.05477,0.01189
118,119,creative,9 Create a unique lampshade out of a box by cutting a pattern out of the sides,create a unique lampshade out of a box by cutting a pattern out of the sides,box,box,1.04326,1.00933,1.01365,0.9688,0.77246,0.9615,-0.01193
119,120,creative,10 Use a box as a giftwrapping station by organizing wrapping paper ribbons and bows inside,use a box as a giftwrapping station by organizing wrapping paper ribbons and bows inside,box,box,1.10454,1.04775,0.93528,0.9688,1.22256,1.05579,0.01196
120,121,creative,1 Transform it into a minigarden by planting seedlings inside and using it as a temporary greenhouse,transform it into a minigarden by planting seedlings inside and using it as a temporary greenhouse,box,box,1.04775,1.07607,1.03675,0.9688,0.78296,0.98247,-0.01135
121,122,creative,2 Create a DIY cat house by cutting holes and designing the exterior with colorful patterns,create a diy cat house by cutting holes and designing the exterior with colorful patterns,box,box,1.10918,1.0063,1.06398,0.97176,1.2199,1.07422,0.01104
122,123,creative,3 Cut out different shapes and use them as stencils for a fun art project,cut out different shapes and use them as stencils for a fun art project,box,box,1.09717,1.06211,0.95061,0.9688,0.77233,0.9702,-0.01238
123,124,creative,4 Turn it into a birdhouse by cutting out an entrance and decorating the exterior with feathers or paint,turn it into a birdhouse by cutting out an entrance and decorating the exterior with feathers or paint,box,box,1.08104,1.08791,0.91483,0.9688,0.77124,0.96476,-0.01211
124,125,creative,5 Use it as a canvas for a largescale painting collage or sculpture,use it as a canvas for a largescale painting collage or sculpture,box,box,1.01043,0.924,1.1201699999999999,0.96887,1.22264,1.04922,0.0125
125,126,creative,6 Construct a homemade piñata by filling it with treats and decorating it with colorful tissue paper,construct a homemade piñata by filling it with treats and decorating it with colorful tissue paper,box,box,1.09508,0.87778,0.98177,0.9688,0.77585,0.93986,-0.01256
126,127,creative,7 Use it as a container for a unique gift basket filled with treats or small gifts,use it as a container for a unique gift basket filled with treats or small gifts,box,box,0.89421,1.06086,0.91788,0.9688,1.22369,1.01309,0.01472
127,128,creative,8 Cut it into different shapes and sizes to create a DIY puzzle or block set,cut it into different shapes and sizes to create a diy puzzle or block set,box,box,1.10969,0.90007,1.06883,0.9688,1.21761,1.053,0.01107
128,129,creative,9 Transform it into a DIY arcade game by adding small holes and designing it with creative themes,transform it into a diy arcade game by adding small holes and designing it with creative themes,box,box,1.11066,0.92887,1.0082,0.9688,1.2231,1.04793,0.01154
