...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
10,11,creative,1 Bookend A single brick would make an excellent bookend for any bookshelf,bookend a single brick would make an excellent bookend for any bookshelf,brick,brick,0.98617,0.99248,0.98305,0.96795,0.80697,0.94732,-0.00974
11,12,creative,2 Doorstop Place a brick at the bottom of an open door to keep it from closing on its own,doorstop place a brick at the bottom of an open door to keep it from closing on its own,brick,brick,0.97621,0.9402200000000001,0.92947,0.96754,1.19167,1.00102,0.01128
12,13,creative,3 Garden edging Use a row of bricks to create a beautiful garden edge that helps separate the lawn and the flower bed,garden edging use a row of bricks to create a beautiful garden edge that helps separate the lawn and the flower bed,brick,brick,1.14909,1.01829,0.96037,0.96754,0.80833,0.98072,-0.00901
13,14,creative,4 Paperweight Keep papers from flying around your desk with a heavy brick,paperweight keep papers from flying around your desk with a heavy brick,brick,brick,0.92196,0.98406,0.95282,0.96654,0.80811,0.9267,-0.00992
14,15,creative,5 Weight for exercise Use a brick to add weight to your exercise routine,weight for exercise use a brick to add weight to your exercise routine,brick,brick,0.8518,0.93514,0.96156,0.96766,0.80809,0.90485,-0.01029
15,16,creative,6 Candle holder Place a candle on top of a brick to give it a rustic ambiance,candle holder place a candle on top of a brick to give it a rustic ambiance,brick,brick,1.09421,1.05206,0.96222,0.96753,0.80833,0.97687,-0.00917
16,17,creative,7 Birdhouse Create a birdhouse by stacking bricks on top of each other and leaving a hole for birds to nest,birdhouse create a birdhouse by stacking bricks on top of each other and leaving a hole for birds to nest,brick,brick,0.97197,1.05355,0.97182,0.96754,1.19171,1.03132,0.01147
17,18,creative,8 Paint holder Use bricks to hold up a container of paint while you're working,paint holder use bricks to hold up a container of paint while youre working,brick,brick,1.03143,0.94352,0.97616,0.96774,0.80826,0.94542,-0.00957
18,19,creative,9 Grill pit Build a grill pit with bricks for an outdoor barbecue,grill pit build a grill pit with bricks for an outdoor barbecue,brick,brick,0.98744,1.09592,0.85624,0.96594,1.19167,1.01944,0.01153
19,20,creative,10 Decoration Stack a number of bricks in a cool pattern as a decoration piece in your home or office,decoration stack a number of bricks in a cool pattern as a decoration piece in your home or office,brick,brick,0.96838,1.05651,0.94589,0.96754,0.8082,0.9493,-0.00967
20,21,creative,1 Use a brick as a makeshift doorstop or bookend,use a brick as a makeshift doorstop or bookend,brick,brick,0.84844,0.96805,1.10289,0.96722,0.80832,0.93898,-0.0101
21,22,creative,2 Turn a brick into a paperweight by painting it and adding felt to the bottom,turn a brick into a paperweight by painting it and adding felt to the bottom,brick,brick,0.89269,0.93973,1.06244,0.96754,1.1918,1.01084,0.01109
22,23,creative,3 Place a brick in a plastic bag and use as a weight for outdoor activities like camping or picnics,place a brick in a plastic bag and use as a weight for outdoor activities like camping or picnics,brick,brick,0.96989,1.03735,0.9456,0.96754,0.80833,0.94574,-0.00968
23,24,creative,4 Use a brick to hold down a loose or wobbly fence post,use a brick to hold down a loose or wobbly fence post,brick,brick,1.1362700000000001,0.91629,1.03512,0.96751,0.80863,0.97276,-0.00912
24,25,creative,5 Turn a brick into a unique planter by filling the holes with soil and plants,turn a brick into a unique planter by filling the holes with soil and plants,brick,brick,1.06329,1.09415,0.99033,0.96762,1.19247,1.06157,0.01194
25,26,creative,6 Place a brick in a cloth bag and use it as a doorstop for a heavy door,place a brick in a cloth bag and use it as a doorstop for a heavy door,brick,brick,0.93519,1.0557,0.9939,0.96754,1.19167,1.0288,0.01135
26,27,creative,7 Use a brick as a safe nonslip stepping stone in a garden or yard,use a brick as a safe nonslip stepping stone in a garden or yard,brick,brick,0.81362,0.95155,0.96789,0.96753,0.80833,0.90178,-0.01039
27,28,creative,8 Create a custom outdoor game like brick Jenga or tictactoe,create a custom outdoor game like brick jenga or tictactoe,brick,brick,1.05748,1.10786,0.9618,1.0007,1.19165,1.0639,0.01093
28,29,creative,9 Use a brick as a base for a fire pit or outdoor fireplace,use a brick as a base for a fire pit or outdoor fireplace,brick,brick,0.97954,1.04559,1.06602,0.96753,0.80833,0.9734,-0.00953
29,30,creative,10 Turn a brick into a paperclip holder for a desk by gluing a small dish onto the top,turn a brick into a paperclip holder for a desk by gluing a small dish onto the top,brick,brick,1.08355,1.05372,1.03224,0.96749,1.19168,1.06574,0.01195
30,31,creative,1 Bookends  use a brick on either end of a row of books to create a sturdy display,bookends use a brick on either end of a row of books to create a sturdy display,brick,brick,0.8955,1.03434,1.04767,0.96754,0.80871,0.95075,-0.00986
31,32,creative,2 Doorstop  use a brick to hold open a heavy door,doorstop use a brick to hold open a heavy door,brick,brick,1.11487,0.97395,0.91522,0.96973,0.80835,0.95642,-0.00931
32,33,creative,3 Garden marker  paint a brick to mark the different areas of your garden,garden marker paint a brick to mark the different areas of your garden,brick,brick,0.86102,1.0294,0.95323,0.96726,0.80833,0.92385,-0.0101
33,34,creative,4 Picture frame stand  prop up a large picture frame with a brick,picture frame stand prop up a large picture frame with a brick,brick,brick,0.84985,0.99297,1.03448,0.96683,0.81058,0.93094,-0.00999
34,35,creative,5 Phone holder  place a brick on your desk and use it to prop up your phone,phone holder place a brick on your desk and use it to prop up your phone,brick,brick,1.02469,1.06799,0.97536,0.96754,0.81811,0.97074,-0.00886
35,36,creative,6 Exercise weight  use a brick as a makeshift weight for arm curls or other exercises,exercise weight use a brick as a makeshift weight for arm curls or other exercises,brick,brick,0.98063,0.94629,1.03699,0.96744,1.19168,1.02461,0.01141
36,37,creative,7 Paperweight  hold down papers on a windy day with a heavy brick,paperweight hold down papers on a windy day with a heavy brick,brick,brick,0.92204,1.02753,0.9534,0.96755,1.19163,1.01243,0.01122
37,38,creative,8 Heat source  place a brick in the oven to heat up and then use it to keep food warm during a party,heat source place a brick in the oven to heat up and then use it to keep food warm during a party,brick,brick,0.83721,0.92301,0.94566,0.96754,1.19168,0.97302,0.01074
38,39,creative,9 Outdoor game  use bricks to create a game of backyard bowling,outdoor game use bricks to create a game of backyard bowling,brick,brick,1.04838,0.9633,0.98407,0.96825,0.80833,0.95447,-0.00948
39,40,creative,10 Furniture  stack several bricks to create a unique and rusticlooking end table or bookshelf,furniture stack several bricks to create a unique and rusticlooking end table or bookshelf,brick,brick,0.93758,1.0081,1.06317,0.96769,1.19191,1.03369,0.01136
40,41,creative,1 A bookend A brick can be a unique and sturdy bookend for your collection,a bookend a brick can be a unique and sturdy bookend for your collection,brick,brick,1.1511,1.01173,1.0585,0.96754,0.81141,1.00006,-0.00875
41,42,creative,2 A doorstop A brick can make a strong and efficient doorstop,a doorstop a brick can make a strong and efficient doorstop,brick,brick,0.82907,0.85554,1.04818,0.96765,0.80836,0.90176,-0.0104
42,43,creative,3 A paperweight A brick can be a heavy and reliable paperweight,a paperweight a brick can be a heavy and reliable paperweight,brick,brick,0.8397399999999999,0.95545,0.95852,0.96754,0.80831,0.90591,-0.01029
43,44,creative,4 A garden planter By drilling some holes a brick can make for a stylish and durable garden planter,a garden planter by drilling some holes a brick can make for a stylish and durable garden planter,brick,brick,0.96749,1.10333,0.90937,0.96754,0.80902,0.95135,-0.00959
44,45,creative,5 A workout weight Bricks make for cheap and effective workout weights,a workout weight bricks make for cheap and effective workout weights,brick,brick,1.01327,0.88459,0.9273,0.94744,0.80831,0.91618,-0.00919
45,46,creative,6 A stepping stone Bricks can be utilized as stepping stones in your garden or pathway,a stepping stone bricks can be utilized as stepping stones in your garden or pathway,brick,brick,1.07127,0.94765,0.96788,0.96754,0.80833,0.95253,-0.0094
46,47,creative,7 A makeshift bench Stacking a few bricks together can make for a unique and functional bench,a makeshift bench stacking a few bricks together can make for a unique and functional bench,brick,brick,1.10248,1.03839,0.97887,0.96754,1.19167,1.05579,0.01195
47,48,creative,8 A BBQ grill With some additional materials bricks make for a great BBQ grill,a bbq grill with some additional materials bricks make for a great bbq grill,brick,brick,1.05608,1.08525,0.99353,0.96754,1.1921,1.0589,0.01188
48,49,creative,9 A game of Jenga With their uniform shape and size bricks are an ideal substitute for a game of Jenga,a game of jenga with their uniform shape and size bricks are an ideal substitute for a game of jenga,brick,brick,0.96759,0.97229,1.04188,0.96754,1.19168,1.0282,0.0114
49,50,creative,10 An outdoor fireplace Using bricks and a little bit of creativity you can design and build a beautiful outdoor fireplace,an outdoor fireplace using bricks and a little bit of creativity you can design and build a beautiful outdoor fireplace,brick,brick,0.84531,1.04278,1.07186,0.96754,1.19167,1.02383,0.01106
50,51,creative,1 Bookends  stack a few bricks and put them at each end of a bookshelf to keep books upright,bookends stack a few bricks and put them at each end of a bookshelf to keep books upright,brick,brick,1.02933,0.93196,0.9751,0.96754,1.19176,1.01914,0.01152
51,52,creative,2 Doorstop  a heavy brick can hold a door open without slipping,doorstop a heavy brick can hold a door open without slipping,brick,brick,1.0201500000000001,0.93265,1.04062,0.96516,1.1912099999999999,1.02996,0.01158
52,53,creative,3 Garden edging  use bricks to line garden beds or pathways in your yard,garden edging use bricks to line garden beds or pathways in your yard,brick,brick,1.01291,0.98622,0.97624,0.96394,1.19167,1.0262,0.01163
53,54,creative,4 Weight  use a brick as a weight to exercise or to hold down a tarp or other items outside,weight use a brick as a weight to exercise or to hold down a tarp or other items outside,brick,brick,0.98809,0.99346,1.03918,0.96754,0.80824,0.9593,-0.0096
54,55,creative,5 Charcoal kiln  stack bricks in a specific pattern to make a homemade kiln to make charcoal for BBQs,charcoal kiln stack bricks in a specific pattern to make a homemade kiln to make charcoal for bbqs,brick,brick,1.09534,1.08406,0.98955,0.96754,0.80833,0.98896,-0.0091
55,56,creative,6 Draft stopper  wrap a brick in an old towel or fabric and place it in front of a drafty door or window to keep out cold air,draft stopper wrap a brick in an old towel or fabric and place it in front of a drafty door or window to keep out cold air,brick,brick,1.03472,1.05205,1.03061,0.96754,0.8083400000000001,0.97865,-0.00934
56,57,creative,7 Paving stone  lay bricks in a pattern to create a unique and durable outdoor patio or pathway,paving stone lay bricks in a pattern to create a unique and durable outdoor patio or pathway,brick,brick,0.85105,0.96091,1.07406,0.96753,0.80835,0.93238,-0.01013
57,58,creative,8 Step stool  stack a few bricks and place a board on top to make a simple step stool,step stool stack a few bricks and place a board on top to make a simple step stool,brick,brick,0.8662799999999999,1.06321,1.04791,0.96754,1.19167,1.02732,0.01115
58,59,creative,9 Pet house  stack a few bricks and place a piece of wood or fabric on top to create a DIY pet house,pet house stack a few bricks and place a piece of wood or fabric on top to create a diy pet house,brick,brick,0.97046,1.01458,0.86454,0.96754,0.8083400000000001,0.92509,-0.00979
59,60,creative,10 Decoration  paint or decorate bricks with your favorite designs or colors and use them as unique decorations inside or outside your home,decoration paint or decorate bricks with your favorite designs or colors and use them as unique decorations inside or outside your home,brick,brick,0.9709,1.10487,0.89202,0.96728,1.19167,1.02535,0.01147
60,61,creative,1 As a decorative piece Use bricks with different prints and colors to create unique patterns as a decoration piece,as a decorative piece use bricks with different prints and colors to create unique patterns as a decoration piece,brick,brick,0.94504,1.07904,1.03861,0.96754,0.80809,0.96766,-0.00965
61,62,creative,2 Doorstop Use a brick as a heavy doorstop to prevent it from slamming in the wind,doorstop use a brick as a heavy doorstop to prevent it from slamming in the wind,brick,brick,0.77164,1.05346,1.04783,0.96754,1.19167,1.00643,0.01077
62,63,creative,3 Garden edging Use bricks to create a beautiful garden bed edging,garden edging use bricks to create a beautiful garden bed edging,brick,brick,0.89236,1.00043,1.11235,1.03815,0.80833,0.97032,-0.01186
63,64,creative,4 Weight training Use bricks as an alternative to dumbbells kettlebells or barbells,weight training use bricks as an alternative to dumbbells kettlebells or barbells,brick,brick,0.96923,1.04809,0.96215,0.98409,0.80792,0.9543,-0.01014
64,65,creative,5 Hot plate Heat a brick on a stove and then use it as a hot plate to keep food warm,hot plate heat a brick on a stove and then use it as a hot plate to keep food warm,brick,brick,1.10615,0.9155800000000001,0.95588,0.96754,1.19167,1.02736,0.01177
65,66,creative,6 To clean a grill Heat a brick rub it over the dirty grates of a grill to clean them,to clean a grill heat a brick rub it over the dirty grates of a grill to clean them,brick,brick,0.85705,0.97397,0.95184,0.96754,1.19167,0.98841,0.01089
66,67,creative,7 Draft stopper Place a brick in front of a drafty door or window to prevent cold air from entering the room,draft stopper place a brick in front of a drafty door or window to prevent cold air from entering the room,brick,brick,1.11751,1.05057,0.93437,0.96754,0.80833,0.97566,-0.00911
67,68,creative,8 Bookend Use a brick as a bookend and add some weight to your bookshelf,bookend use a brick as a bookend and add some weight to your bookshelf,brick,brick,0.96339,0.99451,0.98697,0.96752,0.80736,0.94395,-0.00979
68,69,creative,9 DIY furniture Use several bricks with a wooden board as a base to create a DIY bench or table,diy furniture use several bricks with a wooden board as a base to create a diy bench or table,brick,brick,1.03063,0.87494,1.11784,0.96754,0.80833,0.95986,-0.00953
69,70,creative,10 Pizza stone Heat a brick in the oven and use it as a pizza stone to cook crispy pizza,pizza stone heat a brick in the oven and use it as a pizza stone to cook crispy pizza,brick,brick,0.81996,1.08983,1.0001,0.96753,1.19167,1.01382,0.01096
70,71,creative,1 Create a brick garden pathway Use bricks to outline a garden path and fill in gaps with pebbles sand or mulch,create a brick garden pathway use bricks to outline a garden path and fill in gaps with pebbles sand or mulch,brick,brick,1.03862,1.04146,1.03378,0.96754,0.80833,0.97795,-0.00933
71,72,creative,2 Make a brick bookend Use a brick as a sturdy and decorative bookend on a bookshelf,make a brick bookend use a brick as a sturdy and decorative bookend on a bookshelf,brick,brick,1.14201,0.94971,1.04854,0.96753,1.1915,1.05986,0.01203
72,73,creative,3 Use it as a doorstop A brick can be a heavyduty doorstop that can withstand strong gusts of wind,use it as a doorstop a brick can be a heavyduty doorstop that can withstand strong gusts of wind,brick,brick,0.82533,0.92961,1.02917,0.96754,0.80833,0.912,-0.01032
73,74,creative,4 Build a brick birdhouse Create a cozy space for birds by stacking bricks and leaving a small opening for entry,build a brick birdhouse create a cozy space for birds by stacking bricks and leaving a small opening for entry,brick,brick,1.14277,1.00205,0.9606,0.96753,1.19167,1.05292,0.01204
74,75,creative,5 Use it as a weight A brick can be used as a weight for exercises like lifting or curling,use it as a weight a brick can be used as a weight for exercises like lifting or curling,brick,brick,0.9693,0.94064,0.96733,0.96754,1.19144,1.00725,0.01128
75,76,creative,6 Make a decorative wall art Stack bricks creatively to create a unique wall art piece that is both aesthetic and functional,make a decorative wall art stack bricks creatively to create a unique wall art piece that is both aesthetic and functional,brick,brick,0.85714,1.05278,0.99734,0.96754,1.19106,1.01317,0.01102
76,77,creative,7 Build a brick fire pit Create a warm and inviting space in your backyard by building a brick fire pit,build a brick fire pit create a warm and inviting space in your backyard by building a brick fire pit,brick,brick,1.15182,1.10508,1.10541,0.96754,1.19167,1.1043,0.01235
77,78,creative,8 Use it as a paperweight A brick can be a sturdy paperweight for your work desk,use it as a paperweight a brick can be a sturdy paperweight for your work desk,brick,brick,1.01514,0.96481,1.04932,0.96754,0.80842,0.96105,-0.00952
78,79,creative,9 Build a brick planter box Create a beautiful and durable planter box for your flowers or vegetables using stacks of bricks,build a brick planter box create a beautiful and durable planter box for your flowers or vegetables using stacks of bricks,brick,brick,1.02281,0.93519,0.98258,0.96755,0.80831,0.94329,-0.0096
79,80,creative,10 Make a brick grill Use bricks to construct a simple and efficient grill for outdoor cooking,make a brick grill use bricks to construct a simple and efficient grill for outdoor cooking,brick,brick,0.81464,1.0528,0.94833,0.96753,1.19167,0.99499,0.01084
80,81,creative,1 Bookend Use a brick to keep your books upright on a shelf,bookend use a brick to keep your books upright on a shelf,brick,brick,1.13272,0.94042,1.0873,0.96733,0.80728,0.98701,-0.00912
81,82,creative,2 Doorstop Use a brick to keep a door open,doorstop use a brick to keep a door open,brick,brick,1.13068,0.97447,1.08951,0.96705,1.19163,1.07067,0.01208
82,83,creative,3 Weights Use a brick or a few bricks as makeshift weights for working out,weights use a brick or a few bricks as makeshift weights for working out,brick,brick,1.0455,1.05303,0.9711,0.96754,1.19167,1.04577,0.01175
83,84,creative,4 Garden Bed Edging Use bricks to edge a garden bed for a decorative and practical touch,garden bed edging use bricks to edge a garden bed for a decorative and practical touch,brick,brick,1.15041,1.12888,1.01857,0.9675,0.80833,1.01474,-0.00879
84,85,creative,5 Massage Tool Use a brick as a massage tool to ease tension in your feet or back,massage tool use a brick as a massage tool to ease tension in your feet or back,brick,brick,0.83492,0.8057,1.04908,0.96757,0.80824,0.8931,-0.01045
85,86,creative,6 Building Material Use bricks to build a fire pit garden wall or home addition,building material use bricks to build a fire pit garden wall or home addition,brick,brick,0.93361,0.92178,0.90949,0.97011,1.19167,0.98533,0.011
86,87,creative,7 Door Knocker Use a brick as a unique door knocker to make your entrance stand out,door knocker use a brick as a unique door knocker to make your entrance stand out,brick,brick,0.84419,0.945,1.04662,0.96748,1.19168,0.99899,0.01089
87,88,creative,8 Heat Source Use a brick as a heat source for warming up a room or a camping site,heat source use a brick as a heat source for warming up a room or a camping site,brick,brick,0.83082,1.05807,1.03279,0.96758,1.19167,1.01619,0.01099
88,89,creative,9 DIY Footrest or Lap Desk Wrap a brick in a towel or fabric and use it as a DIY footrest or lap desk,diy footrest or lap desk wrap a brick in a towel or fabric and use it as a diy footrest or lap desk,brick,brick,0.96928,0.94966,1.04781,0.96754,0.80833,0.94852,-0.00972
89,90,creative,10 Cable Organizer Use a brick as a cable organizer or paperweight to keep cords and papers organized and tidy,cable organizer use a brick as a cable organizer or paperweight to keep cords and papers organized and tidy,brick,brick,0.98148,1.0506199999999999,1.04351,0.96753,0.80833,0.97029,-0.00953
90,91,creative,1 Use a brick as a doorstop either by itself or painted/decorated to match your decor,use a brick as a doorstop either by itself or painteddecorated to match your decor,brick,brick,1.07998,1.05575,1.04927,0.96752,0.8085,0.9922,-0.00913
91,92,creative,2 Stack bricks to create a DIY garden bed or planter box,stack bricks to create a diy garden bed or planter box,brick,brick,1.02662,0.87367,1.01828,0.96022,0.80835,0.93743,-0.00943
92,93,creative,3 Use bricks to create a decorative pattern on a patio or walkway,use bricks to create a decorative pattern on a patio or walkway,brick,brick,1.15176,0.93544,1.01642,0.9676,1.19169,1.05258,0.01203
93,94,creative,4 Cover a brick with felt and use it as a paperweight,cover a brick with felt and use it as a paperweight,brick,brick,0.9065799999999999,1.04231,1.05477,0.96754,1.1918199999999999,1.0326,0.01128
94,95,creative,5 Paint bricks as bookends or use them as part of a DIY bookshelf,paint bricks as bookends or use them as part of a diy bookshelf,brick,brick,0.95609,0.95779,0.96125,0.96754,1.19131,1.0068,0.01124
95,96,creative,6 Use bricks as anchors to secure outdoor furniture or umbrellas,use bricks as anchors to secure outdoor furniture or umbrellas,brick,brick,0.9315,0.97461,0.98303,0.9697,0.80861,0.93349,-0.00993
96,97,creative,7 Stack bricks to create a unique fire pit in your backyard,stack bricks to create a unique fire pit in your backyard,brick,brick,0.84751,0.93709,0.9552,0.96864,0.80831,0.90335,-0.01032
97,98,creative,8 Cover bricks in fabric and use them as decorative weights on a picnic tablecloth,cover bricks in fabric and use them as decorative weights on a picnic tablecloth,brick,brick,1.03131,1.05395,0.93146,0.96752,0.80904,0.95866,-0.0094
98,99,creative,9 Glue bricks together to create a quirky oneofakind birdhouse,glue bricks together to create a quirky oneofakind birdhouse,brick,brick,0.85028,1.09832,0.95303,1.00489,0.8069999999999999,0.9427,-0.01117
99,100,creative,10 Use a brick as a mold to create homemade soap or candles,use a brick as a mold to create homemade soap or candles,brick,brick,1.01261,0.89163,0.98159,0.96755,1.19168,1.00901,0.0114
100,101,creative,1 Use bricks to make a makeshift barbecue grill,use bricks to make a makeshift barbecue grill,brick,brick,1.139,0.91724000000000006,1.01374,0.97348,1.1917,1.04703,0.01179
101,102,creative,2 Create a custom bookend with a brick by painting it adding a decorative accent or attaching a holder to it,create a custom bookend with a brick by painting it adding a decorative accent or attaching a holder to it,brick,brick,1.02308,0.90007,0.96165,0.96754,1.1871,1.00789,0.01118
102,103,creative,3 Use bricks to make a unique outdoor patio or pathway,use bricks to make a unique outdoor patio or pathway,brick,brick,0.86406,1.04212,0.97589,0.96857,1.19164,1.00846,0.01101
103,104,creative,4 Use bricks as weights for workouts,use bricks as weights for workouts,brick,brick,1.02433,0.9454,0.99406,0.9885,1.19156,1.02877,0.01094
104,105,creative,5 Use bricks as a decorative accent to a fireplace or mantel,use bricks as a decorative accent to a fireplace or mantel,brick,brick,0.8670599999999999,1.01852,0.9012,0.96739,0.80828,0.91249,-0.01015
105,106,creative,6 Use bricks as a doorstop or window blocker to keep a door or window open,use bricks as a doorstop or window blocker to keep a door or window open,brick,brick,1.12437,1.05269,0.98693,0.96754,0.80833,0.98797,-0.00903
106,107,creative,7 Use bricks as a prop for photography architecture or film,use bricks as a prop for photography architecture or film,brick,brick,1.02966,1.03391,0.98006,0.96731,0.81117,0.96442,-0.00927
107,108,creative,8 Use bricks to make a unique garden border or edging,use bricks to make a unique garden border or edging,brick,brick,1.15422,1.00921,0.90146,0.96815,0.80833,0.96827,-0.00907
108,109,creative,9 Use bricks to make a unique statement piece for home decor such as a shelf or wall decoration,use bricks to make a unique statement piece for home decor such as a shelf or wall decoration,brick,brick,1.12232,0.94257,1.04203,0.96754,1.19268,1.05343,0.012
109,110,creative,10 Use bricks to make a set of outdoor stairs or steps,use bricks to make a set of outdoor stairs or steps,brick,brick,1.06325,0.94696,0.97949,0.96759,0.80832,0.95312,-0.00943
110,111,creative,1 Turn a brick into a phone stand,turn a brick into a phone stand,brick,brick,0.74742,0.98797,1.01784,0.96498,0.80743,0.90513,-0.01052
111,112,creative,2 Create a brick bookend for your bookshelf,create a brick bookend for your bookshelf,brick,brick,1.20305,0.94712,0.98922,0.91998,0.80719,0.97331,-0.00761
112,113,creative,3 Use a brick as a doorstop,use a brick as a doorstop,brick,brick,0.96365,1.06252,0.95824,0.9649,0.80828,0.95152,-0.00959
113,114,creative,4 Make a DIY fire pit with bricks,make a diy fire pit with bricks,brick,brick,0.9924,0.97497,0.88452,0.96362,1.19176,1.00145,0.01147
114,115,creative,5 Create a unique garden border with bricks,create a unique garden border with bricks,brick,brick,0.85337,1.01217,0.93944,0.95138,0.80829,0.91293,-0.00972
115,116,creative,6 Use bricks to make a sturdy step stool,use bricks to make a sturdy step stool,brick,brick,0.96088,1.0198,1.04173,0.97188,0.80798,0.96045,-0.0098
116,117,creative,7 Turn bricks into weights for a DIY home gym,turn bricks into weights for a diy home gym,brick,brick,0.9708,0.94045,1.00604,0.96835,1.19167,1.01546,0.01131
117,118,creative,8 Use bricks as part of an outdoor art installation,use bricks as part of an outdoor art installation,brick,brick,1.10173,1.1043,1.05334,0.97429,0.80829,1.00839,-0.00918
118,119,creative,9 Create a brick pathway or walkway in a garden or yard,create a brick pathway or walkway in a garden or yard,brick,brick,0.82416,0.90085,0.96673,0.96687,0.8083400000000001,0.89339,-0.0104
119,120,creative,10 Use bricks to build a bench or seating area in your outdoor space,use bricks to build a bench or seating area in your outdoor space,brick,brick,0.97456,1.02743,1.00158,0.96748,0.80833,0.95588,-0.00963
120,121,creative,1 A bookend for a shelf use a painted or decorative brick for added style,a bookend for a shelf use a painted or decorative brick for added style,brick,brick,0.89666,1.03214,0.95681,0.96751,0.80824,0.93227,-0.00997
121,122,creative,2 Create a miniplanter by hollowing out a portion of the brick and adding soil and plants,create a miniplanter by hollowing out a portion of the brick and adding soil and plants,brick,brick,0.98181,0.95343,0.91455,0.96745,1.19186,1.00182,0.01132
122,123,creative,3 Crush the brick into small pieces and use as a gravel alternative for a pathway or driveway,crush the brick into small pieces and use as a gravel alternative for a pathway or driveway,brick,brick,0.8863,0.94829,1.06017,0.96754,0.80833,0.93413,-0.01003
123,124,creative,4 Use a stack of bricks as a rustic side table for indoor or outdoor use,use a stack of bricks as a rustic side table for indoor or outdoor use,brick,brick,0.84406,0.98485,1.05084,0.96754,0.80833,0.93112,-0.01015
124,125,creative,5 Cut a brick into smaller pieces to create unique mosaic art or a backsplash for a kitchen or bathroom,cut a brick into smaller pieces to create unique mosaic art or a backsplash for a kitchen or bathroom,brick,brick,1.01214,0.91159,0.96391,0.96754,1.19168,1.00937,0.01141
125,126,creative,6 Use a brick as a weight to hold down outdoor furniture during windy conditions,use a brick as a weight to hold down outdoor furniture during windy conditions,brick,brick,0.88548,1.0748,1.07561,0.96747,0.8083400000000001,0.96234,-0.00983
126,127,creative,7 Paint and seal a brick to create a unique doorstop or decoration for a fireplace mantel,paint and seal a brick to create a unique doorstop or decoration for a fireplace mantel,brick,brick,1.14623,1.05921,0.93472,0.96754,1.19167,1.05987,0.01211
127,128,creative,8 Use a brick as a makeshift paperweight for a desk or workspace,use a brick as a makeshift paperweight for a desk or workspace,brick,brick,0.99823,1.00472,0.87651,0.96754,1.19165,1.00773,0.01141
128,129,creative,9 Create a DIY birdhouse by attaching a brick to a wooden base,create a diy birdhouse by attaching a brick to a wooden base,brick,brick,0.96479,0.97161,0.93038,0.96722,1.19099,1.005,0.01126
129,130,creative,10 Use a brick as a DIY doorstop for a drafty door,use a brick as a diy doorstop for a drafty door,brick,brick,1.13758,0.94784,1.01204,0.96743,1.19175,1.05133,0.012
130,131,creative,1 Use a brick as a base for a DIY birdhouse,use a brick as a base for a diy birdhouse,brick,brick,1.05491,1.00568,0.91564,0.96728,1.19136,1.02697,0.01166
